session_id,completed,subject_id,form,wave,task_order_indices,added_at,last_accessed
eYuZuKu8iJn9MchV2oDzFCmVLL,0,J3YL503hXEmtAPWGnxnm,all,3.0,"{""shipley_abstraction"":1,""bayesian_update_easy"":2,""bayesian_update_hard"":3,""admc_a2"":4,""raven_matrix"":5,""cognitive_reflection"":6,""coherence_forecasting"":7,""conditional_forecasting"":8,""denominator_neglect_version_A"":9,""denominator_neglect_version_B"":10,""impossible_question"":11,""admc_a1"":12,""admc_rc2"":13,""time_series"":14,""admc_dr"":15,""graph_literacy"":16,""admc_rc1"":17,""admc_rp"":18,""berlin_numeracy"":19,""number_series"":20,""leapfrog"":21,""shipley_vocab"":22}",2023-09-23 23:15:19,2023-09-23 23:15:19
mZQX9snXo5gqjk3wTgvozxcrZ9,1,rjnyZKpQLvnf7DCvDstX,all,3.0,"{""admc_rp"":1,""admc_a2"":2,""admc_rc1"":3,""graph_literacy"":4,""denominator_neglect_version_A"":5,""denominator_neglect_version_B"":6,""coherence_forecasting"":7,""admc_rc2"":8,""cognitive_reflection"":9,""shipley_abstraction"":10,""conditional_forecasting"":11,""admc_dr"":12,""admc_a1"":13,""bayesian_update_easy"":14,""bayesian_update_hard"":15,""leapfrog"":16,""time_series"":17,""number_series"":18,""impossible_question"":19,""berlin_numeracy"":20,""raven_matrix"":21,""shipley_vocab"":22}",2023-09-23 23:23:16,2023-09-23 23:23:16
TviQt4VfPs1QlnzrqhsyqyXgQP,1,XTTtLZjW3GfR4y1pfMb5,all,3.0,"{""bayesian_update_easy"":1,""bayesian_update_hard"":2,""shipley_abstraction"":3,""raven_matrix"":4,""time_series"":5,""admc_a1"":6,""admc_rc2"":7,""impossible_question"":8,""berlin_numeracy"":9,""shipley_vocab"":10,""cognitive_reflection"":11,""admc_rp"":12,""conditional_forecasting"":13,""admc_rc1"":14,""graph_literacy"":15,""number_series"":16,""denominator_neglect_version_A"":17,""denominator_neglect_version_B"":18,""leapfrog"":19,""admc_dr"":20,""admc_a2"":21,""coherence_forecasting"":22}",2023-09-23 23:26:00,2023-09-23 23:26:00
2BREqLzDU5xpaEiTprHp8KJJXX,0,hRGa6FaIRK7j9S0HeI7X,all,3.0,"{""time_series"":1,""admc_dr"":2,""conditional_forecasting"":3,""leapfrog"":4,""admc_rc1"":5,""number_series"":6,""admc_a2"":7,""cognitive_reflection"":8,""admc_rp"":9,""admc_rc2"":10,""denominator_neglect_version_A"":11,""denominator_neglect_version_B"":12,""impossible_question"":13,""raven_matrix"":14,""shipley_abstraction"":15,""coherence_forecasting"":16,""shipley_vocab"":17,""graph_literacy"":18,""berlin_numeracy"":19,""bayesian_update_easy"":20,""bayesian_update_hard"":21,""admc_a1"":22}",2023-09-23 23:38:19,2023-09-23 23:38:19
GGNIb2MA6AiYpZzE3M6Vkd8TJG,0,hqp2nsvojwr8iuELG6MC,all,3.0,"{""coherence_forecasting"":1,""shipley_abstraction"":2,""admc_a2"":3,""impossible_question"":4,""time_series"":5,""admc_rc1"":6,""admc_a1"":7,""berlin_numeracy"":8,""cognitive_reflection"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""admc_rp"":12,""graph_literacy"":13,""shipley_vocab"":14,""denominator_neglect_version_A"":15,""denominator_neglect_version_B"":16,""admc_dr"":17,""conditional_forecasting"":18,""number_series"":19,""admc_rc2"":20,""leapfrog"":21,""raven_matrix"":22}",2023-09-24 00:00:51,2023-09-24 00:00:51
LzKlWz2gmWz5ImFIv4VXVM7wnA,0,pb405xfSmXTuwatIw1yn,all,3.0,"{""graph_literacy"":1,""number_series"":2,""admc_a1"":3,""berlin_numeracy"":4,""coherence_forecasting"":5,""time_series"":6,""shipley_vocab"":7,""admc_rc1"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""impossible_question"":11,""conditional_forecasting"":12,""raven_matrix"":13,""admc_rc2"":14,""shipley_abstraction"":15,""leapfrog"":16,""admc_a2"":17,""admc_rp"":18,""denominator_neglect_version_A"":19,""denominator_neglect_version_B"":20,""admc_dr"":21,""cognitive_reflection"":22}",2023-09-24 00:10:48,2023-09-24 00:10:48
jvMdaQuG8bgE4aPL7ykmq9RjTE,1,f9SLvrBHkn9TRQ3evbJS,all,3.0,"{""admc_rc2"":1,""cognitive_reflection"":2,""shipley_vocab"":3,""shipley_abstraction"":4,""coherence_forecasting"":5,""conditional_forecasting"":6,""admc_dr"":7,""admc_rp"":8,""admc_a2"":9,""leapfrog"":10,""raven_matrix"":11,""admc_rc1"":12,""bayesian_update_easy"":13,""bayesian_update_hard"":14,""graph_literacy"":15,""time_series"":16,""number_series"":17,""denominator_neglect_version_A"":18,""denominator_neglect_version_B"":19,""impossible_question"":20,""berlin_numeracy"":21,""admc_a1"":22}",2023-09-24 00:12:27,2023-09-24 00:12:27
latIFTBef7sXYGYo3c8a818u0t,0,WcYDIr5gBqFlqQCfLO1N,all,3.0,"{""leapfrog"":1,""coherence_forecasting"":2,""admc_rc1"":3,""raven_matrix"":4,""denominator_neglect_version_A"":5,""denominator_neglect_version_B"":6,""admc_a1"":7,""graph_literacy"":8,""time_series"":9,""number_series"":10,""berlin_numeracy"":11,""shipley_abstraction"":12,""admc_rc2"":13,""admc_dr"":14,""conditional_forecasting"":15,""shipley_vocab"":16,""bayesian_update_easy"":17,""bayesian_update_hard"":18,""impossible_question"":19,""admc_rp"":20,""admc_a2"":21,""cognitive_reflection"":22}",2023-09-24 01:00:33,2023-09-24 01:00:33
b9CoBZdE1dRpzYftOrE2yXFZxW,1,WcYDIr5gBqFlqQCfLO1N,all,3.0,"{""admc_rc1"":1,""admc_dr"":2,""admc_a1"":3,""admc_a2"":4,""conditional_forecasting"":5,""admc_rc2"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""raven_matrix"":9,""shipley_vocab"":10,""shipley_abstraction"":11,""cognitive_reflection"":12,""number_series"":13,""admc_rp"":14,""berlin_numeracy"":15,""denominator_neglect_version_A"":16,""denominator_neglect_version_B"":17,""graph_literacy"":18,""impossible_question"":19,""coherence_forecasting"":20,""time_series"":21,""leapfrog"":22}",2023-09-24 01:01:34,2023-09-24 01:01:34
a19rHSdiFVGUooGIpt4JTlm8rU,1,81DbN7euP5SvEjIslLf2,all,3.0,"{""conditional_forecasting"":1,""coherence_forecasting"":2,""berlin_numeracy"":3,""admc_dr"":4,""number_series"":5,""raven_matrix"":6,""admc_rp"":7,""admc_a1"":8,""graph_literacy"":9,""cognitive_reflection"":10,""shipley_vocab"":11,""time_series"":12,""admc_a2"":13,""admc_rc2"":14,""admc_rc1"":15,""bayesian_update_easy"":16,""bayesian_update_hard"":17,""leapfrog"":18,""denominator_neglect_version_A"":19,""denominator_neglect_version_B"":20,""shipley_abstraction"":21,""impossible_question"":22}",2023-09-24 01:17:25,2023-09-24 01:17:25
MZD1woFNVuMp7ONLMtXW39RH56,1,aRuVj08pGlSs7XhXvV1v,all,3.0,"{""impossible_question"":1,""cognitive_reflection"":2,""denominator_neglect_version_A"":3,""denominator_neglect_version_B"":4,""leapfrog"":5,""number_series"":6,""admc_a2"":7,""time_series"":8,""graph_literacy"":9,""raven_matrix"":10,""coherence_forecasting"":11,""conditional_forecasting"":12,""admc_a1"":13,""bayesian_update_easy"":14,""bayesian_update_hard"":15,""shipley_vocab"":16,""admc_dr"":17,""admc_rc1"":18,""berlin_numeracy"":19,""admc_rc2"":20,""shipley_abstraction"":21,""admc_rp"":22}",2023-09-24 01:28:43,2023-09-24 01:28:43
618ghlMX4KdZE4ZH8tDMB9Bcwg,1,1TBQb6uvd7oFOYh3DIn1,all,3.0,"{""time_series"":1,""leapfrog"":2,""impossible_question"":3,""shipley_abstraction"":4,""admc_rp"":5,""admc_a1"":6,""cognitive_reflection"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""denominator_neglect_version_A"":10,""denominator_neglect_version_B"":11,""admc_rc1"":12,""admc_a2"":13,""number_series"":14,""shipley_vocab"":15,""conditional_forecasting"":16,""raven_matrix"":17,""admc_dr"":18,""coherence_forecasting"":19,""graph_literacy"":20,""admc_rc2"":21,""berlin_numeracy"":22}",2023-09-24 01:41:27,2023-09-24 01:41:27
ALPLCWVLcMHWiOGPp5hqECxJNe,0,hgsF3OhmmJ2iKUUyx8fB,all,3.0,"{""coherence_forecasting"":1,""raven_matrix"":2,""cognitive_reflection"":3,""conditional_forecasting"":4,""leapfrog"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""time_series"":8,""admc_rc1"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""graph_literacy"":12,""number_series"":13,""impossible_question"":14,""shipley_vocab"":15,""admc_a2"":16,""admc_rp"":17,""shipley_abstraction"":18,""admc_dr"":19,""berlin_numeracy"":20,""admc_a1"":21,""admc_rc2"":22}",2023-09-24 01:59:49,2023-09-24 01:59:49
JvI07zw7hXPlOzFtOULyUAhfhY,0,hgsF3OhmmJ2iKUUyx8fB,all,3.0,"{""berlin_numeracy"":1,""conditional_forecasting"":2,""graph_literacy"":3,""raven_matrix"":4,""admc_rp"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""admc_rc2"":8,""admc_a1"":9,""admc_rc1"":10,""leapfrog"":11,""admc_a2"":12,""admc_dr"":13,""cognitive_reflection"":14,""coherence_forecasting"":15,""shipley_vocab"":16,""bayesian_update_easy"":17,""bayesian_update_hard"":18,""time_series"":19,""impossible_question"":20,""shipley_abstraction"":21,""number_series"":22}",2023-09-24 01:59:54,2023-09-24 01:59:54
8AVEd6kMakXPPWOuiLwrrJln9n,0,hgsF3OhmmJ2iKUUyx8fB,all,3.0,"{""admc_dr"":1,""admc_a2"":2,""shipley_vocab"":3,""time_series"":4,""conditional_forecasting"":5,""coherence_forecasting"":6,""admc_rc2"":7,""leapfrog"":8,""admc_rp"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""cognitive_reflection"":12,""raven_matrix"":13,""number_series"":14,""denominator_neglect_version_A"":15,""denominator_neglect_version_B"":16,""graph_literacy"":17,""berlin_numeracy"":18,""shipley_abstraction"":19,""admc_a1"":20,""admc_rc1"":21,""impossible_question"":22}",2023-09-24 02:00:38,2023-09-24 02:00:38
2DDDzsG8TZgsUGgonnc1gPVe8d,1,hgsF3OhmmJ2iKUUyx8fB,all,3.0,"{""admc_a2"":1,""admc_rc2"":2,""coherence_forecasting"":3,""raven_matrix"":4,""admc_a1"":5,""shipley_abstraction"":6,""leapfrog"":7,""shipley_vocab"":8,""berlin_numeracy"":9,""admc_rc1"":10,""admc_dr"":11,""graph_literacy"":12,""number_series"":13,""admc_rp"":14,""impossible_question"":15,""conditional_forecasting"":16,""cognitive_reflection"":17,""denominator_neglect_version_A"":18,""denominator_neglect_version_B"":19,""bayesian_update_easy"":20,""bayesian_update_hard"":21,""time_series"":22}",2023-09-24 02:05:13,2023-09-24 02:05:13
Q4nO28lawb841N4D0hAPQTf6Ba,1,3JKW5zSXGkFMU7hy3Uim,all,3.0,"{""impossible_question"":1,""admc_a2"":2,""admc_dr"":3,""admc_rc2"":4,""conditional_forecasting"":5,""number_series"":6,""leapfrog"":7,""cognitive_reflection"":8,""coherence_forecasting"":9,""raven_matrix"":10,""admc_a1"":11,""denominator_neglect_version_A"":12,""denominator_neglect_version_B"":13,""admc_rp"":14,""graph_literacy"":15,""shipley_abstraction"":16,""admc_rc1"":17,""berlin_numeracy"":18,""bayesian_update_easy"":19,""bayesian_update_hard"":20,""time_series"":21,""shipley_vocab"":22}",2023-09-24 02:16:55,2023-09-24 02:16:55
Nv5rRb8nJlkeNsjuxlVJSjTvSA,0,NuwYsAsVQIklJBBWq8Wb,all,3.0,"{""denominator_neglect_version_A"":1,""denominator_neglect_version_B"":2,""berlin_numeracy"":3,""graph_literacy"":4,""cognitive_reflection"":5,""admc_dr"":6,""admc_a2"":7,""impossible_question"":8,""shipley_abstraction"":9,""admc_rc1"":10,""leapfrog"":11,""coherence_forecasting"":12,""raven_matrix"":13,""time_series"":14,""admc_rp"":15,""number_series"":16,""admc_a1"":17,""shipley_vocab"":18,""conditional_forecasting"":19,""bayesian_update_easy"":20,""bayesian_update_hard"":21,""admc_rc2"":22}",2023-09-24 02:25:44,2023-09-24 02:25:44
Onnw4iXKb1SF92v39IYpadeahU,0,NuwYsAsVQIklJBBWq8Wb,all,3.0,"{""impossible_question"":1,""shipley_abstraction"":2,""bayesian_update_easy"":3,""bayesian_update_hard"":4,""raven_matrix"":5,""conditional_forecasting"":6,""time_series"":7,""cognitive_reflection"":8,""graph_literacy"":9,""shipley_vocab"":10,""denominator_neglect_version_A"":11,""denominator_neglect_version_B"":12,""admc_a1"":13,""coherence_forecasting"":14,""admc_dr"":15,""berlin_numeracy"":16,""admc_rp"":17,""admc_rc1"":18,""admc_rc2"":19,""admc_a2"":20,""number_series"":21,""leapfrog"":22}",2023-09-24 02:28:38,2023-09-24 02:28:38
tE9HMh13Ut0dbv6IcczdDKyWMA,0,ZTRXpGxS3z6vhaRnlrCJ,all,3.0,"{""berlin_numeracy"":1,""number_series"":2,""bayesian_update_easy"":3,""bayesian_update_hard"":4,""time_series"":5,""admc_a2"":6,""admc_rc1"":7,""shipley_abstraction"":8,""denominator_neglect_version_A"":9,""denominator_neglect_version_B"":10,""leapfrog"":11,""impossible_question"":12,""graph_literacy"":13,""raven_matrix"":14,""admc_rp"":15,""coherence_forecasting"":16,""shipley_vocab"":17,""conditional_forecasting"":18,""admc_rc2"":19,""admc_a1"":20,""cognitive_reflection"":21,""admc_dr"":22}",2023-09-24 03:14:39,2023-09-24 03:14:39
GhmxncjpM0RzhytTqsffDA461D,0,iuzksaAl7aeR1oSIYQ0t,all,3.0,"{""impossible_question"":1,""leapfrog"":2,""time_series"":3,""shipley_abstraction"":4,""admc_rc2"":5,""bayesian_update_easy"":6,""bayesian_update_hard"":7,""admc_a2"":8,""admc_rp"":9,""shipley_vocab"":10,""coherence_forecasting"":11,""admc_rc1"":12,""admc_a1"":13,""raven_matrix"":14,""denominator_neglect_version_A"":15,""denominator_neglect_version_B"":16,""graph_literacy"":17,""admc_dr"":18,""number_series"":19,""cognitive_reflection"":20,""berlin_numeracy"":21,""conditional_forecasting"":22}",2023-09-24 03:18:39,2023-09-24 03:18:39
A6gch9hKGPZ8KFRSFewy2phdHk,0,iuzksaAl7aeR1oSIYQ0t,all,3.0,"{""time_series"":1,""bayesian_update_easy"":2,""bayesian_update_hard"":3,""coherence_forecasting"":4,""raven_matrix"":5,""number_series"":6,""graph_literacy"":7,""impossible_question"":8,""leapfrog"":9,""conditional_forecasting"":10,""admc_a2"":11,""cognitive_reflection"":12,""admc_rp"":13,""denominator_neglect_version_A"":14,""denominator_neglect_version_B"":15,""admc_rc1"":16,""shipley_vocab"":17,""admc_dr"":18,""admc_a1"":19,""shipley_abstraction"":20,""berlin_numeracy"":21,""admc_rc2"":22}",2023-09-24 03:19:44,2023-09-24 03:19:44
bvAaKjW3VkCWdyx5bV8NgXUxtz,1,uSJ854owFJHsuLYRzO5k,all,3.0,"{""number_series"":1,""berlin_numeracy"":2,""coherence_forecasting"":3,""conditional_forecasting"":4,""admc_dr"":5,""shipley_abstraction"":6,""admc_rp"":7,""impossible_question"":8,""denominator_neglect_version_A"":9,""denominator_neglect_version_B"":10,""shipley_vocab"":11,""bayesian_update_easy"":12,""bayesian_update_hard"":13,""graph_literacy"":14,""cognitive_reflection"":15,""admc_a1"":16,""leapfrog"":17,""time_series"":18,""raven_matrix"":19,""admc_rc1"":20,""admc_a2"":21,""admc_rc2"":22}",2023-09-24 03:28:46,2023-09-24 03:28:46
wnoxJ43JRAG7VUYy5VBzkYw0vy,0,ZTRXpGxS3z6vhaRnlrCJ,all,3.0,"{""conditional_forecasting"":1,""admc_a2"":2,""denominator_neglect_version_A"":3,""denominator_neglect_version_B"":4,""coherence_forecasting"":5,""admc_rc1"":6,""admc_a1"":7,""cognitive_reflection"":8,""admc_rc2"":9,""shipley_abstraction"":10,""raven_matrix"":11,""impossible_question"":12,""time_series"":13,""admc_dr"":14,""leapfrog"":15,""shipley_vocab"":16,""berlin_numeracy"":17,""bayesian_update_easy"":18,""bayesian_update_hard"":19,""graph_literacy"":20,""admc_rp"":21,""number_series"":22}",2023-09-24 03:34:00,2023-09-24 03:34:00
IeeHxA8B20Qf7dqBptd23gQsws,1,ggUZHShAMFgLfCl29kzl,all,3.0,"{""bayesian_update_easy"":1,""bayesian_update_hard"":2,""admc_dr"":3,""berlin_numeracy"":4,""time_series"":5,""shipley_vocab"":6,""admc_rp"":7,""leapfrog"":8,""admc_rc2"":9,""admc_rc1"":10,""admc_a1"":11,""impossible_question"":12,""number_series"":13,""coherence_forecasting"":14,""cognitive_reflection"":15,""admc_a2"":16,""graph_literacy"":17,""denominator_neglect_version_A"":18,""denominator_neglect_version_B"":19,""conditional_forecasting"":20,""shipley_abstraction"":21,""raven_matrix"":22}",2023-09-24 04:06:47,2023-09-24 04:06:47
MHzEVEOUqQdyi9lBwTBhVZB0yz,1,Geb5rWaHWEd3uwguNWcs,all,3.0,"{""admc_a1"":1,""admc_dr"":2,""berlin_numeracy"":3,""shipley_abstraction"":4,""time_series"":5,""graph_literacy"":6,""admc_a2"":7,""admc_rc1"":8,""leapfrog"":9,""shipley_vocab"":10,""number_series"":11,""cognitive_reflection"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""impossible_question"":15,""conditional_forecasting"":16,""raven_matrix"":17,""coherence_forecasting"":18,""bayesian_update_easy"":19,""bayesian_update_hard"":20,""admc_rp"":21,""admc_rc2"":22}",2023-09-24 04:16:53,2023-09-24 04:16:53
FMBMeA5wVCrxkGLNXgg9KNOf4d,1,2o6tSgw09wEiH2UVjsUa,all,3.0,"{""impossible_question"":1,""raven_matrix"":2,""cognitive_reflection"":3,""time_series"":4,""admc_rc2"":5,""graph_literacy"":6,""coherence_forecasting"":7,""admc_rc1"":8,""conditional_forecasting"":9,""denominator_neglect_version_A"":10,""denominator_neglect_version_B"":11,""admc_rp"":12,""shipley_abstraction"":13,""number_series"":14,""admc_a2"":15,""shipley_vocab"":16,""admc_a1"":17,""admc_dr"":18,""leapfrog"":19,""berlin_numeracy"":20,""bayesian_update_easy"":21,""bayesian_update_hard"":22}",2023-09-24 04:19:02,2023-09-24 04:19:02
tg8gP1FgkKhErQlg7tAZFY4xvD,0,ar7v9p9CcVBVaL8ef6Na,all,3.0,"{""bayesian_update_easy"":1,""bayesian_update_hard"":2,""berlin_numeracy"":3,""raven_matrix"":4,""denominator_neglect_version_A"":5,""denominator_neglect_version_B"":6,""number_series"":7,""conditional_forecasting"":8,""leapfrog"":9,""shipley_vocab"":10,""admc_dr"":11,""shipley_abstraction"":12,""graph_literacy"":13,""cognitive_reflection"":14,""admc_rp"":15,""admc_rc2"":16,""impossible_question"":17,""admc_a2"":18,""admc_rc1"":19,""coherence_forecasting"":20,""admc_a1"":21,""time_series"":22}",2023-09-24 04:25:37,2023-09-24 04:25:37
uOTqwTNrjsyyKxPcRvnXPIgHy8,1,NTF49rYDA4NRQvxvBBy2,all,3.0,"{""number_series"":1,""raven_matrix"":2,""impossible_question"":3,""admc_rc1"":4,""bayesian_update_easy"":5,""bayesian_update_hard"":6,""berlin_numeracy"":7,""admc_a1"":8,""shipley_vocab"":9,""shipley_abstraction"":10,""admc_rc2"":11,""conditional_forecasting"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""leapfrog"":15,""admc_dr"":16,""graph_literacy"":17,""time_series"":18,""admc_rp"":19,""cognitive_reflection"":20,""admc_a2"":21,""coherence_forecasting"":22}",2023-09-24 04:38:20,2023-09-24 04:38:20
sj1p7kVcD8zGHl3mdNmCMeiXhs,0,eupIsJaT0DGhPRxYpQ8L,all,3.0,"{""admc_rc2"":1,""shipley_abstraction"":2,""berlin_numeracy"":3,""coherence_forecasting"":4,""shipley_vocab"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""admc_a2"":8,""time_series"":9,""cognitive_reflection"":10,""admc_rp"":11,""admc_rc1"":12,""leapfrog"":13,""admc_dr"":14,""impossible_question"":15,""raven_matrix"":16,""bayesian_update_easy"":17,""bayesian_update_hard"":18,""conditional_forecasting"":19,""number_series"":20,""admc_a1"":21,""graph_literacy"":22}",2023-09-24 04:46:26,2023-09-24 04:46:26
CeFVrUEFBaQmtaFa2DQ0QIRy3i,0,eupIsJaT0DGhPRxYpQ8L,all,3.0,"{""number_series"":1,""conditional_forecasting"":2,""leapfrog"":3,""admc_rp"":4,""berlin_numeracy"":5,""shipley_vocab"":6,""admc_rc2"":7,""raven_matrix"":8,""admc_dr"":9,""admc_a1"":10,""cognitive_reflection"":11,""admc_rc1"":12,""graph_literacy"":13,""bayesian_update_easy"":14,""bayesian_update_hard"":15,""time_series"":16,""shipley_abstraction"":17,""impossible_question"":18,""denominator_neglect_version_A"":19,""denominator_neglect_version_B"":20,""coherence_forecasting"":21,""admc_a2"":22}",2023-09-24 04:55:29,2023-09-24 04:55:29
nlGEvdiCst9g84gZIjf18VFhpn,0,NTF49rYDA4NRQvxvBBy2,all,3.0,"{""conditional_forecasting"":1,""leapfrog"":2,""coherence_forecasting"":3,""admc_rp"":4,""shipley_abstraction"":5,""raven_matrix"":6,""berlin_numeracy"":7,""number_series"":8,""graph_literacy"":9,""admc_a1"":10,""admc_rc2"":11,""denominator_neglect_version_A"":12,""denominator_neglect_version_B"":13,""impossible_question"":14,""admc_a2"":15,""cognitive_reflection"":16,""time_series"":17,""admc_rc1"":18,""shipley_vocab"":19,""admc_dr"":20,""bayesian_update_easy"":21,""bayesian_update_hard"":22}",2023-09-24 05:37:17,2023-09-24 05:37:17
mAVErMRVfaihm0xj6qGmZDbiwy,1,NTF49rYDA4NRQvxvBBy2,all,3.0,"{""graph_literacy"":1,""number_series"":2,""conditional_forecasting"":3,""admc_rp"":4,""shipley_vocab"":5,""time_series"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""admc_dr"":9,""leapfrog"":10,""denominator_neglect_version_A"":11,""denominator_neglect_version_B"":12,""raven_matrix"":13,""berlin_numeracy"":14,""cognitive_reflection"":15,""coherence_forecasting"":16,""admc_rc2"":17,""admc_a1"":18,""admc_rc1"":19,""impossible_question"":20,""shipley_abstraction"":21,""admc_a2"":22}",2023-09-24 05:40:57,2023-09-24 05:40:57
eCxxxUwWoAEYpuWvKxIXz2edoO,0,jwJ6gpnIAf5w1x4iQZJR,all,3.0,"{""coherence_forecasting"":1,""admc_dr"":2,""raven_matrix"":3,""bayesian_update_easy"":4,""bayesian_update_hard"":5,""leapfrog"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""admc_a2"":9,""cognitive_reflection"":10,""berlin_numeracy"":11,""time_series"":12,""shipley_vocab"":13,""admc_rc1"":14,""conditional_forecasting"":15,""graph_literacy"":16,""admc_rp"":17,""impossible_question"":18,""admc_rc2"":19,""shipley_abstraction"":20,""admc_a1"":21,""number_series"":22}",2023-09-24 08:35:23,2023-09-24 08:35:23
7XJBls23Alh20qsljefvxbyKmv,0,jwJ6gpnIAf5w1x4iQZJR,all,3.0,"{""admc_a2"":1,""bayesian_update_easy"":2,""bayesian_update_hard"":3,""cognitive_reflection"":4,""raven_matrix"":5,""admc_a1"":6,""time_series"":7,""admc_rc2"":8,""admc_rc1"":9,""admc_dr"":10,""graph_literacy"":11,""number_series"":12,""impossible_question"":13,""denominator_neglect_version_A"":14,""denominator_neglect_version_B"":15,""shipley_abstraction"":16,""leapfrog"":17,""conditional_forecasting"":18,""coherence_forecasting"":19,""berlin_numeracy"":20,""admc_rp"":21,""shipley_vocab"":22}",2023-09-24 08:38:55,2023-09-24 08:38:55
cCjEBiOtX8rMgj0deY100gVAvB,0,jwJ6gpnIAf5w1x4iQZJR,all,3.0,"{""conditional_forecasting"":1,""admc_a1"":2,""leapfrog"":3,""number_series"":4,""admc_rc1"":5,""coherence_forecasting"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""admc_dr"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""shipley_vocab"":12,""cognitive_reflection"":13,""raven_matrix"":14,""graph_literacy"":15,""admc_rp"":16,""shipley_abstraction"":17,""berlin_numeracy"":18,""time_series"":19,""admc_a2"":20,""impossible_question"":21,""admc_rc2"":22}",2023-09-24 08:43:26,2023-09-24 08:43:26
FQdZbgVJm21cCETCSL3CDfO8z0,0,jwJ6gpnIAf5w1x4iQZJR,all,3.0,"{""bayesian_update_easy"":1,""bayesian_update_hard"":2,""shipley_vocab"":3,""admc_rp"":4,""denominator_neglect_version_A"":5,""denominator_neglect_version_B"":6,""admc_dr"":7,""admc_a2"":8,""leapfrog"":9,""time_series"":10,""number_series"":11,""graph_literacy"":12,""admc_a1"":13,""shipley_abstraction"":14,""berlin_numeracy"":15,""cognitive_reflection"":16,""admc_rc1"":17,""raven_matrix"":18,""admc_rc2"":19,""conditional_forecasting"":20,""coherence_forecasting"":21,""impossible_question"":22}",2023-09-24 08:49:12,2023-09-24 08:49:12
nxffyXVVtHA15p0StL4yqdUM5j,0,jwJ6gpnIAf5w1x4iQZJR,all,3.0,"{""graph_literacy"":1,""conditional_forecasting"":2,""admc_rc2"":3,""denominator_neglect_version_A"":4,""denominator_neglect_version_B"":5,""raven_matrix"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""shipley_abstraction"":9,""admc_a1"":10,""shipley_vocab"":11,""impossible_question"":12,""cognitive_reflection"":13,""berlin_numeracy"":14,""admc_dr"":15,""time_series"":16,""number_series"":17,""admc_rp"":18,""admc_rc1"":19,""coherence_forecasting"":20,""leapfrog"":21,""admc_a2"":22}",2023-09-24 11:30:36,2023-09-24 11:30:36
3RiQtKgue68aiSeE0OqmSYWM5a,1,NxSM8j8zHJPoJjfz8Noq,all,3.0,"{""time_series"":1,""conditional_forecasting"":2,""number_series"":3,""leapfrog"":4,""admc_a1"":5,""admc_rc2"":6,""admc_a2"":7,""impossible_question"":8,""coherence_forecasting"":9,""graph_literacy"":10,""denominator_neglect_version_A"":11,""denominator_neglect_version_B"":12,""berlin_numeracy"":13,""bayesian_update_easy"":14,""bayesian_update_hard"":15,""admc_rc1"":16,""cognitive_reflection"":17,""shipley_vocab"":18,""admc_rp"":19,""admc_dr"":20,""shipley_abstraction"":21,""raven_matrix"":22}",2023-09-24 13:30:12,2023-09-24 13:30:12
SUrBWIWRtuAT71tHqwta5xLszH,0,pUke4trIHLAaI6RDoCms,all,3.0,"{""leapfrog"":1,""admc_a1"":2,""time_series"":3,""conditional_forecasting"":4,""admc_rc2"":5,""impossible_question"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""admc_rp"":9,""number_series"":10,""berlin_numeracy"":11,""admc_a2"":12,""bayesian_update_easy"":13,""bayesian_update_hard"":14,""raven_matrix"":15,""cognitive_reflection"":16,""graph_literacy"":17,""coherence_forecasting"":18,""shipley_vocab"":19,""shipley_abstraction"":20,""admc_dr"":21,""admc_rc1"":22}",2023-09-24 14:44:15,2023-09-24 14:44:15
JS32cIEpCOOr1OQH9ltSrnVqSc,1,AgUaUGHnrmh9OdHfzKW4,all,3.0,"{""admc_a2"":1,""impossible_question"":2,""conditional_forecasting"":3,""admc_dr"":4,""leapfrog"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""number_series"":10,""admc_a1"":11,""coherence_forecasting"":12,""admc_rp"":13,""admc_rc2"":14,""time_series"":15,""admc_rc1"":16,""berlin_numeracy"":17,""raven_matrix"":18,""shipley_abstraction"":19,""graph_literacy"":20,""cognitive_reflection"":21,""shipley_vocab"":22}",2023-09-24 15:08:47,2023-09-24 15:08:47
