"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","rt","crt_1","crt_2","crt_3","crt_4","crt_5","crt_6","crt_7","crt_correct_1","crt_correct_2","crt_correct_3","crt_correct_4","crt_correct_5","crt_correct_6","crt_correct_7","crt_correct_mean"
"4UoDqO8thtYyb47lk1fAiHmNaw","4x4z69qShdj1QcNSj4mz1KUUqz",2521557,822,FALSE,144501,"10 cents","100 minutes","24 days","4 days","30 students","10 dollars","has broken even in the stock market.",0,0,0,1,0,0,0,0.142857142857143
"4VclUTWS115NLiei93hFsHlfGu","c4O3N0nxw0XHIZdiRdI7NCVZ8O",1064870,72,FALSE,127176,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"4XxGzMGWYIVRWTvr6dUzYN9APv","RvKQ6NX5peMaEw5rXtycRzHyuY",1794451,114,FALSE,217939,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"510LSN0DqveJ9i8MnqjcDO3vbP","BqCOsjic8vEGqsYMRti6jCwWb5",3100064,273,FALSE,182485,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"51DX0FU1DIyhqNHMoVjkBe0bsW","SmVjRFHITpC05JlvZQQiLawtox",4260569,1291,FALSE,146802,"10 cents","100 minutes","24 days","4 days","30 students","0 dollars","is ahead of where he began.",0,0,0,1,0,0,0,0.142857142857143
"553wcLDljYGhOHxIJX29hgs7NJ","fy6ThWPGocy5h5AySdatCCO08t",3266051,1067,FALSE,185946,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"57sF8Hh90SXKv5hNiSNfmd5nMG","6N2PlO2tQvCsNIlk1mbEXMn1An",506559,29,FALSE,106828,"10 cents","20 minutes","12 days","4 days","30 students","10 dollars","is ahead of where he began.",0,0,0,1,0,0,0,0.142857142857143
"5A20LlzvgSN12Rv01z9ZqlXJah","bG0ytHVqEKXqkOUvSnJuJ3iCbk",1722272,433,FALSE,280693,"10 cents","100 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,0,1,1,1,1,1,0.714285714285714
"5bE3sCiJgvNomRdb1CaQQpx9A7","4TuXEbPbxHmU7yeqUMZMwdGSc3",3018831,118,FALSE,277258,"10 cents","100 minutes","24 days","4 days","29 students","10 dollars","has broken even in the stock market.",0,0,0,1,1,0,0,0.285714285714286
"5BIe2yy109OGqJVeqjcevZKswB","5QioaJPHYPxnA5kA1JUv5rcw8G",5885178,1293,FALSE,130892,"5 cents","5 minutes","47 days","9 days","29 students","20 dollars","has lost money.",1,1,1,0,1,1,1,0.857142857142857
"5C7Cg32dHA1eLCUSfAi69osPkX","5GIvtmxZyOjOuPvNU0LYyCn6u2",5203861,1250,FALSE,148867,"10 cents","100 minutes","24 days","9 days","15 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"5dJkO59mpVE9kMyit8YbI9pDnK","JlKGLud9Yf3BALfjz2iPaurIrs",3918667,1291,FALSE,82064,"10 cents","100 minutes","47 days","4 days","30 students","0 dollars","is ahead of where he began.",0,0,1,1,0,0,0,0.285714285714286
"5ffTEJyCW9JSJnkAIj6yImyR9q","6oaLmT3zfrMpNyA6tDdTLSmgJY",1175315,149,TRUE,281018,"5 cents","20 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,0,1,1,1,0,1,0.714285714285714
"5hmgcb4aHkCP29mTehdJCorG2I","iyEGzWnVbYknVshiDoLaBOADQz",3960331,324,FALSE,224048,"5 cents","5 minutes","47 days","4 days","15 students","0 dollars","has lost money.",1,1,1,1,0,0,1,0.714285714285714
"5hNlQ6TqREn6RASdCF8thPcvWm","DPhurJFdaXQMeVO2E5WnKpq0o8",13532974,1290,FALSE,73576,"5 cents","100 minutes","47 days","9 days","29 students","10 dollars","has lost money.",1,0,1,0,1,0,1,0.571428571428571
"5kDjSNaI4vLPDlE8dmbOlhQHyf","SacuvgD0WxyThPWiBkN6X1Z2jR",1709925,589,FALSE,190210,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"5Ph1AQ3uBmztW3H0OB4SepoSXR","6sMybrw4aS7K1tSIUF3UG8FZsr",3190747,805,FALSE,85219,"10 cents","100 minutes","24 days","4 days","15 students","10 dollars","has lost money.",0,0,0,1,0,0,1,0.285714285714286
"5rxIVDLCZM10RvzAIUj0f2Cvud","Vz8YVNctKCGy3YlcpDlc1pD7vM",5461592,1308,FALSE,202901,"9 cents","20 minutes","12 days","9 days","30 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"5wa1wIIU8zPlHYwqj2CYSHt4nt","AXXoExNeJBPc2PmbyLTBUkz9CC",295024802,949,FALSE,163739,"10 cents","100 minutes","24 days","9 days","30 students","0 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"5YduQPyBi6S3ROOKwikk5YzlDz","ylv4bo5p5Mc1hZ6fytBCLFBrCp",6373245,264,FALSE,137519,"1 cent","100 minutes","24 days","9 days","30 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"61Z5Ug9IcOR0B021CVplo76kjs","KF2eEV9eZOmYrKV07jxDWpwWGl",160375,11,FALSE,137902,"10 cents","100 minutes","24 days","12 days","1 student","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"643jrJu4Lo9g4WckcVJ2H03EbA","N3i2SIP9vjsyzt2JJAFrWXXpxp",3828935,1303,FALSE,153937,"10 cents","100 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,0,1,1,1,1,1,0.714285714285714
"69LOrE0xdtOoV8exbyUb8ROh0U","JAPL0nLtoMrOfbb33uHusVYbKz",4179743,1349,FALSE,139405,"10 cents","100 minutes","47 days","9 days","1 student","10 dollars","is ahead of where he began.",0,0,1,0,0,0,0,0.142857142857143
"6BOUROrxZffRYSR6BT9zKjjiRn","6bXRPSZcd8z5O3gKrWlndz6hbB",6879033,1118,FALSE,230698,"5 cents","5 minutes","24 days","4 days","29 students","0 dollars","has lost money.",1,1,0,1,1,0,1,0.714285714285714
"6dwUQExOUgGIR0COmNY5wsEabN","5TrygEx4RSmAgFjKMe0xNnEt5k",229447,11,FALSE,204272,"10 cents","5 minutes","47 days","3 days","29 students","20 dollars","has lost money.",0,1,1,0,1,1,1,0.714285714285714
"6FW1QtjilU522qyyltjR5dQfEI","FdPqkdRv6RLy4DuKPf6IawVrpE",5399467,1274,FALSE,243093,"5 cents","5 minutes","47 days","4 days","30 students","20 dollars","has lost money.",1,1,1,1,0,1,1,0.857142857142857
"6kkXpOr6zPjqKT4J3Ihksigzig","Ei2NoZukghXNQB25IV4KlJJMgg",5323687,1164,FALSE,267393,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"6kMigYJ09mWqbQq9BH4Pt7k7Lh","0FN8gVLB0Y1rYK6cnUGrLF9ExJ",1010425,82,FALSE,223180,"10 cents","5 minutes","24 days","9 days","30 students","30 dollars","is ahead of where he began.",0,1,0,0,0,0,0,0.142857142857143
"6m8K6JghD1FbFW9zbR2bilXHEB","fxAGMQQo9HJkvbSljAHR7O7LlZ",2862663,276,FALSE,177245,"5 cents","5 minutes","47 days","4 days","29 students","30 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"6MDIg2VUf1taBo8lYvUbUJgPFX","1u74jz6b2Mi72mBU66frTNo05m",5744204,1233,FALSE,166173,"10 cents","5 minutes","47 days","4 days","30 students","20 dollars","has lost money.",0,1,1,1,0,1,1,0.714285714285714
"6N2LDl2sL3JXrNC5Az2EjiOZUo","ykrWYb9wR1hZSbhUkxXVY5b8o7",2093207,1091,FALSE,115729,"10 cents","5 minutes","12 days","3 days","29 students","10 dollars","is ahead of where he began.",0,1,0,0,1,0,0,0.285714285714286
"6nA7LUk9AlZp9W0p78RYwfE47i","v3usdHyU7cA0gDyUKBo0ruRxMZ",5288979,1146,FALSE,205861,"10 cents","100 minutes","47 days","4 days","30 students","20 dollars","has lost money.",0,0,1,1,0,1,1,0.571428571428571
"6pk9Dh68e2rbMvZA6z39AHe1JZ","QCQq3yAc5dH2GGrB7w6QRhckQ1",270433,11,FALSE,245498,"10 cents","100 minutes","12 days","9 days","15 students","10 dollars","it cannot be determined.",0,0,0,0,0,0,0,0
"6v5twujpHxNZ6X17bRFSENqhdA","29yJwWdpqnQfPQHTT8iUamTWAp",379912,24,FALSE,178614,"5 cents","5 minutes","47 days","3 days","30 students","20 dollars","it cannot be determined.",1,1,1,0,0,1,0,0.571428571428571
"6vKJJXMtm6a1hxD37PpzhoQWN2","GyoU6N8fFTVAyWclchpZMJdCdf",3274604,655,FALSE,237645,"5 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"6zhC4c3WTQT4jq1bmiGAc8kdEp","DFizX5azGQ7VxdnULa9ZZIWct9",1811324,430,FALSE,223636,"10 cents","5 minutes","47 days","4 days","29 students","0 dollars","is ahead of where he began.",0,1,1,1,1,0,0,0.571428571428571
"706Vlequn1xVtMDQuj74diuKgv","W6l6s2zKLOBqv2mKlDjHOboltP",3375584,1169,FALSE,83099,"10 cents","100 minutes","24 days","4 days","15 students","30 dollars","it cannot be determined.",0,0,0,1,0,0,0,0.142857142857143
"71Ucn3GeHYI05HzPqf6ugXTMbj","ySpjTdw2RDxO9pFppASiVzMn1b",141897,11,FALSE,125003,"10 cents","5 minutes","24 days","9 days","30 students","10 dollars","is ahead of where he began.",0,1,0,0,0,0,0,0.142857142857143
"731cAAGSKqrJhVocBqYLY8kssK","Rw4yypi07FoB5pY5j4QZayUp5v",7945567,1307,FALSE,280022,"10 cents","20 minutes","24 days","3 days","29 students","10 dollars","it cannot be determined.",0,0,0,0,1,0,0,0.142857142857143
"74UDBHqQ7xudLfYbgMSoNPaAl4","wlQ6wSMbtkiSxugrARkly06TEg",1793018,509,FALSE,239255,"5 cents","20 minutes","47 days","4 days","30 students","20 dollars","has lost money.",1,0,1,1,0,1,1,0.714285714285714
"76GZtz0M3bLyuYX02nt9KvHKgE","up79tTbWl3Ktu1S5S5UBYZEyoC",3339647,624,FALSE,215344,"5 cents","20 minutes","47 days","4 days","29 students","30 dollars","has lost money.",1,0,1,1,1,0,1,0.714285714285714
"79tVyR7yCzEabFrAE5EhWSWZ4B","kS4aaASKpOnaLXqT7mBfc92RwE",857082,55,FALSE,119132,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","it cannot be determined.",1,1,1,1,1,1,0,0.857142857142857
"7b3hUBjQZXv90jM4PnwXdP9H59","aO2jrf913k2iEe4bCNWHKwkqYr",1255205,166,FALSE,255942,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"7cnUS5huU3H9ok4xbHv3uRUqa1","oMgMt1MqKn4El9rCpl999YvNpG",58068231,700,FALSE,104509,"10 cents","100 minutes","24 days","4 days","30 students","10 dollars","has lost money.",0,0,0,1,0,0,1,0.285714285714286
"7cNXhAzXdNgP2EnxVff4i35dnI","sl5uzIpy82pvcCCjt1yyZSe86h",3014510,663,FALSE,250462,"10 cents","5 minutes","12 days","4 days","30 students","0 dollars","is ahead of where he began.",0,1,0,1,0,0,0,0.285714285714286
"7fsaWUPkudzXffRZrmxOnVh6xD","Z4IYRbJDZuC3LqrjO1dgvaTlwc",6402400,1292,FALSE,229135,"5 cents","100 minutes","12 days","9 days","30 students","30 dollars","has lost money.",1,0,0,0,0,0,1,0.285714285714286
"7FUp9TsEi6W8MHlPH0fbdm7Cxy","nkrHbCTtYi5KN3gtcn2dNDePdi",888561,371,FALSE,247599,"10 cents","100 minutes","24 days","4 days","29 students","20 dollars","has lost money.",0,0,0,1,1,1,1,0.571428571428571
"7HajIxTLL6CuGTHed8b6XR2MiA","ZpC8tSwcSqUMj3myK5mTtRwUkX",318539,11,FALSE,276355,"10 cents","5 minutes","47 days","9 days","30 students","10 dollars","has lost money.",0,1,1,0,0,0,1,0.428571428571429
"7HM647QPQpctNOK8vAmV7r9T8C","9LpfvzU7nZepAMqlUhbL7BDPQj",2858484,331,FALSE,127728,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"7j0PHpDybyXNm4uow2nfBKnYby","UsF98re3rC47Ziv2kB2BHPRVEL",4260215,1306,FALSE,138702,"10 cents","100 minutes","24 days","9 days","30 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"7jRZSOF3nCFvkzmrvTSMFGHDQW","R5LJ9wyfaq5GwFICP2SfOyNFPo",3507171,645,FALSE,82337,"10 cents","100 minutes","47 days","9 days","15 students","10 dollars","is ahead of where he began.",0,0,1,0,0,0,0,0.142857142857143
"7kQeVyNE3lFGSVXHX4wEVuLub7","0pFXXCDXhiMHimPrICbaK7hs5P",2343196,179,TRUE,281001,"5 cents","5 minutes","47 days","9 days","29 students","20 dollars","has lost money.",1,1,1,0,1,1,1,0.857142857142857
"7KSspWjO5CnJnCSXGvTJC9RLRC","Zd86CvObkGs5LOH2xb4Nl8MELA",380551,24,FALSE,127183,"10 cents","100 minutes","24 days","9 days","1 student","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"7NLkSkL5iP5QQeEvy6DYeQpoSn","CzFSV4IhtH04lGNlEd0UjtEAQM",2134883,117,FALSE,161040,"10 cents","100 minutes","24 days","9 days","30 students","0 dollars","has lost money.",0,0,0,0,0,0,1,0.142857142857143
"7qt1y5XarZDoa56WF1XMiAU3wm","m5FH7jQWcC8y1F4mz2h8KLcc8z",4535843,715,FALSE,136271,"5 cents","100 minutes","47 days","9 days","30 students","20 dollars","has lost money.",1,0,1,0,0,1,1,0.571428571428571
"7qYmV2v0jT263LU6X5dE96PBGy","mJBs6rQFIpUUCoKq1pFIrlVXh9",2375547,242,FALSE,238072,"10 cents","5 minutes","47 days","4 days","1 student","0 dollars","has lost money.",0,1,1,1,0,0,1,0.571428571428571
"7rsMabuGmuIiZKSCYvam16Mfjx","uCSf8rGSA2cOsVTPSQjqa66xNG",3112886,821,FALSE,121856,"5 cents","5 minutes","12 days","9 days","29 students","10 dollars","it cannot be determined.",1,1,0,0,1,0,0,0.428571428571429
"7SUZwVJ2spKst1FBSmusTrBSjF","gGO8yqiGgpUoFiqywZZPOyn2xW",4382468,1182,FALSE,154334,"10 cents","100 minutes","24 days","4 days","15 students","30 dollars","is ahead of where he began.",0,0,0,1,0,0,0,0.142857142857143
"7tMw7LAY1qyDTvn3WVJxd30kxN","MsGdObGwmcZJWLp7qL4tPlgdS4",1950726,221,FALSE,101953,"10 cents","100 minutes","24 days","9 days","30 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"7w41wg7s08bFPan88DiLGP3PKb","cfdJR054RNQALNRB76pdTHuDeL",1643464,511,FALSE,73574,"10 cents","100 minutes","24 days","3 days","29 students","10 dollars","has broken even in the stock market.",0,0,0,0,1,0,0,0.142857142857143
"81mLrAYxQHi8PVy1iQ6IygOrHL","3yK8fDHuOoPAUQXroBO2MTKyQx",5435123,1232,FALSE,124871,"10 cents","100 minutes","24 days","9 days","30 students","10 dollars","has lost money.",0,0,0,0,0,0,1,0.142857142857143
"8AOfTi9iCe42EzbV7LhL1nxHfL","jtxDKIuV5z3CYoc28oGaKLaArT",2723535,540,FALSE,274714,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"8C2iE1Gag24cXX7PhMfGE5Bo9B","MwEbRGB44emTnPnWlqZqOu2D3P",2442857,1109,FALSE,90288,"10 cents","100 minutes","12 days","3 days","30 students","30 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"8fCuJb6ezKFvmolsKHftQf92yZ","V3FQlKD265gKtRjicxpbMUzL0g",10299372,1149,FALSE,195169,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"8GV7zBglW9lyzQThTZnkdsuV0k","ulmHBMgiXR5VjaHkGpnGtAhkCC",786393,41,FALSE,167817,"10 cents","5 minutes","47 days","4 days","30 students","20 dollars","has lost money.",0,1,1,1,0,1,1,0.714285714285714
"8jGFkrdu8z6SGY5VTBkW2Auevp","sFHq8Ad4CrNdo4Waez8q9UB9WF",2087431,474,FALSE,164086,"10 cents","100 minutes","24 days","3 days","30 students","20 dollars","has lost money.",0,0,0,0,0,1,1,0.285714285714286
"8KFV4NTIHJ1dlm6OGGLubO09rF","h6oDtu16IVRHtviflnH7g1059d",28593638,1046,FALSE,95064,"10 cents","100 minutes","24 days","9 days","30 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"8lFevcd1ve2FCH5FguBXVQiABd","oeGxLGAHwp79XvaH09fIDfRoFL",525233288,1264,TRUE,281003,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has broken even in the stock market.",1,1,1,1,1,1,0,0.857142857142857
"8Mb7Lxeu96PH8PMiwlvAoEhL6r","aKf5Twtl2QutmzYYVyAbzxQH6Q",3049479,801,FALSE,173303,"10 cents","5 minutes","24 days","3 days","29 students","20 dollars","has lost money.",0,1,0,0,1,1,1,0.571428571428571
"8rCMlU0J8L7AGldIlRujGA0Oss","NskOUga3jjxcGh5yQJuzEPhxg2",1334951,162,FALSE,156935,"5 cents","100 minutes","47 days","4 days","29 students","10 dollars","has lost money.",1,0,1,1,1,0,1,0.714285714285714
"8rP5Z7S00cYQZE85Dw9lP23uc8","dv9UnsAyVkETxSPK84t5NFdqyV",2610967,1179,FALSE,142713,"10 cents","100 minutes","24 days","4 days","1 student","20 dollars","has lost money.",0,0,0,1,0,1,1,0.428571428571429
"8sC4FDtOzUQ4KvBPqVJftzBDQq","SssPsmuvBOpFRVBEtzgiOU94cV",1141711,606,FALSE,274493,"10 cents","100 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,0,1,1,1,1,1,0.714285714285714
"8TGnfBzn2rHsg1i9Ek3O9Jp7uB","Sv6uuQ207v95B3g7q1aZyReC73",1885023,761,FALSE,162574,"10 cents","100 minutes","24 days","3 days","1 student","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"8wwNFfMqU18VchI8E71p59Q9zY","srNnvzlGG3Uyo4kcValfmFjR6x",3092027,1205,FALSE,135642,"5 cents","100 minutes","24 days","12 days","1 student","30 dollars","is ahead of where he began.",1,0,0,0,0,0,0,0.142857142857143
"8YU8EgHRsZGZVxulWglJu9dwX3","2Z9jFQoNeFI0xBGgHzYetsNuCD",5119673,1277,FALSE,104554,"10 cents","100 minutes","24 days","9 days","30 students","0 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"8YxnD0vxR9N40P3HSiXDKtaCPy","vpbIqa3TrcfsZEifSBWZAcxyFc",289897,11,FALSE,280341,"10 cents","100 minutes","24 days","4 days","29 students","10 dollars","is ahead of where he began.",0,0,0,1,1,0,0,0.285714285714286
"98aVkGv2xXnpLAoPAlDQttJdkV","djLjaIiHiJCINGNF0UBdZoXQD7",7466167,1289,FALSE,275774,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"9aBqa8DA4POoR5Y4s1fftOPGaH","9RG3WPZY24fEA7isoVZIJXHb6y",3232519,1287,FALSE,113856,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"9bufQbXswgOQC8jAelyONry0zu","WEreG36n9j4vBbbMZQv2lFwHzb",4495040,1304,FALSE,103180,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"9d3d3ENpamwAca3On1NaNjnDnR","5RPkeWwrge4AJMCSjGfMoIRIvQ",3132168,564,FALSE,180589,"10 cents","100 minutes","24 days","12 days","1 student","20 dollars","has lost money.",0,0,0,0,0,1,1,0.285714285714286
"9f8Ud57CWnMvShQOLy5UZSdWrQ","Cjo3dDF6hkrwNWTE6PZLkyGY8X",6836211,1313,FALSE,164612,"5 cents","5 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"9hbhgeLoonSwJ9P8FNpYZ4sRgN","gqcew35jkVbeWNH1Yu5lN7v3rD",307942,11,TRUE,282965,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars",NA,0,1,1,1,1,1,NA,0.714285714285714
"9KsmhF7A1rEjtSqD9CHPqulc6j","kQvnbdVg1dNOGIhAshQ5QT911j",2030609,696,TRUE,281368,"5 cents","5 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"9KZ0Ezq2JR4yh64hrAUzyJojad","Dnj6Xj8JV0oZh3i6HryfJWE8sD",10863503,1263,FALSE,157742,"5 cents","5 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"9KzHTRBLHu5XLEzUNHiYHpR77h","D0Xydj9MfeBmAJl2cCNptY9Z7q",4400812,281,FALSE,208521,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"9M98H0Uq9p2sH31Ly0ldwRUqEp","rSNV3NueMiia2WZZFU916e4wtH",198269,11,FALSE,107754,"5 cents","5 minutes","24 days","9 days","29 students","10 dollars","has lost money.",1,1,0,0,1,0,1,0.571428571428571
"9qP6fgxI3U4QqkwcqQX3cXDqqz","fzRfcvQfGjR736a4qbhkwz1CiP",1300506,945,FALSE,207175,"10 cents","100 minutes","47 days","4 days","30 students","10 dollars","has lost money.",0,0,1,1,0,0,1,0.428571428571429
"9sTbGRsDY6rgyQ6o55dHKj5nKw","XdnGzypyZBmmaiSpjqxJxam17m",834008,40,TRUE,281033,"5 cents","20 minutes","12 days","9 days","30 students","20 dollars","has lost money.",1,0,0,0,0,1,1,0.428571428571429
"9SXABxy6uPLt9F9nqDB2QZkgtg","KcrBmGUqjXPKaBg9GyKeHaosIC",4848543,829,TRUE,281008,"10 cents","5 minutes","47 days","4 days","30 students","30 dollars",NA,0,1,1,1,0,0,NA,0.428571428571429
"9sxjAk2slRoJstea6y1EBAR0KY","jHs9Ph7YBPPwCAusMsdjes1wau",294525,11,TRUE,281002,"5 cents","100 minutes","47 days","4 days","30 students","20 dollars",NA,1,0,1,1,0,1,NA,0.571428571428571
"9t3fEfZay2dhu3jmJRZsy9dFmZ","v392sojQLxBDlFiBPmfqRWiiPM",4543815,845,TRUE,281280,"5 cents","5 minutes","47 days","9 days","30 students","20 dollars","has lost money.",1,1,1,0,0,1,1,0.714285714285714
"9t8QSpce3XwhBI8DV2ISE31G7O","sEgWFYHqNIyjfUYlMH9byQAXs1",5627375,1293,FALSE,143095,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"9TcMPkAgL5TZaatBcWxnjvzObX","up6eAnMnrE7EysL0tpYTHsIkUy",6404730,1069,FALSE,138404,"10 cents","100 minutes","12 days","9 days","15 students","20 dollars","has lost money.",0,0,0,0,0,1,1,0.285714285714286
"9u48cHtubdYURpNTkL5EAZvTzv","54GHtvOLK04NbqJam0hfmqCp2G",10027216,783,FALSE,279997,"5 cents","5 minutes","12 days","9 days","29 students","20 dollars","has lost money.",1,1,0,0,1,1,1,0.714285714285714
"9xDC5WK1SiT4qXtDagC2KfLcUk","BWmgM9tB0gZEJ7frTHWqYIXQBl",1447066,517,FALSE,233885,"10 cents","100 minutes","47 days","4 days","30 students","20 dollars","is ahead of where he began.",0,0,1,1,0,1,0,0.428571428571429
"a40wS2eskQad3oZLA0MOZSBCQP","nDHKD6Jj9jiJ1FSN65rFaO5kID",3321530,1197,TRUE,281002,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars",NA,1,1,1,1,1,1,NA,0.857142857142857
"a4EmN4OGTpyrPwO1HyEgsp7YEU","laCbHFEpxt5PWxe0BP5K0rm5Eo",2485058,650,FALSE,96672,"10 cents","100 minutes","24 days","12 days","30 students","20 dollars","has lost money.",0,0,0,0,0,1,1,0.285714285714286
"A4lTLeZzknrbSwDyUExp3hDrh1","cf5qpwncXRoBzOmVd0yDIhEj0R",1864151,469,FALSE,89435,"10 cents","100 minutes","12 days","9 days","15 students","0 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"A6LKiK83v3dUgYiC82pyhtk4hS","bmGQkIFLUo2q9Yd2kJjAZnCWxS",1440771,11,FALSE,244872,"10 cents","500 minutes","24 days","4 days","30 students","20 dollars","is ahead of where he began.",0,0,0,1,0,1,0,0.285714285714286
"A6SWWzpNo2nCUHB6nvCNMXQpa0","q7JLVSVQAMwxoN7c7qxXCArKpt",3091685,1311,FALSE,95631,"10 cents","20 minutes","24 days","3 days","30 students","10 dollars","has broken even in the stock market.",0,0,0,0,0,0,0,0
"AALopilgGbXBpeco7ngRNNMvw9","e0bFxEd0ktl6XarIS1RgyEgGj2",386553,55,FALSE,95397,"5 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"ab3bAjbnBe0a6JXL8XHWYTGDaC","UqRkYav0vmKTTGejsqGE5yC5o9",1344457,690,FALSE,168115,"5 cents","100 minutes","47 days","4 days","30 students","10 dollars","has lost money.",1,0,1,1,0,0,1,0.571428571428571
"abEHHm5P0YpC6cyKPIGzShU8be","zFOvLOwtDafFztg3uNENYrK5VK",2704158,600,FALSE,174272,"5 cents","5 minutes","47 days","3 days","29 students","0 dollars","has lost money.",1,1,1,0,1,0,1,0.714285714285714
"ACeKMB5vIaZowN1W5W9MnX6ODn","FSshxeSbWOExWiVgcGtRCDPVVX",997924,378,FALSE,186795,"5 cents","5 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"aCh1h9szJlZZIqDiAevfZn7BGw","QjxW2PB0T7rdupQbGsK60GKrTU",276550013,1014,FALSE,98238,"5 cents","5 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"aCtyM4LTYnVSvI8bcBeOhgYyud","dzKY3l7WUUoYau5TlEIYOwHoOJ",3637539,1296,FALSE,128669,"5 cents","5 minutes","47 days","3 days","30 students","30 dollars","is ahead of where he began.",1,1,1,0,0,0,0,0.428571428571429
"aFtoXhoqdgueT0xEEGjWyNF4T9","ESbzpUDylpxGiKrTxEfyClUFpR",336449,11,FALSE,198079,"10 cents","100 minutes","47 days","9 days","29 students","10 dollars","has lost money.",0,0,1,0,1,0,1,0.428571428571429
"aGbd7TcuNYjdfuHHjCuSDVLtyT","s2No756zZexymAsSpYgQw5ZCqP",4081806,1246,FALSE,184392,"10 cents","5 minutes","47 days","4 days","29 students","10 dollars","has broken even in the stock market.",0,1,1,1,1,0,0,0.571428571428571
"aH1N7Xo7hFTkSBnxdTAT7NBVq1","E5xIO6cRbENduolDtlFGO8Mvkq",194890,11,FALSE,163178,"10 cents","100 minutes","24 days","3 days","1 student","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"ahmrhsc4dzTYJK5GbAgO568mxg","8PqOCNpDsFjBdnDd2mdfjKfdpn",75148968,1282,FALSE,241618,"10 cents","100 minutes","24 days","4 days","29 students","20 dollars","has lost money.",0,0,0,1,1,1,1,0.571428571428571
"ahtn7AvldeeBVRdq8obk4fQ9Lf","1MSlKDAoDBTIgpi2pFznfAbSHC",1781065,386,TRUE,283687,"9 cents","5 minutes","47 days","4 days","15 students","20 dollars","has lost money.",0,1,1,1,0,1,1,0.714285714285714
