"subject_id","rc1_1_vs_rc2_5","rc1_2_vs_rc2_4","rc1_3_vs_rc2_7","rc1_4_vs_rc2_2","rc1_5_vs_rc2_6","rc1_6_vs_rc2_3","rc1_7_vs_rc2_1","a1_1_vs_a2_6","a1_2_vs_a2_5","a1_3_vs_a2_3","a1_4_vs_a2_1","a1_5_vs_a2_7","a1_6_vs_a2_2","a1_7_vs_a2_4","resistance_to_framing_score_mean","rp_a1_vs_rp_b1","rp_a2_vs_rp_b2","rp_a3_vs_rp_b3","rp_a4_vs_rp_b4","rp_a5_vs_rp_b5","rp_a6_vs_rp_b6","rp_a7_vs_rp_b7","rp_a8_vs_rp_b8","rp_a9_vs_rp_b9","rp_a10_vs_rp_b10","rp_a3_vs_rp_a6","rp_b3_vs_rp_b6","rp_a4_vs_rp_a7","rp_b4_vs_rp_b7","rp_a2_vs_rp_a9","rp_b2_vs_rp_b9","rp_a1_plus_rp_a10_equals_1","rp_b1_plus_rp_b10_equals_1","rp_a5_plus_rp_a8_equals_1","rp_b5_plus_rp_b8_equals_1","risk_perception_prop_consistent","dr1_C","dr2_D","dr3_C","dr4_None","dr5_A","dr6_E","dr7_E","dr8_A","dr8_C","dr9_A","dr9_D","dr9_E","dr10_C","dr10_D","dr10_E","dr_score_mean"
"tKTrELf8YVSKMU6GH0tn",0,1,0,3,0,0,1,1,2,1,2,1,0,0,0.857142857142857,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0.6
"h4VGMf94mmMvjWkSLlT1",2,0,0,0,2,1,2,2,0,1,0,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"l6WLNuf2HjJWGxOVFiYO",1,1,1,2,1,1,0,3,0,0,1,1,2,1,1.07142857142857,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.5,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0.666666666666667
"HngYolsZ7LnwhMepx4yf",1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0.8
"P0EzPtCjGga796TdH5Dy",0,1,4,0,3,1,0,4,0,1,1,1,3,1,1.42857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0.733333333333333
"zoxX2w6t4KHJ9jlRK4GI",3,2,0,2,3,0,3,4,2,2,2,2,1,1,1.92857142857143,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0.733333333333333
"bQQyK6ZjfZOC7Ka8O6uT",1,1,1,1,1,1,5,1,0,0,2,1,0,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"s9BvYB9WoYKvSNkimmdv",2,0,1,0,0,1,3,0,1,1,0,2,0,4,1.07142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0.533333333333333
"F2DvteunZgYFdBB0EK9W",1,3,3,3,5,1,2,4,4,0,1,1,0,0,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0.6
"K23r5Gciflq8ssI5pwWt",3,0,2,0,2,2,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"NoyW2xa7rP3UAUmSMeQr",1,1,0,0,3,0,2,0,1,1,1,1,2,0,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0.75,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"Ewp3WFDEQVhQx6UMUAiN",2,1,1,2,3,2,1,4,1,1,3,2,0,0,1.64285714285714,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0.65,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0.666666666666667
"ym15ZZj8Df0uNAuodXn8",3,0,0,2,5,1,1,4,1,2,1,0,0,0,1.42857142857143,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.933333333333333
"4LPIECoxgavG7Cw53W86",1,0,1,1,1,1,3,0,0,1,1,0,0,1,0.785714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0.733333333333333
"BdqfJfhiIt3nRvRm61xp",0,1,1,1,1,1,1,0,1,1,0,0,0,0,0.571428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"f4DYdisckkbmIZbW5fRN",1,2,1,1,0,0,5,1,1,0,1,0,2,0,1.07142857142857,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"vbGZVDJU7u0ApalOtBTF",0,1,0,2,4,2,1,0,0,1,0,1,0,1,0.928571428571429,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.75,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0.733333333333333
"0800TgdtDlffSfpuNw07",3,1,0,0,1,1,3,2,0,0,0,0,1,3,1.07142857142857,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"2NmWZlOEpEqJHjLp7Y8a",4,0,1,3,0,1,1,1,1,1,0,0,0,3,1.14285714285714,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"SEabyz9Vya7xSk90h7WN",2,1,2,2,3,1,1,0,0,1,0,0,0,0,0.928571428571429,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0.6
"3bYsrERg1i8BZqzOlnZT",4,3,1,3,4,1,4,2,0,1,2,3,0,1,2.07142857142857,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.6,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0.4
"hf6J6yzRivfwR2Elyo9N",2,3,2,4,3,3,0,2,1,2,1,2,2,3,2.14285714285714,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"s7mJzZjHp4ae1qDeD85E",0,0,1,1,5,1,2,5,3,3,3,1,2,2,2.07142857142857,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.75,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0.6
"iMIXS6YZaNz1hJe1rfHh",0,1,1,0,1,1,1,1,1,1,1,0,1,2,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"03spmysv917pRTSkTcj6",1,1,2,1,1,1,0,2,0,1,1,1,0,1,0.928571428571429,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0.55,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0.6
"fRN2BqpepgaxT82ExHgD",0,1,0,2,3,3,3,1,0,1,1,2,1,0,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.933333333333333
"qKSTkUdYD2WOZ5b95Iae",4,1,2,0,1,0,5,4,1,1,0,0,2,0,1.5,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0.65,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0.6
"to0VIfIQSnpmoACV86zs",1,1,1,1,1,1,3,2,1,2,1,0,0,0,1.07142857142857,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0.6
"q3VsAGR3M7NcSy306kkB",1,1,3,1,1,1,2,0,2,1,1,1,0,1,1.14285714285714,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.4
"qLd8F9TWaTwM4TqGeHyu",0,1,0,0,4,0,3,4,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0.733333333333333
"fzuvw9IMx5kMEU5m0lQu",0,1,1,0,0,1,0,0,1,2,0,1,1,0,0.571428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0.733333333333333
"3lGsczpaOxmDeZmuT7yz",0,1,0,2,3,0,1,1,0,2,2,0,0,3,1.07142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"Dww6f9XWMbmfz4VOw6gr",3,3,2,3,0,0,1,0,0,2,1,2,2,1,1.42857142857143,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0.8
"DUbD4IkewKB8zaHTthIB",1,2,1,1,3,1,3,3,0,1,2,3,1,1,1.64285714285714,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0.45,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0.533333333333333
"YwWY4wrREDr4JqKcAYda",1,0,1,3,0,1,2,0,0,1,0,0,0,0,0.642857142857143,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.866666666666667
"4rY5i0hQ8qKc3mBAnAwT",1,0,1,0,1,0,0,2,0,1,0,1,1,2,0.714285714285714,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0.65,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0.666666666666667
"sClbYCJAyZpxuQs82V3F",0,0,0,2,4,2,3,0,0,1,1,1,2,0,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"h1VVrAsMOlTSjgsxu07s",1,0,1,1,0,0,0,0,1,0,0,1,0,1,0.428571428571429,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0.8
"UpCXiaZ8iZxNNKqYbd3B",3,3,3,2,4,4,1,0,1,1,2,1,0,0,1.78571428571429,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0.65,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0.666666666666667
"j0nw3vkMwyvjJk5uLKTs",4,4,2,3,0,3,3,0,1,3,0,0,1,1,1.78571428571429,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0.466666666666667
"LGc1FR04HUEsBPr46ymO",0,0,1,2,3,1,3,2,0,3,0,2,1,0,1.28571428571429,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0.7,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.8
"T1GXVTI6JtKUqYT7oBIK",3,2,3,3,4,2,4,1,0,0,1,1,4,1,2.07142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.8
"A7wLmahMacmd6RniSE0h",1,0,1,1,4,1,1,0,0,0,0,0,0,0,0.642857142857143,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0.466666666666667
"D9zNFusUAtRHh01EMIkV",0,0,1,1,0,1,2,0,0,0,3,2,2,1,0.928571428571429,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0.65,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0.466666666666667
"zsYRR1FDyTt9ubPsiZRd",1,0,2,2,0,2,3,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0.8
"hmmN8bnXvAkt9IUI7YH1",2,0,1,0,1,2,1,2,0,0,1,0,0,1,0.785714285714286,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0.8
"7oqtXRTtqemWKjkCzH7m",2,0,1,1,2,0,1,2,1,1,1,1,2,2,1.21428571428571,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0.7,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0.666666666666667
"PtFhYXgexjXW1aaY1MjM",1,4,0,2,1,1,0,2,1,0,0,1,1,1,1.07142857142857,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"E8yaAfmQWNuct8Fa63ay",2,1,1,0,4,0,3,0,1,0,1,0,0,2,1.07142857142857,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"dWM1T1Zl7CghWXNJN3Tx",1,1,4,1,5,1,1,0,1,2,1,1,0,1,1.42857142857143,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"phTExIqqB9r4Eh0C3BfQ",0,0,2,1,2,1,2,4,0,2,3,0,1,2,1.42857142857143,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0.6,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0.466666666666667
"XYf3SepcvILnlDs8WTBG",0,1,1,1,1,0,3,1,2,2,1,0,1,2,1.14285714285714,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0.7,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0.733333333333333
"OzRL0M3xJ0pxXrCLdZtI",3,1,0,1,1,0,2,3,0,1,2,0,1,2,1.21428571428571,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"yqMj1TFPsIaB3OebJIsk",0,1,1,1,0,0,1,1,1,0,0,1,1,0,0.571428571428571,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.6
"8bdVYH1QTIdVRAAiB38w",3,0,0,0,0,2,3,3,1,1,2,0,0,1,1.14285714285714,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0.733333333333333
"okzLD9anhwcn0KFsWYaj",0,0,2,1,1,1,0,1,1,0,1,1,1,1,0.785714285714286,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.8
"ZxkmcYeqzATKhbYKzU4L",1,5,0,2,4,1,5,0,1,1,0,0,1,3,1.71428571428571,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0.666666666666667
"uQsTKluXIBBL8fQW9XnR",1,0,0,1,0,1,1,2,1,1,1,0,0,2,0.785714285714286,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4MXqlRYjANDHSM003I2c",4,2,0,3,1,0,1,2,1,0,2,0,0,1,1.21428571428571,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0.4
"OcE6oQcbHzuzftyyrdB6",1,2,1,0,0,1,1,1,0,2,0,0,0,1,0.714285714285714,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ItLyRC07hxMbcaguQBkl",1,3,2,3,2,3,0,5,0,2,1,0,2,2,1.85714285714286,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0.6,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0.666666666666667
"mCN7iUcxW0yZqmQaO7U8",0,1,1,4,0,2,1,2,1,0,3,0,1,1,1.21428571428571,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.55,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0.733333333333333
"QdUrtE4V9YCVu4rhYmEd",1,2,1,1,0,2,4,0,0,1,1,0,1,1,1.07142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0.6
"YPnkwtG0Yh9ThBhomIz3",0,3,1,1,2,1,0,0,1,1,2,0,1,0,0.928571428571429,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.933333333333333
"UhiLfhGnF49zBXe6mm0V",3,1,3,2,2,1,1,0,1,2,1,0,1,0,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0.533333333333333
"eNmmgaFWeyVEQMQweFZP",0,0,1,0,1,1,0,1,0,0,1,0,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.75,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0.533333333333333
"gxEhnJWw4xLuKjlQx2Ys",1,1,1,1,0,1,0,0,1,1,2,1,0,2,0.857142857142857,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0.8
"8SvO5adegSRe2a8FwTg0",1,1,1,0,1,2,1,1,2,3,0,1,1,3,1.28571428571429,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.866666666666667
"7dG3V43eUrUZJTJAXX9i",0,1,1,1,1,0,2,0,0,1,1,1,2,1,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0.333333333333333
"4HVHRJ9CikK2DcK4oXP0",2,3,1,1,3,1,1,0,0,1,0,1,0,1,1.07142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"i1mClzOboBJFQXyYZcX9",3,1,1,2,1,2,1,1,3,0,0,0,1,1,1.21428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"kSZ3wZkDtJRrYLpi4ojs",0,1,0,1,1,1,4,3,1,1,0,0,1,2,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ygxBN9910T1HBGPCCIt2",3,2,0,1,1,1,0,3,2,0,0,1,1,2,1.21428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.8
"kovEJOLHZyADSgwnqPga",4,1,3,0,1,1,3,3,1,0,1,1,1,2,1.57142857142857,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0.6,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0.333333333333333
"TCiP5bUtVehkyQwEQ3r6",0,2,1,2,2,1,2,0,1,0,0,1,0,0,0.857142857142857,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.6,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0.8
"WMJVDlVuUL494fab0Do2",0,2,3,1,0,3,3,1,1,1,3,1,0,2,1.5,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0.6,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0.666666666666667
"SBm8jd39CUAJxlDEl20U",4,2,0,1,5,0,3,0,1,0,0,1,0,1,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"Mi6oc81FIZdzpX92BWed",0,3,1,4,1,2,3,3,0,1,1,1,1,0,1.5,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.7,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0.8
"4oaDoopwxTfQsZjfqWCG",0,0,1,1,1,2,0,1,0,3,0,0,2,0,0.785714285714286,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0.8
"UTVQBHU3VaGvVYCLcwsS",1,0,3,1,1,1,1,0,0,2,1,0,1,1,0.928571428571429,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.733333333333333
"BnhBrwCAP3y6BtcM44LY",0,0,2,0,2,1,0,0,0,1,1,1,0,0,0.571428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0.6
"soKVRk783bUj0icLyg4V",1,0,0,1,0,0,2,1,0,0,1,1,0,0,0.5,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.8
"Rt8eZAjC45v6xy3MHHYh",3,2,0,3,1,2,3,4,1,0,0,1,0,0,1.42857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.8
"zQq3VbrGpq27YcQkEJSJ",0,0,0,2,1,0,1,2,1,0,1,0,1,0,0.642857142857143,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.65,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0.533333333333333
"RctqWxB4n1lGiV04yyqp",3,1,3,1,3,1,2,2,0,1,0,1,3,0,1.5,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.65,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.933333333333333
"7rdzWU5Zz8Pev8BzXksx",4,2,1,0,1,0,1,1,3,1,1,1,1,0,1.21428571428571,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0.466666666666667
"0REiwYHX47zX4qbePYjN",1,0,1,1,0,0,2,1,1,0,1,1,1,2,0.857142857142857,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0.666666666666667
"R81zDdBsjgGbqyqUWMQT",1,1,3,3,1,2,1,0,0,1,1,0,2,1,1.21428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0.6
"E3hK4Etw5ylsn1SsXH8S",1,1,1,0,1,2,1,0,4,0,0,4,0,1,1.14285714285714,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0.35,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.266666666666667
"A88Jsbo66uN924qfUcBz",0,4,3,2,0,2,2,3,1,4,4,0,3,2,2.14285714285714,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.75,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0.666666666666667
"aPqjW2VygMcNCHKuJegI",1,2,1,2,3,2,2,0,3,0,2,1,1,0,1.42857142857143,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0.666666666666667
"GPD6F9DZ5KZ649zqEkmE",4,3,1,0,4,3,0,0,0,0,0,1,1,1,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0.666666666666667
"GoEd9Sf53GRx8ffiYeJA",0,1,0,2,2,0,0,0,1,1,1,0,3,1,0.857142857142857,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0.333333333333333
"5YbhiAWE4VtpOkgYKiOV",4,2,4,4,2,1,4,3,1,2,0,0,0,2,2.07142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0.666666666666667
"Tbrnn7TyWCgACjYpz4Un",3,1,1,0,3,1,3,3,1,0,1,1,1,1,1.42857142857143,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.35,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0.8
"7prg1cG0rIH53Z3B960Y",1,4,5,3,3,3,0,0,0,2,1,0,1,2,1.78571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.75,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0.733333333333333
"m7jRKz68K57DR1eMddXA",0,0,2,1,3,0,0,3,0,0,0,0,2,0,0.785714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0.866666666666667
