trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_leapfrog,task_admc_a2,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_shipley_abstraction,task_time_series,task_admc_rc1,task_coherence_forecasting,task_impossible_question,task_admc_rp,task_graph_literacy,task_shipley_vocab,task_bayesian_update_easy,task_bayesian_update_hard,custom_timer_ended_trial,interval_id,stimulus,response,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,slider_start,slider_moved,admc_id,admc_response,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,shipley_abstraction_score,y_axis_values,chart_height,func,direction,noise_condition,datapoints,moved_sliders,cfs_id,cfs_response,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,question_order,shipley_vocabulary_score,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score
html-keyboard-response,166,219373,0.0-7.0-5.0-6.0-0.14,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,262.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",arrowleft,True,3.0,74.0,100.0,90.0,100.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,167,220380,0.0-7.0-5.0-6.0-1.14,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,168,220628,0.0-7.0-5.0-6.0-0.15,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,247.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",arrowleft,True,3.0,75.0,100.0,90.0,100.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,169,221630,0.0-7.0-5.0-6.0-1.15,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,170,221660,0.0-7.0-5.0-6.0-0.16,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,29.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",arrowleft,True,3.0,76.0,100.0,90.0,100.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,171,222662,0.0-7.0-5.0-6.0-1.16,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,172,222741,0.0-7.0-5.0-6.0-0.17,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,78.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",arrowleft,True,3.0,77.0,100.0,90.0,100.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,173,223742,0.0-7.0-5.0-6.0-1.17,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,174,223779,0.0-7.0-5.0-6.0-0.18,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,36.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",arrowright,True,3.0,78.0,100.0,90.0,90.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,175,224781,0.0-7.0-5.0-6.0-1.18,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,176,225059,0.0-7.0-5.0-6.0-0.19,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,278.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",arrowleft,True,3.0,79.0,100.0,90.0,100.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,177,226060,0.0-7.0-5.0-6.0-1.19,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,178,231392,0.0-7.0-6.0-0.0,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,5330.0,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,,,,,,,,,,,,,,,,False,345.0,,{'prediction': '3'},,,,,,,,99.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,179,262405,0.0-7.0-7.0,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,"[{'page_index': 0, 'viewing_time': 31007}]",31008.0,,,,,,,,,,,,leapfrog_test_trials_instructions,,,,,,,,,,,,,,,,,,,False,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,180,263229,0.0-7.0-8.0-0.0-0.0,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,819.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,0.0,0.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,181,264231,0.0-7.0-8.0-0.0-1.0,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,182,264565,0.0-7.0-8.0-0.0-0.1,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,333.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,0.0,1.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,183,265566,0.0-7.0-8.0-0.0-1.1,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,184,265853,0.0-7.0-8.0-0.0-0.2,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,286.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,0.0,2.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,185,266854,0.0-7.0-8.0-0.0-1.2,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,186,267196,0.0-7.0-8.0-0.0-0.3,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,341.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,0.0,3.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,187,268198,0.0-7.0-8.0-0.0-1.3,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,188,268403,0.0-7.0-8.0-0.0-0.4,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,204.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,0.0,4.0,10.0,20.0,10.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,189,269406,0.0-7.0-8.0-0.0-1.4,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>10</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,190,269684,0.0-7.0-8.0-0.0-0.5,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,278.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,0.0,5.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,191,270685,0.0-7.0-8.0-0.0-1.5,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,192,271012,0.0-7.0-8.0-0.0-0.6,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,326.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,0.0,6.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,193,272014,0.0-7.0-8.0-0.0-1.6,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,194,272316,0.0-7.0-8.0-0.0-0.7,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,301.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,0.0,7.0,30.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,195,273318,0.0-7.0-8.0-0.0-1.7,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,196,273364,0.0-7.0-8.0-0.0-0.8,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,40.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,0.0,8.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,197,274366,0.0-7.0-8.0-0.0-1.8,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,198,274628,0.0-7.0-8.0-0.0-0.9,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,261.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,0.0,9.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,199,275630,0.0-7.0-8.0-0.0-1.9,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,200,275923,0.0-7.0-8.0-0.0-0.10,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,292.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,0.0,10.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,201,276926,0.0-7.0-8.0-0.0-1.10,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,202,277132,0.0-7.0-8.0-0.0-0.11,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,205.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,0.0,11.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,203,278133,0.0-7.0-8.0-0.0-1.11,r0YGbjPmUjrp0QsUcYg1,223301,5,HL1g0VVyYbovCVJ3fJonKWSqSG,AKI8S7MIOFhTcFdy0rnrHGDP6b,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
