trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_graph_literacy,task_leapfrog,task_admc_a2,task_shipley_vocab,task_impossible_question,task_shipley_abstraction,task_coherence_forecasting,task_time_series,task_bayesian_update_easy,task_bayesian_update_hard,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_rc1,task_admc_rp,response,custom_timer_ended_trial,interval_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,stimulus,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,slider_start,slider_moved,admc_id,admc_response,question_order,shipley_vocabulary_score,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,shipley_abstraction_score,moved_sliders,cfs_id,cfs_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
html-keyboard-response,107,348086,0.0-9.0-5.0-4.0-1.1,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,108,348748,0.0-9.0-5.0-4.0-0.2,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,660.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,42.0,60.0,70.0,60.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,109,349750,0.0-9.0-5.0-4.0-1.2,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,110,350060,0.0-9.0-5.0-4.0-0.3,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,309.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,43.0,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,111,351062,0.0-9.0-5.0-4.0-1.3,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,112,351372,0.0-9.0-5.0-4.0-0.4,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,309.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,44.0,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,113,352385,0.0-9.0-5.0-4.0-1.4,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,114,352491,0.0-9.0-5.0-4.0-0.5,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,104.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,45.0,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,115,353492,0.0-9.0-5.0-4.0-1.5,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,116,353724,0.0-9.0-5.0-4.0-0.6,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,231.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,46.0,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,117,354726,0.0-9.0-5.0-4.0-1.6,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,118,354900,0.0-9.0-5.0-4.0-0.7,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,172.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,47.0,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,119,355902,0.0-9.0-5.0-4.0-1.7,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,120,356172,0.0-9.0-5.0-4.0-0.8,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,268.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,48.0,60.0,70.0,60.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,121,357174,0.0-9.0-5.0-4.0-1.8,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,122,357532,0.0-9.0-5.0-4.0-0.9,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,356.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,49.0,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,123,358535,0.0-9.0-5.0-4.0-1.9,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,124,358756,0.0-9.0-5.0-4.0-0.10,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,220.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,50.0,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,125,359758,0.0-9.0-5.0-4.0-1.10,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,126,360028,0.0-9.0-5.0-4.0-0.11,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,269.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,51.0,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,127,361029,0.0-9.0-5.0-4.0-1.11,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,128,361363,0.0-9.0-5.0-4.0-0.12,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,333.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,52.0,80.0,70.0,80.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,129,362365,0.0-9.0-5.0-4.0-1.12,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,130,362700,0.0-9.0-5.0-4.0-0.13,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,325.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,53.0,80.0,90.0,80.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,131,363703,0.0-9.0-5.0-4.0-1.13,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,132,363916,0.0-9.0-5.0-4.0-0.14,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,211.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,54.0,80.0,90.0,80.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,133,364918,0.0-9.0-5.0-4.0-1.14,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,134,365124,0.0-9.0-5.0-4.0-0.15,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,205.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,55.0,80.0,90.0,80.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,135,366126,0.0-9.0-5.0-4.0-1.15,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,136,366332,0.0-9.0-5.0-4.0-0.16,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,204.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,56.0,80.0,90.0,90.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,137,367334,0.0-9.0-5.0-4.0-1.16,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,138,367708,0.0-9.0-5.0-4.0-0.17,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,372.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,57.0,80.0,90.0,90.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,139,368710,0.0-9.0-5.0-4.0-1.17,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,140,368972,0.0-9.0-5.0-4.0-0.18,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,260.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,58.0,80.0,90.0,80.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,141,369974,0.0-9.0-5.0-4.0-1.18,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,142,370068,0.0-9.0-5.0-4.0-0.19,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,93.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,2.0,59.0,80.0,90.0,90.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,143,371069,0.0-9.0-5.0-4.0-1.19,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,144,374195,0.0-9.0-5.0-5.0-0.0-0.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,3124.0,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,,,,,,,,,,,,,,,,{'prediction': '4'},False,206.0,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,145,375420,0.0-9.0-5.0-5.0-0.0-1.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,1216.0,,,,,,,,,,,,pt_trial_after_interblock,,,,,,,,,,,,,,,,,,, ,False,207.0,,,,,,,,,,,,,,"<p>Now, please <b>place your right hand on the left and right arrow keys</b>.</p>
                            <p><i>Press the <b>spacebar</b> with your left hand whenever you are ready to continue!</i></p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,146,376428,0.0-9.0-5.0-6.0-0.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,1006.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",True,3.0,60.0,80.0,90.0,80.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
