view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_bayesian_update_easy,task_bayesian_update_hard,task_coherence_forecasting,task_time_series,task_impossible_question,task_admc_rc1,task_admc_rp,task_graph_literacy,task_admc_a2,task_leapfrog,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_shipley_abstraction,task_shipley_vocab,custom_timer_ended_trial,interval_id,stimulus,response,response_slider,pt_trial,block,trial,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,moved_sliders,cfs_id,cfs_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,response_choice,slider_moved,id,question_text,answer_1,answer_2,correct_answer,correct,slider_start,admc_id,admc_response,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,shipley_abstraction_score,question_order,shipley_vocabulary_score
,,call-function,268,2002619,0.0-15.0-5.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,223610.0,html-button-response,269,2226234,0.0-15.0-6.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,feedback_ADMC Framing RC1,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,270,2226237,0.0-15.0-7.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,271,2226239,0.0-15.0-9.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,async_data_save,,ADMC Framing RC1__completed,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 12390}]",12390.0,instructions,272,2238630,0.0-16.0-0.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,break_trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,273,2238782,0.0-17.0-1.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 3036}]",3037.0,instructions,274,2241820,0.0-17.0-2.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,admc_rp_instructions,,,,,,,,,,,,,,,,,,,False,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,275,2241821,0.0-17.0-3.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51964.0,survey-html-form,276,2293788,0.0-17.0-4.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,admc_rp_a_trial,,,,,,,,,,,,,,,,,,,False,1019.0,,"{'rp_a1': '30', 'rp_a2': '69', 'rp_a3': '1', 'rp_a4': '2', 'rp_a5': '0', 'rp_a6': '1', 'rp_a7': '2', 'rp_a8': '100', 'rp_a9': '100', 'rp_a10': '29'}",,,,,,,,,,,,,,,,"rp_a1_slider,rp_a2_slider,rp_a3_slider,rp_a4_slider,rp_a5_slider,rp_a6_slider,rp_a7_slider,rp_a8_slider,rp_a9_slider,rp_a10_slider,",,,,,,,,,,,,,,,,,,"['rp_a1', 'rp_a2', 'rp_a3', 'rp_a4', 'rp_a5', 'rp_a6', 'rp_a7', 'rp_a8', 'rp_a9', 'rp_a10']","['30', '69', '1', '2', '0', '1', '2', '100', '100', '29']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42401.0,survey-html-form,277,2336206,0.0-17.0-5.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,admc_rp_b_trial,,,,,,,,,,,,,,,,,,,False,1021.0,,"{'rp_b1': '69', 'rp_b2': '100', 'rp_b3': '2', 'rp_b4': '2', 'rp_b5': '2', 'rp_b6': '2', 'rp_b7': '2', 'rp_b8': '89', 'rp_b9': '100', 'rp_b10': '21'}",,,,,,,,,,,,,,,,"rp_b1_slider,rp_b2_slider,rp_b3_slider,rp_b4_slider,rp_b5_slider,rp_b6_slider,rp_b7_slider,rp_b8_slider,rp_b9_slider,rp_b10_slider,",,,,,,,,,,,,,,,,,,"['rp_b1', 'rp_b2', 'rp_b3', 'rp_b4', 'rp_b5', 'rp_b6', 'rp_b7', 'rp_b8', 'rp_b9', 'rp_b10']","['69', '100', '2', '2', '2', '2', '2', '89', '100', '21']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,278,2336218,0.0-17.0-6.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2585.0,html-button-response,279,2338804,0.0-17.0-7.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,feedback_ADMC Risk Perception,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,280,2338805,0.0-17.0-8.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,281,2338808,0.0-17.0-10.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,async_data_save,,ADMC Risk Perception__completed,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,282,2338810,0.0-19.0-0.0-0.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,283,2338961,0.0-19.0-1.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,284,2338961,0.0-19.0-2.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299032.0,survey-html-form,285,2638000,0.0-19.0-3.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,gl_main_trial,,,,,,,,,,,,,,,,,,,False,1024.0,,"{'Q1': '30', 'Q2': '33', 'Q3': '25', 'Q4': '25', 'Q5': '20', 'Q6': '3', 'Q7': '25', 'Q8': '40', 'Q9': '20', 'Q10': '1', 'Q11': '2', 'Q12': '2', 'Q13': '5'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,33.0,25.0,25.0,20.0,3.0,25.0,40.0,20.0,1.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,286,2638079,0.0-19.0-4.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1425.0,html-button-response,287,2639505,0.0-19.0-5.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,feedback_Graph Literacy,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,288,2639506,0.0-19.0-6.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,289,2639509,0.0-19.0-8.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,async_data_save,,Graph Literacy__completed,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,290,2639660,0.0-21.0-1.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 2138}]",2138.0,instructions,291,2641799,0.0-21.0-2.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,admc_a2_instructions,,,,,,,,,,,,,,,,,,,False,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,292,2641800,0.0-21.0-3.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29141.0,html-slider-response,293,2670945,0.0-21.0-4.0-0.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1029.0,"<p><b>Problem</b></p>
                                <p>As R&D manager, one of your project teams has come to you requesting an additional $100,000 in funds for a project you instituted several months ago. The project is already behind schedule and over budget, but the team still believes it can be successfully completed. You currently have $500,000 remaining in your budget unallocated, but which must carry you for the rest of the fiscal year. Lowering the balance by an additional $100,000 might jeopardize flexibility to respond to other opportunities.</p>
                                <p>Evaluating the situation, you believe there is a fair chance the project will not succeed, in which case the additional funding would be lost; if successful, however, the money would be well spent. You also noticed that of the projects undertaken by this team, 20 of the last 50 have been unsuccessful.</p>
                                <p>What is the likelihood you would fund the request?</p>",5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,1.0,a2_1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14952.0,html-slider-response,294,2685901,0.0-21.0-4.0-0.1,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1030.0,"<p><b>Problem</b></p>
                                <p>Imagine that a woman parked illegally. After talking to her, you believe that there is an 80% chance that she knew she parked illegally</p>
                                <p>With this in mind, how much of a fine do you believe this woman deserves?</p>",2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,1.0,a2_2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23381.0,html-slider-response,295,2709287,0.0-21.0-4.0-0.2,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1031.0,"<p><b>Problem</b></p>
                                <p>In a recent confidential survey completed by graduating seniors, 65% of those completing the survey stated that they had cheated during their college career.</p>
                                <p>Considering the results of the survey, how would you rate the incidence of cheating at your university?</p>",4,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,1.0,a2_3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15809.0,html-slider-response,296,2725099,0.0-21.0-4.0-0.3,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1033.0,"<p><b>Problem</b></p>
                                <p>Imagine that a new technique has been developed to treat a particular kind of cancer. This technique has a 50% chance of failure, and is available at the local hospital.</p>
                                <p>A member of your immediate family is a patient at the local hospital with this kind of cancer. How likely are you to encourage him or her to undergo treatment using this technique?</p>",5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,1.0,a2_4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17671.0,html-slider-response,297,2742773,0.0-21.0-4.0-0.4,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1034.0,"<p><b>Problem</b></p>
                                <p>Imagine the following situation. You are entertaining a special friend by inviting them for dinner. You are making your favorite lasagna dish with ground beef. Your roommate goes to the grocery store and purchases a package of ground beef for you. The label says 20% fat ground beef.</p>
                                <p>What's your evaluation of the quality of this ground beef?</p>",3,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,1.0,a2_5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12068.0,html-slider-response,298,2754844,0.0-21.0-4.0-0.5,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1035.0,"<p><b>Problem</b></p>
                                <p>Imagine that a type of condom has a 5% failure rate. That is, if you have sex with someone who has the AIDS virus, there is a 5% chance that this type of condom will fail to prevent you from being exposed to the AIDS virus.</p>
                                <p>Should the government allow this type of condom to be advertised as ""an effective method for lowering the risk of AIDS""?</p>",3,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,1.0,a2_6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12915.0,html-slider-response,299,2767763,0.0-21.0-4.0-0.6,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1036.0,"<p><b>Problem</b></p>
                                <p>Suppose a student got 10% incorrect in the mid-term exam and 30% incorrect in the final-term exam, what would be your evaluations of this student's performance?</p>",4,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,1.0,a2_7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,300,2767765,0.0-21.0-5.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1208.0,html-button-response,301,2768974,0.0-21.0-6.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,feedback_ADMC Framing A2,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,302,2768974,0.0-21.0-7.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,303,2768977,0.0-21.0-9.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,async_data_save,,ADMC Framing A2__completed,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,304,2768979,0.0-23.0-0.0-0.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,305,2769130,0.0-23.0-1.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 9875}, {'page_index': 1, 'viewing_time': 7011}]",16887.0,instructions,306,2786018,0.0-23.0-2.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,leapfrog_instructions,,,,,,,,,,,,,,,,,,,False,1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,307,2786022,0.0-23.0-3.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 3689}]",3689.0,instructions,308,2789711,0.0-23.0-4.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,leapfrog_practice_trials_instructions,,,,,,,,,,,,,,,,,,,False,1040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1287.0,html-keyboard-response,309,2790999,0.0-23.0-5.0-0.0-0.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>20 points</div>
                                <div>10 points</div>
                            </div>",arrowleft,,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,20.0,A,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,310,2792011,0.0-23.0-5.0-0.0-1.0,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,662.0,html-keyboard-response,311,2792674,0.0-23.0-5.0-0.0-0.1,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>20 points</div>
                                <div>10 points</div>
                            </div>",arrowleft,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,20.0,A,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,312,2793675,0.0-23.0-5.0-0.0-1.1,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
