trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc2,task_admc_dr,task_admc_a1,task_leapfrog,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_raven_matrix,task_bayesian_update_easy,task_bayesian_update_hard,task_impossible_question,task_cognitive_reflection,task_number_series,task_time_series,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,question_order,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,list_id,correct_answer,correct,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,response_choice,id,question_text,answer_1,answer_2,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,ns_id,ns_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints
html-keyboard-response,902,1169116,0.0-17.0-7.0-0.0-0.21,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,903,1169965,0.0-17.0-7.0-0.0-1.21,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,846.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,18875.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,False,0.0,21.0,,,,,,,B,conflict,both,both,large,small,0.08,0.1,400.0,10.0,32.0,1.0,368.0,9.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,904,1170967,0.0-17.0-7.0-0.0-2.21,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,905,1171276,0.0-17.0-7.0-0.0-0.22,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,906,1172462,0.0-17.0-7.0-0.0-1.22,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,1185.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,18884.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,False,0.0,22.0,,,,,,,B,harmony,both,both,large,small,0.15,0.2,400.0,10.0,60.0,2.0,340.0,8.0,right,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,907,1173464,0.0-17.0-7.0-0.0-2.22,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,908,1173767,0.0-17.0-7.0-0.0-0.23,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,909,1174918,0.0-17.0-7.0-0.0-1.23,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,1147.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,18944.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,False,0.0,23.0,,,,,,,B,conflict,both,both,small,large,0.1,0.11,10.0,400.0,1.0,44.0,9.0,356.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,910,1175923,0.0-17.0-7.0-0.0-2.23,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,911,1176225,0.0-17.0-7.0-0.0-0.24,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,912,1176999,0.0-17.0-7.0-0.0-1.24,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,772.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,18955.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,False,0.0,24.0,,,,,,,B,conflict,both,both,small,large,0.1,0.13,10.0,400.0,1.0,52.0,9.0,348.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,913,1178001,0.0-17.0-7.0-0.0-2.24,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,914,1178303,0.0-17.0-7.0-0.0-0.25,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,915,1179449,0.0-17.0-7.0-0.0-1.25,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,1144.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,18964.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,False,0.0,25.0,,,,,,,B,conflict,both,both,large,small,0.25,0.2,400.0,10.0,100.0,2.0,300.0,8.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,916,1180450,0.0-17.0-7.0-0.0-2.25,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,917,1180753,0.0-17.0-7.0-0.0-0.26,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,918,1182321,0.0-17.0-7.0-0.0-1.26,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,1566.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,18975.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,False,0.0,26.0,,,,,,,B,harmony,both,both,large,small,0.29,0.3,400.0,10.0,116.0,3.0,284.0,7.0,right,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,919,1183335,0.0-17.0-7.0-0.0-2.26,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,920,1183637,0.0-17.0-7.0-0.0-0.27,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,921,1184516,0.0-17.0-7.0-0.0-1.27,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,876.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,19033.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,False,0.0,27.0,,,,,,,B,conflict,both,both,small,large,0.1,0.12,10.0,400.0,1.0,48.0,9.0,352.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,922,1185518,0.0-17.0-7.0-0.0-2.27,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,923,1185820,0.0-17.0-7.0-0.0-0.28,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,924,1186764,0.0-17.0-7.0-0.0-1.28,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,942.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,19042.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,False,0.0,28.0,,,,,,,B,harmony,both,both,small,large,0.2,0.14,10.0,400.0,2.0,56.0,8.0,344.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,925,1187766,0.0-17.0-7.0-0.0-2.28,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,926,1188068,0.0-17.0-7.0-0.0-0.29,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,927,1189231,0.0-17.0-7.0-0.0-1.29,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,1162.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,19051.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,False,0.0,29.0,,,,,,,B,harmony,both,both,large,small,0.18,0.1,400.0,10.0,72.0,1.0,328.0,9.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
