trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_number_series,task_time_series,task_raven_matrix,task_admc_a1,task_impossible_question,task_bayesian_update_easy,task_bayesian_update_hard,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_dr,task_cognitive_reflection,task_leapfrog,task_admc_rc2,custom_timer_ended_trial,interval_id,response,ns_id,ns_response,stimulus,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,question_order,list_id,correct_answer,correct,slider_start,slider_moved,admc_id,admc_response,response_choice,response_slider,id,question_text,answer_1,answer_2,aig_version,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction
html-keyboard-response,563,3509463,0.0-23.0-7.0-0.0-1.7,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,1401.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1040.0,arrowleft,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,False,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.1,0.05,10.0,400.0,1.0,20.0,9.0,380.0,left,silver,,,,,,,,,,,,,
html-keyboard-response,564,3510472,0.0-23.0-7.0-0.0-2.7,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,565,3510776,0.0-23.0-7.0-0.0-0.8,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,566,3512982,0.0-23.0-7.0-0.0-1.8,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,2199.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1043.0,arrowright,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,False,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.3,0.31,10.0,400.0,3.0,124.0,7.0,276.0,right,silver,,,,,,,,,,,,,
html-keyboard-response,567,3513987,0.0-23.0-7.0-0.0-2.8,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,568,3514290,0.0-23.0-7.0-0.0-0.9,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,569,3521045,0.0-23.0-7.0-0.0-1.9,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,6750.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1046.0,arrowright,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,False,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.07,0.1,400.0,10.0,28.0,1.0,372.0,9.0,right,silver,,,,,,,,,,,,,
html-keyboard-response,570,3522061,0.0-23.0-7.0-0.0-2.9,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,571,3522366,0.0-23.0-7.0-0.0-0.10,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,572,3524678,0.0-23.0-7.0-0.0-1.10,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,2306.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1049.0,arrowright,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,False,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.09,0.1,400.0,10.0,36.0,1.0,364.0,9.0,right,silver,,,,,,,,,,,,,
html-keyboard-response,573,3525681,0.0-23.0-7.0-0.0-2.10,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,574,3525985,0.0-23.0-7.0-0.0-0.11,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,575,3534406,0.0-23.0-7.0-0.0-1.11,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,8414.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1052.0,arrowleft,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,False,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.3,0.22,10.0,400.0,3.0,88.0,7.0,312.0,left,silver,,,,,,,,,,,,,
html-keyboard-response,576,3535415,0.0-23.0-7.0-0.0-2.11,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,577,3535719,0.0-23.0-7.0-0.0-0.12,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,578,3540317,0.0-23.0-7.0-0.0-1.12,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,4592.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1055.0,arrowright,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,False,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.18,0.2,400.0,10.0,72.0,2.0,328.0,8.0,right,silver,,,,,,,,,,,,,
html-keyboard-response,579,3541323,0.0-23.0-7.0-0.0-2.12,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,580,3541626,0.0-23.0-7.0-0.0-0.13,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,581,3542810,0.0-23.0-7.0-0.0-1.13,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,1179.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1058.0,arrowright,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,False,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.1,0.16,10.0,400.0,1.0,64.0,9.0,336.0,right,silver,,,,,,,,,,,,,
html-keyboard-response,582,3543814,0.0-23.0-7.0-0.0-2.13,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,583,3544118,0.0-23.0-7.0-0.0-0.14,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,584,3544945,0.0-23.0-7.0-0.0-1.14,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,821.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1061.0,arrowleft,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,False,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.34,0.3,400.0,10.0,136.0,3.0,264.0,7.0,left,silver,,,,,,,,,,,,,
html-keyboard-response,585,3545958,0.0-23.0-7.0-0.0-2.14,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,586,3546262,0.0-23.0-7.0-0.0-0.15,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,587,3548539,0.0-23.0-7.0-0.0-1.15,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,2269.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1064.0,arrowleft,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,False,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.22,0.2,400.0,10.0,88.0,2.0,312.0,8.0,left,silver,,,,,,,,,,,,,
