trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_leapfrog,task_admc_a1,task_admc_rc2,task_time_series,task_impossible_question,task_admc_dr,task_raven_matrix,task_number_series,task_bayesian_update_easy,task_bayesian_update_hard,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_cognitive_reflection,custom_timer_ended_trial,interval_id,stimulus,response,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,slider_start,slider_moved,admc_id,admc_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,question_order,list_id,ns_id,ns_response,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7
html-keyboard-response,253,326995,0.0-7.0-8.0-0.0-1.36,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,254,327249,0.0-7.0-8.0-0.0-0.37,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,251.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,0.0,37.0,70.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,255,328263,0.0-7.0-8.0-0.0-1.37,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,256,328511,0.0-7.0-8.0-0.0-0.38,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,246.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,0.0,38.0,70.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,257,329519,0.0-7.0-8.0-0.0-1.38,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,258,329743,0.0-7.0-8.0-0.0-0.39,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,223.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,0.0,39.0,70.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,259,330754,0.0-7.0-8.0-0.0-1.39,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,260,331070,0.0-7.0-8.0-1.0-0.0,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,314.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,1.0,40.0,70.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,261,332082,0.0-7.0-8.0-1.0-1.0,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,262,332327,0.0-7.0-8.0-1.0-0.1,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,242.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,41.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,263,333334,0.0-7.0-8.0-1.0-1.1,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,264,333615,0.0-7.0-8.0-1.0-0.2,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,279.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,42.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,265,334622,0.0-7.0-8.0-1.0-1.2,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,266,334871,0.0-7.0-8.0-1.0-0.3,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,246.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,43.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,267,335894,0.0-7.0-8.0-1.0-1.3,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,268,336429,0.0-7.0-8.0-1.0-0.4,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,533.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,44.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,269,337444,0.0-7.0-8.0-1.0-1.4,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,270,337690,0.0-7.0-8.0-1.0-0.5,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,243.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,45.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,271,338705,0.0-7.0-8.0-1.0-1.5,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,272,338973,0.0-7.0-8.0-1.0-0.6,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,265.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,46.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,273,339984,0.0-7.0-8.0-1.0-1.6,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,274,340427,0.0-7.0-8.0-1.0-0.7,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,441.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,1.0,47.0,70.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,275,341442,0.0-7.0-8.0-1.0-1.7,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,276,341658,0.0-7.0-8.0-1.0-0.8,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,213.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,48.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,277,342661,0.0-7.0-8.0-1.0-1.8,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,278,342869,0.0-7.0-8.0-1.0-0.9,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,205.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,49.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,279,343872,0.0-7.0-8.0-1.0-1.9,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,280,343994,0.0-7.0-8.0-1.0-0.10,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,120.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,50.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,281,345004,0.0-7.0-8.0-1.0-1.10,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,282,345409,0.0-7.0-8.0-1.0-0.11,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,403.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,51.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,283,346423,0.0-7.0-8.0-1.0-1.11,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,284,346670,0.0-7.0-8.0-1.0-0.12,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,245.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,52.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,285,347695,0.0-7.0-8.0-1.0-1.12,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,286,347708,0.0-7.0-8.0-1.0-0.13,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,9.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,53.0,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,287,348714,0.0-7.0-8.0-1.0-1.13,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,288,349070,0.0-7.0-8.0-1.0-0.14,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,354.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,1.0,54.0,70.0,80.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,289,350082,0.0-7.0-8.0-1.0-1.14,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,290,350331,0.0-7.0-8.0-1.0-0.15,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,246.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,1.0,55.0,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
