trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_dr,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_leapfrog,task_admc_rc2,task_cognitive_reflection,task_raven_matrix,task_time_series,task_number_series,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_a1,task_impossible_question,custom_timer_ended_trial,interval_id,response,question_order,admc_id,admc_response,stimulus,pt_trial,block,trial,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,slider_start,slider_moved,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,list_id,correct_answer,correct,y_axis_values,chart_height,func,direction,noise_condition,datapoints,ns_id,ns_response,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,response_choice,id,question_text,answer_1,answer_2
html-keyboard-response,213,1107541,0.0-11.0-5.0-0.0-1.1,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,5277.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,3523.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",True,0.0,1.0,B,harmony,both,both,large,small,0.12,0.1,400.0,10.0,48.0,1.0,352.0,9.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,214,1108547,0.0-11.0-5.0-0.0-2.1,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,215,1108849,0.0-11.0-5.0-0.0-0.2,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,216,1116523,0.0-11.0-5.0-0.0-1.2,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,7672.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,3548.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",True,0.0,2.0,B,harmony,both,both,small,large,0.3,0.35,10.0,400.0,3.0,140.0,7.0,260.0,right,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,217,1117525,0.0-11.0-5.0-0.0-2.2,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,218,1117827,0.0-11.0-5.0-0.0-0.3,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,219,1124861,0.0-11.0-5.0-0.0-1.3,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,7028.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,3626.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",True,0.0,3.0,B,harmony,both,both,large,small,0.13,0.1,400.0,10.0,52.0,1.0,348.0,9.0,left,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,220,1125862,0.0-11.0-5.0-0.0-2.3,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,221,1126164,0.0-11.0-5.0-0.0-0.4,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,222,1130827,0.0-11.0-5.0-0.0-1.4,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,4660.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,3706.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",True,0.0,4.0,B,conflict,both,both,small,large,0.2,0.18,10.0,400.0,2.0,72.0,8.0,328.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,223,1131834,0.0-11.0-5.0-0.0-2.4,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,224,1132135,0.0-11.0-5.0-0.0-0.5,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,225,1135380,0.0-11.0-5.0-0.0-1.5,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,3242.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,3729.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",True,0.0,5.0,B,harmony,both,both,small,large,0.1,0.15,10.0,400.0,1.0,60.0,9.0,340.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,226,1136382,0.0-11.0-5.0-0.0-2.5,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,227,1136684,0.0-11.0-5.0-0.0-0.6,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,228,1140547,0.0-11.0-5.0-0.0-1.6,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,3861.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,3750.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",True,0.0,6.0,B,conflict,both,both,small,large,0.2,0.19,10.0,400.0,2.0,76.0,8.0,324.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,229,1141549,0.0-11.0-5.0-0.0-2.6,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,230,1141855,0.0-11.0-5.0-0.0-0.7,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,231,1145358,0.0-11.0-5.0-0.0-1.7,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,3501.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,3771.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",True,0.0,7.0,B,conflict,both,both,large,small,0.03,0.1,400.0,10.0,12.0,1.0,388.0,9.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,232,1146360,0.0-11.0-5.0-0.0-2.7,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,233,1180473,0.0-11.0-6.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,"[{'page_index': 0, 'viewing_time': 34111}]",34111.0,,,,,,,,,,,,dn_test_trials_instructions,,,,,,,,,,,,,,,,,,False,3787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,234,1180779,0.0-11.0-7.0-0.0-0.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,235,1185597,0.0-11.0-7.0-0.0-1.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,4815.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,3865.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",False,0.0,0.0,B,conflict,both,both,small,large,0.2,0.13,10.0,400.0,2.0,52.0,8.0,348.0,left,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,236,1186600,0.0-11.0-7.0-0.0-2.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,237,1186902,0.0-11.0-7.0-0.0-0.1,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,238,1192059,0.0-11.0-7.0-0.0-1.1,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,5154.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,3937.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",False,0.0,1.0,B,conflict,both,both,small,large,0.3,0.25,10.0,400.0,3.0,100.0,7.0,300.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,239,1193065,0.0-11.0-7.0-0.0-2.1,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,240,1193367,0.0-11.0-7.0-0.0-0.2,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,241,1198642,0.0-11.0-7.0-0.0-1.2,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,5273.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,3962.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",False,0.0,2.0,B,harmony,both,both,large,small,0.24,0.3,400.0,10.0,96.0,3.0,304.0,7.0,left,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
