trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_shipley_abstraction,task_admc_rp,task_shipley_vocab,task_impossible_question,task_admc_rc1,task_bayesian_update_easy,task_bayesian_update_hard,task_graph_literacy,task_time_series,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_coherence_forecasting,task_leapfrog,task_admc_a2,custom_timer_ended_trial,interval_id,response,shipley_abstraction_score,stimulus,moved_sliders,admc_id,admc_response,question_order,shipley_vocabulary_score,response_choice,response_slider,slider_moved,pt_trial,block,trial,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,slider_start,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,y_axis_values,chart_height,func,direction,noise_condition,datapoints,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,cfs_id,cfs_response,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction
html-keyboard-response,1148,85089179,0.0-31.0-8.0-3.0-0.34,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,350.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,3.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,260.0,B,,
html-keyboard-response,1149,85090186,0.0-31.0-8.0-3.0-1.34,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1150,85090412,0.0-31.0-8.0-3.0-0.35,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,224.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,3.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,260.0,B,,
html-keyboard-response,1151,85091419,0.0-31.0-8.0-3.0-1.35,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1152,85091549,0.0-31.0-8.0-3.0-0.36,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,128.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,3.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,260.0,B,,
html-keyboard-response,1153,85092557,0.0-31.0-8.0-3.0-1.36,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1154,85092809,0.0-31.0-8.0-3.0-0.37,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,250.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,3.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,270.0,A,,
html-keyboard-response,1155,85093815,0.0-31.0-8.0-3.0-1.37,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1156,85094080,0.0-31.0-8.0-3.0-0.38,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,263.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,3.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
html-keyboard-response,1157,85095098,0.0-31.0-8.0-3.0-1.38,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1158,85095404,0.0-31.0-8.0-3.0-0.39,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,304.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,3.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
html-keyboard-response,1159,85096407,0.0-31.0-8.0-3.0-1.39,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1160,85096679,0.0-31.0-8.0-4.0-0.0,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,270.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
html-keyboard-response,1161,85097687,0.0-31.0-8.0-4.0-1.0,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1162,85097806,0.0-31.0-8.0-4.0-0.1,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,117.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
html-keyboard-response,1163,85098812,0.0-31.0-8.0-4.0-1.1,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1164,85098999,0.0-31.0-8.0-4.0-0.2,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,186.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,280.0,B,,
html-keyboard-response,1165,85100007,0.0-31.0-8.0-4.0-1.2,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>280</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1166,85100387,0.0-31.0-8.0-4.0-0.3,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,379.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,280.0,B,,
html-keyboard-response,1167,85101394,0.0-31.0-8.0-4.0-1.3,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>280</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1168,85101934,0.0-31.0-8.0-4.0-0.4,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,538.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,280.0,B,,
html-keyboard-response,1169,85102940,0.0-31.0-8.0-4.0-1.4,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>280</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1170,85103548,0.0-31.0-8.0-4.0-0.5,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,606.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,280.0,B,,
html-keyboard-response,1171,85104556,0.0-31.0-8.0-4.0-1.5,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>280</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1172,85105111,0.0-31.0-8.0-4.0-0.6,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,539.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,280.0,B,,
html-keyboard-response,1173,85106118,0.0-31.0-8.0-4.0-1.6,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>280</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1174,85106684,0.0-31.0-8.0-4.0-0.7,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,564.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,280.0,B,,
html-keyboard-response,1175,85107691,0.0-31.0-8.0-4.0-1.7,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>280</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1176,85108254,0.0-31.0-8.0-4.0-0.8,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,562.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,280.0,B,,
html-keyboard-response,1177,85109259,0.0-31.0-8.0-4.0-1.8,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>280</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1178,85109355,0.0-31.0-8.0-4.0-0.9,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,94.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,280.0,B,,
html-keyboard-response,1179,85110362,0.0-31.0-8.0-4.0-1.9,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>280</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1180,85110862,0.0-31.0-8.0-4.0-0.10,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,498.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,280.0,B,,
html-keyboard-response,1181,85111867,0.0-31.0-8.0-4.0-1.10,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>280</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1182,85112376,0.0-31.0-8.0-4.0-0.11,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,508.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
html-keyboard-response,1183,85113381,0.0-31.0-8.0-4.0-1.11,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1184,85113971,0.0-31.0-8.0-4.0-0.12,zk894ptJtPu4P4dtlEE0,223301,5,B6ZFO2AZ03ECt3FzZ1SkKQ188y,gimEyvHtCWj1wNm3SxNrYWy4Ut,1440.0,900.0,,588.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,280.0,B,,
