trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc1,task_admc_a2,task_shipley_abstraction,task_shipley_vocab,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_leapfrog,task_time_series,task_graph_literacy,task_coherence_forecasting,task_admc_rp,task_impossible_question,task_bayesian_update_easy,task_bayesian_update_hard,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,shipley_abstraction_score,question_order,shipley_vocabulary_score,pt_trial,block,trial,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,y_axis_values,chart_height,func,direction,noise_condition,datapoints,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q13,moved_sliders,cfs_id,cfs_response,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score
html-keyboard-response,72,2654037,0.0-15.0-5.0-0.0-2.5,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: red;"">X<br><br>TOO SLOW</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,73,2654338,0.0-15.0-5.0-0.0-0.6,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,74,2669316,0.0-15.0-5.0-0.0-1.6,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,32283.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,52.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,True,0.0,6.0,A,harmony,text,text,large,small,0.3399999999999999,0.3,400.0,10.0,136.0,3.0,264.0,7.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,75,2669317,0.0-15.0-5.0-0.0-2.6,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,14977.0,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,76,2669618,0.0-15.0-5.0-0.0-0.7,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,77,2674577,0.0-15.0-5.0-0.0-1.7,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,4957.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,55.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,,,True,0.0,7.0,A,conflict,array,array,small,large,0.3,0.27,10.0,400.0,3.0,108.0,7.0,292.0,left,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,78,2675587,0.0-15.0-5.0-0.0-2.7,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,79,2687513,0.0-15.0-6.0,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,"[{'page_index': 0, 'viewing_time': 11925}]",11925.0,,,,,,,,,,,,dn_test_trials_instructions,,,,,,,,,,,,,,,,,,,False,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,80,2687816,0.0-15.0-7.0-0.0-0.0,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,81,2700738,0.0-15.0-7.0-0.0-1.0,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,12920.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,60.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,False,0.0,0.0,A,harmony,text,text,small,large,0.2,0.22,10.0,400.0,2.0,88.0,8.0,312.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,82,2701740,0.0-15.0-7.0-0.0-2.0,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,83,2702042,0.0-15.0-7.0-0.0-0.1,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,84,2708885,0.0-15.0-7.0-0.0-1.1,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,6842.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,63.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,False,0.0,1.0,A,conflict,array,text,large,small,0.29,0.3,400.0,10.0,116.0,3.0,284.0,7.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,85,2709887,0.0-15.0-7.0-0.0-2.1,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,86,2710188,0.0-15.0-7.0-0.0-0.2,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,87,2718419,0.0-15.0-7.0-0.0-1.2,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,8230.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,66.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,,,False,0.0,2.0,A,harmony,text,text,large,small,0.27,0.2,400.0,10.0,108.0,2.0,292.0,8.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,88,2719421,0.0-15.0-7.0-0.0-2.2,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,89,2719723,0.0-15.0-7.0-0.0-0.3,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,90,2733287,0.0-15.0-7.0-0.0-1.3,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,13562.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,69.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,False,0.0,3.0,A,harmony,text,array,large,small,0.28,0.2,400.0,10.0,112.0,2.0,288.0,8.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,91,2734288,0.0-15.0-7.0-0.0-2.3,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,92,2734590,0.0-15.0-7.0-0.0-0.4,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,93,2745866,0.0-15.0-7.0-0.0-1.4,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,11275.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,72.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,,,False,0.0,4.0,A,harmony,array,text,small,large,0.2,0.13,10.0,400.0,2.0,52.0,8.0,348.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,94,2746867,0.0-15.0-7.0-0.0-2.4,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,95,2747168,0.0-15.0-7.0-0.0-0.5,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,96,2758779,0.0-15.0-7.0-0.0-1.5,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,11609.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,75.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,,,False,0.0,5.0,A,harmony,array,text,small,large,0.3,0.37,10.0,400.0,3.0,148.0,7.0,252.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,97,2759781,0.0-15.0-7.0-0.0-2.5,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,98,2760084,0.0-15.0-7.0-0.0-0.6,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,99,2763279,0.0-15.0-7.0-0.0-1.6,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,3192.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,78.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,False,0.0,6.0,A,harmony,array,array,large,small,0.07,0.1,400.0,10.0,28.0,1.0,372.0,9.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,100,2764281,0.0-15.0-7.0-0.0-2.6,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,101,2764582,0.0-15.0-7.0-0.0-0.7,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,102,2767904,0.0-15.0-7.0-0.0-1.7,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,3320.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,81.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,,,False,0.0,7.0,A,conflict,array,text,small,large,0.3,0.24,10.0,400.0,3.0,96.0,7.0,304.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
