trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_graph_literacy,task_admc_rp,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_rc1,task_impossible_question,task_shipley_vocab,task_time_series,task_shipley_abstraction,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_coherence_forecasting,task_leapfrog,task_admc_a2,response,custom_timer_ended_trial,interval_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,stimulus,moved_sliders,admc_id,admc_response,response_slider,pt_trial,block,trial,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,slider_start,slider_moved,response_choice,id,question_text,answer_1,answer_2,correct_answer,correct,question_order,shipley_vocabulary_score,y_axis_values,chart_height,func,direction,noise_condition,datapoints,shipley_abstraction_score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,cfs_id,cfs_response,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction
html-button-response,68,385656,0.0-13.0-4.0-0.0-1.28,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,1394.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,,0,False,523.0,,,,,,,,,,,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 29/30 questions completed. 75% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,69,393816,0.0-13.0-4.0-0.0-0.29,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,8157.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,,"{'GK_63': '1', 'GK_63_slider': '59'}",False,526.0,,,,,,,,,,,,,,,,,,59.0,False,0.0,29.0,,,,,,,,,,anchor,,,True,1.0,GK_63,Bats are not blind.,True,False,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,70,395461,0.0-13.0-4.0-0.0-1.29,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,1643.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,,0,False,537.0,,,,,,,,,,,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 30/30 questions completed. 76% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,71,395468,0.0-13.0-5.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,72,486393,0.0-13.0-6.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,90921.0,,,,,,,,,,,,feedback_Impossible Question,,,,,,,,,,,,,,,,,,,"I ran out of time on a math problem. Just one or two more seconds, and I would have been able to click on the answer.",,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,73,486428,0.0-13.0-7.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,74,486437,0.0-13.0-9.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,async_data_save,,Impossible Question__completed,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,75,486449,0.0-15.0-0.0-0.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,76,486608,0.0-15.0-1.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,77,500298,0.0-15.0-2.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,"[{'page_index': 0, 'viewing_time': 13686}]",13687.0,,,,,,,,,,,,shipley_vocab_instructions,,,,,,,,,,,,,,,,,,,,False,544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,78,500308,0.0-15.0-3.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,79,630904,0.0-15.0-4.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,130571.0,,,,,,,,,,,,shipley_vocab_test_trial,,,,,,,,,,,,,,,,,,,"{'shipley_vocab_1': 'speak', 'shipley_vocab_2': 'sofa', 'shipley_vocab_3': 'recall', 'shipley_vocab_4': 'forgive', 'shipley_vocab_5': 'dreadful', 'shipley_vocab_6': 'large', 'shipley_vocab_7': 'likely', 'shipley_vocab_8': 'pretender', 'shipley_vocab_9': 'enchant', 'shipley_vocab_10': 'obvious', 'shipley_vocab_11': 'tell', 'shipley_vocab_12': 'pull', 'shipley_vocab_13': 'laughter', 'shipley_vocab_14': 'uninformed', 'shipley_vocab_15': 'heading', 'shipley_vocab_16': 'signify', 'shipley_vocab_17': 'serious', 'shipley_vocab_18': 'strengthen', 'shipley_vocab_19': 'deserve', 'shipley_vocab_20': 'fame', 'shipley_vocab_21': 'help', 'shipley_vocab_22': 'charm', 'shipley_vocab_23': 'barren', 'shipley_vocab_24': 'affable', 'shipley_vocab_25': 'waste', 'shipley_vocab_26': 'notched', 'shipley_vocab_27': 'pilfer', 'shipley_vocab_28': 'hole', 'shipley_vocab_29': 'unspoiled', 'shipley_vocab_30': 'pure', 'shipley_vocab_31': 'humorous', 'shipley_vocab_32': 'lament', 'shipley_vocab_33': 'relentless', 'shipley_vocab_34': 'dispossess', 'shipley_vocab_35': 'mitigate', 'shipley_vocab_36': 'complaining', 'shipley_vocab_37': 'incite', 'shipley_vocab_38': 'corruption', 'shipley_vocab_39': 'traverse', 'shipley_vocab_40': 'everyday'}",False,559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,80,631003,0.0-15.0-5.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,81,633191,0.0-15.0-6.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,2186.0,,,,,,,,,,,,feedback_Shipley (Vocabulary),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,82,633193,0.0-15.0-7.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,83,633201,0.0-15.0-9.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,async_data_save,,Shipley (Vocabulary)__completed,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,84,633206,0.0-17.0-0.0-0.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,85,633362,0.0-17.0-1.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,86,714525,0.0-17.0-2.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,"[{'page_index': 0, 'viewing_time': 17798}, {'page_index': 1, 'viewing_time': 63363}]",81162.0,,,,,,,,,,,,time_series_general_instructions,,,,,,,,,,,,,,,,,,,,False,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,87,714561,0.0-17.0-3.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,88,722174,0.0-17.0-4.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,"[{'page_index': 0, 'viewing_time': 7611}]",7612.0,,,,,,,,,,,,time_series_pt_trials_instructions,,,,,,,,,,,,,,,,,,,,False,779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,89,743179,0.0-17.0-5.0-0.0-0.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,,True,788.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"[73.71386410410186, 64.04669134138999, 79.31393954670055, 77.61025798168153, 75.7865385900523, 61.62338928919907, 48.69983983042073, 54.394394366136744, 32.25793768930481, 77.56515206254072, 30.07087418982311, 65.79673175375663, 75.90592105198549, 81.11049353470501, 76.60788838689756, 28.05616363630375, 69.23316876692294, 103.27599448308109, 110.82685928098249, 104.46596433128092, 143.7546830003479, 94.09864599053958, 117.30777295595338, 69.66518751555755, 77.64058094469522, 124.2181301132853, 129.35529448208698, 98.47248403526442, 139.44705304026172, 172.70498298278852]",362.6,exponential,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,90,756772,0.0-17.0-5.0-0.0-0.1,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,13585.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,810.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,"[120.78112139839897, 133.16851169411572, 150.20135269111344, 150.57112928396975, 154.89114920366302, 160.5995455754325, 165.77947551501188, 190.93636342701498, 190.12608668122712, 199.07779470973173, '202.39', '187.18', '202.39', '206.45', '228.75', '225.71']",362.6,linear,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,91,771794,0.0-17.0-5.0-0.0-0.2,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,15013.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,826.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,"[63.94993071412084, 60.15704454349121, 59.121633302701014, 69.40446817346199, 60.383882241229294, 67.27028415498837, 66.92416165724998, 70.5648690544353, 69.24034754860728, 64.11609483935264, 59.865749946462515, 62.75056391770609, 62.25075607266806, 67.81251071658869, 87.57966316450158, 71.52184124037191, 67.09490555479398, 79.90517160159546, 82.48426054750732, 79.97498839655022, 93.50177889252333, 90.218880534772, 85.75201385461054, 105.60580763408855, 98.45287522986042, 118.47917711690886, 114.29868852384419, 133.1616410083015, 149.04109351614363, 150.44143898229413, '153.72', '167.92', '168.93', '177.04', '185.15', '184.14']",362.6,exponential,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,92,783851,0.0-17.0-5.0-0.0-0.3,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,12048.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,844.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,"[240.39617411650164, 215.36681864789352, 216.7343002589343, 195.69301243688795, 197.52084954522172, 192.39356736122352, 197.13774635706866, 182.57261675669596, 166.13487906612596, 174.30060239620744, '165.89', '154.73', '162.85', '175.01', '183.13', '174.00']",362.6,linear,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,93,789635,0.0-17.0-6.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,"[{'page_index': 0, 'viewing_time': 5774}]",5775.0,,,,,,,,,,,,time_series_test_trials_instructions,,,,,,,,,,,,,,,,,,,,False,858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,94,805777,0.0-17.0-7.0-0.0-0.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,16138.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,865.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"[220.7431230925317, 225.07193090840568, 228.79193894767513, 215.4436582018049, 204.03970137980437, 198.41575685854062, 182.67460350642133, 169.5400726497516, 174.46581738017966, 159.39343162179372, '143.58', '147.64', '129.38', '108.09', '108.09', '96.94']",362.6,linear,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,95,820250,0.0-17.0-7.0-0.0-0.1,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,14463.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,884.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,"[266.84630302614613, 230.29985483226653, 220.3192158426572, 281.87945214741444, 184.3044180559562, 239.83356147182752, 221.6809309541715, 172.6039579843535, 216.8214715900499, 189.2412420210381, 180.89069351647913, 221.31605754398595, 184.49136883363025, 158.7179274721811, 204.47443061230055, 184.89918923847338, 183.45388148608978, 166.2508749201378, 179.39725101231127, 185.05734212252693, 141.54511916754223, 169.4191653697749, 142.6683108913654, 159.7017975659229, 151.38940923022616, 139.74340964753785, 168.95437365375872, 134.53119255339328, 129.44439553802692, 143.47710225121526, '141.55', '153.72', '156.76', '136.48', '164.87', '184.14']",362.6,linear,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,96,834890,0.0-17.0-7.0-0.0-0.2,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,14628.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,900.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,"[141.80024109040164, 181.36291679841307, 134.89979240915972, 152.99418780081984, 157.87548430829148, 188.57215158142486, 151.24026768972868, 146.86586110417443, 201.65807874589598, 179.85985807596055, '164.87', '170.96', '185.15', '210.50', '187.18', '178.06']",362.6,linear,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,97,847030,0.0-17.0-7.0-0.0-0.3,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,12128.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,917.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,"[21.994691110549784, 80.0327105726668, 60.511192137898995, 102.73501115512497, 12.428548507436261, 31.090541593768894, 97.62211056423214, 62.962798203009115, 104.41566754151344, 94.58661812201645, '83.75', '105.05', '117.22', '99.98', '98.96', '113.16']",362.6,exponential,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,98,865165,0.0-17.0-7.0-0.0-0.4,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,18122.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,932.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,"[304.6735911841348, 295.6783315666976, 305.01903636309225, 318.473813903957, 298.3087009624734, 307.4611813679141, 292.8754225504261, 291.5662054876045, 281.55618743915204, 271.582386995425, '254.10', '244.98', '224.70', '224.70', '218.61', '202.39']",362.6,exponential,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,99,881180,0.0-17.0-7.0-0.0-0.5,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,16004.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,953.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,"[123.70333329712386, 136.53325764678388, 149.20405066796658, 149.28498840584055, 153.93396578782125, 172.3550326910929, 172.21089296934352, 180.6038648503867, 186.51212502117608, 191.67450607336622, '190.22', '204.42', '197.32', '202.39', '201.38', '216.59']",362.6,linear,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,100,898070,0.0-17.0-7.0-0.0-0.6,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,16879.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,972.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,"[309.19579653869437, 255.1435581732307, 313.71223518654665, 299.61129695598595, 286.81888509164133, 283.4708057508755, 338.0581808354643, 313.5665021603658, 295.940842596692, 283.85290137288604, 314.6693857936741, 294.7759413926686, 269.0075161870424, 292.450251699545, 297.9266820552156, 318.36149951195927, 280.4507218863978, 324.4663440823511, 291.2661539831413, 258.12725373493976, 289.50262818320726, 277.4518460769011, 275.2383313158985, 248.4712754562008, 281.04833295160154, 218.98379741977047, 252.8393612779143, 240.9578943898459, 257.66071897863264, 191.39846749769697, '208.47', '204.42', '212.53', '235.85', '185.15', '200.36']",362.6,exponential,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,101,912919,0.0-17.0-7.0-0.0-0.7,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,14838.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,990.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,"[150.9360753162846, 90.89022823398224, 138.20734535827702, 126.75137436920916, 184.98171377827387, 123.1613640787855, 145.76278005700087, 131.41939886025344, 136.5416515540511, 166.5716786491899, 188.49245518346555, 147.2265336963704, 169.85828212726844, 213.84108372017334, 163.3047952716965, 187.03441650619166, 193.48815578394, 162.41228473797707, 163.48942301508237, 214.5677963497656, 177.73689342933162, 198.58132758492692, 228.72357978281318, 215.02588868538447, 194.07363371269008, 217.13419064867438, 237.40141769510527, 186.57726456725297, 191.38393169011056, 270.13236317519966, '219.63', '228.75', '241.94', '237.88', '238.89', '270.33']",362.6,linear,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,102,926200,0.0-17.0-7.0-0.0-0.8,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,13268.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1007.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,"[45.47774483844744, 82.91289807782385, 94.69881045449263, 62.01219999652425, 84.55982248336828, 34.202883538038286, 86.36076912341521, 53.81787521094264, 55.69134815615015, 65.74381575377716, 56.89143191858815, 93.46973677773222, 104.08299509677595, 48.317817192568626, 76.05923575376042, 57.82759844608307, 59.47032453812267, 40.71287780884025, 96.4158795400452, 102.02336269263857, 29.164563615035675, 77.10998172786977, 81.48292580947881, 50.75730134921513, 92.28077160324007, 87.59067856414704, 134.70605420787666, 97.30307927082859, 162.78373672287768, 147.6272446901223, '162.85', '122.29', '159.80', '132.43', '152.71', '147.64']",362.6,exponential,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,103,940003,0.0-17.0-7.0-0.0-0.9,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,13784.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1023.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,"[261.5707772127037, 291.411922076753, 293.84499956882155, 311.14758055906105, 288.4794069492817, 306.34771323810014, 294.17923207891357, 295.76323103449437, 305.3772061658297, 249.81794004216033, '243.96', '252.08', '289.59', '275.40', '250.05', '278.44']",362.6,exponential,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,104,950687,0.0-17.0-7.0-0.0-0.10,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,zNq17og0GBkECTDiXX7UidIG7A,,,,10673.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1039.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,False,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,"[228.49019198434559, 239.79110673509317, 240.45268748994593, 212.9482188514411, 201.15046395084423, 206.52634517320638, 168.55776537112538, 149.9565806198884, 147.74895494723006, 167.54747798216476, '181.10', '194.28', '176.03', '166.90', '167.92', '201.38']",362.6,linear,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,
