trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_bayesian_update_easy,task_bayesian_update_hard,task_impossible_question,task_time_series,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_graph_literacy,task_admc_rc1,task_admc_a2,task_admc_rp,task_leapfrog,task_coherence_forecasting,task_shipley_vocab,task_shipley_abstraction,custom_timer_ended_trial,interval_id,stimulus,response,response_slider,pt_trial,block,trial,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,response_choice,slider_moved,id,question_text,answer_1,answer_2,correct_answer,correct,y_axis_values,chart_height,func,direction,noise_condition,datapoints,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,slider_start,admc_id,admc_response,moved_sliders,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,cfs_id,cfs_response,question_order,shipley_vocabulary_score,shipley_abstraction_score
html-button-response,230,1621260,0.0-13.0-7.0-0.0-0.8,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,10674.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,1225.0,"<canvas id=""myChart""></canvas>",0,,False,0.0,8.0,,,,,,,,,,,,,,,,,,,,"[350.41296649768685, 357.2846206036357, 363.1898512362984, 342.0004679011553, 323.8975513353982, 314.9699659342967, 289.9820788149369, 269.13200721786274, 276.9512534032857, 253.02498411887606, '233.63', '225.56', '205.38', '211.44', '182.18', '170.08']",575.6,linear,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,231,1629525,0.0-13.0-7.0-0.0-0.9,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,8263.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,1235.0,"<canvas id=""myChart""></canvas>",0,,False,0.0,9.0,,,,,,,,,,,,,,,,,,,,"[423.5982681242408, 365.58355334101657, 349.74004588812323, 447.4622522229778, 292.5692858053182, 380.71758958407037, 351.90166535361584, 273.99569281796437, 344.1876421600461, 300.4061194354923, 287.1502569996839, 351.3224564873644, 292.8660559863143, 251.9526725123757, 324.58765102162215, 293.5134399494354, 291.21912350632454, 263.9106552786302, 284.77953028871036, 293.76449565837424, 224.69214173424518, 268.9400760806465, 226.4751234116655, 253.51449166835417, 240.31920560650354, 221.83206451495528, 268.2022544818078, 213.55806517852503, 205.48316070515247, 227.75901835576255, '239.68', '219.51', '270.95', '231.61', '301.22', '210.43']",575.6,linear,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,232,1641788,0.0-13.0-7.0-0.0-0.10,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,12260.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,1243.0,"<canvas id=""myChart""></canvas>",0,,False,0.0,10.0,,,,,,,,,,,,,,,,,,,,"[101.58080350767735, 92.31979836673457, 85.06663779635423, 102.17382451530314, 99.72209912785499, 99.58616361686276, 93.79577572041214, 100.75863540256172, 114.04362063526355, 108.82638614140755, 99.30804385783863, 125.66530439326311, 115.47459707371073, 124.15136607843584, 116.39469436843, 115.66747012182519, 126.62825507466397, 101.92853004964232, 118.19204888800778, 124.54769924740374, 131.0440770083054, 126.66666075366416, 146.62979907578446, 153.95770681596963, 155.65257652557096, 178.621187339561, 192.53671893254034, 194.8457762279118, 208.16771670795967, 232.6022628210214, '251.79', '258.85', '256.83', '294.16', '281.04', '294.16']",575.6,exponential,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,233,1651341,0.0-13.0-7.0-0.0-0.11,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,9550.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,1252.0,"<canvas id=""myChart""></canvas>",0,,False,0.0,11.0,,,,,,,,,,,,,,,,,,,,"[93.9832808087886, 103.14541240489879, 115.61877771862007, 95.51861086659403, 89.10363035932264, 130.83150535866395, 118.75648180936622, 140.492085383124, 128.01292767559997, 119.00213516663027, '109.55', '124.68', '107.53', '93.41', '118.63', '101.48']",575.6,exponential,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,234,1659866,0.0-13.0-7.0-0.0-0.12,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,8523.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,1261.0,"<canvas id=""myChart""></canvas>",0,,False,0.0,12.0,,,,,,,,,,,,,,,,,,,,"[34.914904035390116, 127.04585826151961, 96.05692828068025, 163.0840386676501, 19.729378160177365, 49.35387683776441, 154.96769674785443, 99.94866697642594, 165.7519532181333, 150.14908271106637, '110.56', '154.95', '121.66', '185.21', '125.69', '189.24']",575.6,exponential,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,235,1668715,0.0-13.0-7.0-0.0-0.13,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,8847.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,1269.0,"<canvas id=""myChart""></canvas>",0,,False,0.0,13.0,,,,,,,,,,,,,,,,,,,,"[362.7108508168487, 380.65019590932053, 381.70040518260583, 338.03914718943605, 319.31110604000537, 327.8449097675058, 267.5726689123546, 238.04469885495797, 234.5402605284766, 265.96891430373427, '299.20', '295.16', '298.19', '276.00', '284.07', '247.75']",575.6,linear,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,236,1676909,0.0-13.0-7.0-0.0-0.14,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,8193.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,1277.0,"<canvas id=""myChart""></canvas>",0,,False,0.0,14.0,,,,,,,,,,,,,,,,,,,,"[225.0971284380452, 287.8998756457986, 214.14318949451828, 242.8666698790731, 250.615357881557, 299.34398910719295, 240.08245472202933, 233.13841602747598, 320.11690602906157, 285.51388391760315, '248.76', '283.06', '258.85', '259.86', '338.54', '274.99']",575.6,linear,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,237,1686285,0.0-13.0-7.0-0.0-0.15,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,9372.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,1285.0,"<canvas id=""myChart""></canvas>",0,,False,0.0,15.0,,,,,,,,,,,,,,,,,,,,"[490.82487724123683, 405.0210482198334, 497.99438106281366, 475.6102110531316, 455.3032274096766, 449.98840537838925, 536.6417233560211, 497.76304093631154, 469.783643129222, 450.59495319976065, 499.5137850602284, 467.93445081527864, 427.02903010827805, 464.2425948104194, 472.9360126612855, 505.37473557386585, 445.194251290156, 515.0657133309468, 462.36292948895783, 409.75743863715206, 459.56346602938254, 440.433763380762, 436.91997657316927, 394.4293054401246, 446.1429135326581, 347.6201704214558, 401.36331040145467, 382.5023828207261, 409.01685009404565, 303.83055127323325, '211.44', '324.42', '328.45', '367.79', '299.20', '413.19']",575.6,exponential,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,238,1686289,0.0-13.0-8.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,239,1686290,0.0-13.0-9.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,240,1686296,0.0-13.0-11.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,async_data_save,,Time series__completed,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,241,1686305,0.0-15.0-0.0-0.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,242,1686458,0.0-15.0-1.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,243,1718650,0.0-15.0-2.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,"[{'page_index': 0, 'viewing_time': 12382}, {'page_index': 1, 'viewing_time': 19807}]",32190.0,,,,,,,,,,,,dn_general_instructions,,,,,,,,,,,,,,,,,,,False,1295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,244,1718652,0.0-15.0-3.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,245,1730274,0.0-15.0-4.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,"[{'page_index': 0, 'viewing_time': 11620}]",11620.0,,,,,,,,,,,,dn_pt_trials_instructions,,,,,,,,,,,,,,,,,,,False,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,246,1730577,0.0-15.0-5.0-0.0-0.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,247,1740110,0.0-15.0-5.0-0.0-1.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,9529.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1300.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,array,array,small,large,0.2,0.27,10.0,400.0,2.0,108.0,8.0,292.0,right,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,248,1741113,0.0-15.0-5.0-0.0-2.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,249,1741416,0.0-15.0-5.0-0.0-0.1,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,250,1755186,0.0-15.0-5.0-0.0-1.1,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,13768.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1304.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,text,array,large,small,0.21,0.2,400.0,10.0,84.0,2.0,316.0,8.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,251,1756188,0.0-15.0-5.0-0.0-2.1,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,252,1756491,0.0-15.0-5.0-0.0-0.2,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,253,1770982,0.0-15.0-5.0-0.0-1.2,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,14489.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1307.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,array,text,large,small,0.18,0.1,400.0,10.0,72.0,1.0,328.0,9.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,254,1771984,0.0-15.0-5.0-0.0-2.2,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,255,1772286,0.0-15.0-5.0-0.0-0.3,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,256,1778868,0.0-15.0-5.0-0.0-1.3,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,6579.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1311.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,text,text,small,large,0.2,0.23,10.0,400.0,2.0,92.0,8.0,308.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,257,1779871,0.0-15.0-5.0-0.0-2.3,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,258,1780174,0.0-15.0-5.0-0.0-0.4,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,259,1785298,0.0-15.0-5.0-0.0-1.4,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,5121.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1315.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,array,array,small,large,0.2,0.21,10.0,400.0,2.0,84.0,8.0,316.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,260,1786301,0.0-15.0-5.0-0.0-2.4,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,261,1786604,0.0-15.0-5.0-0.0-0.5,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,262,1789698,0.0-15.0-5.0-0.0-1.5,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,3091.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1318.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,text,array,large,small,0.24,0.2,400.0,10.0,96.0,2.0,304.0,8.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
