trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_time_series,task_number_series,task_raven_matrix,task_cognitive_reflection,task_admc_dr,task_admc_a1,task_leapfrog,task_admc_rc2,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_impossible_question,task_bayesian_update_easy,task_bayesian_update_hard,custom_timer_ended_trial,interval_id,stimulus,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,response,ns_id,ns_response,question_order,list_id,correct_answer,correct,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,admc_id,admc_response,slider_start,slider_moved,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,response_choice,response_slider,id,question_text,answer_1,answer_2,aig_version,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score
instructions,34,522121,0.0-5.0-2.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,number_series_instructions,,,,,,,,,,,,,,,,,,True,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,35,522127,0.0-5.0-3.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,36,538147,0.0-5.0-4.0-0.0-0.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,16001.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,308.0,,,,,,,,,,,{'NS_1': '-2'},NS_1,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,37,550190,0.0-5.0-4.0-0.0-0.1,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,12027.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,310.0,,,,,,,,,,,{'NS_2': '28'},NS_2,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,38,580783,0.0-5.0-4.0-0.0-0.2,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,30582.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,313.0,,,,,,,,,,,{'NS_3': '60'},NS_3,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,39,611795,0.0-5.0-4.0-0.0-0.3,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31004.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,True,315.0,,,,,,,,,,,{'NS_4': '30'},NS_4,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,40,642803,0.0-5.0-4.0-0.0-0.4,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31001.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,True,317.0,,,,,,,,,,,{'NS_5': '9/1'},NS_5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,41,673812,0.0-5.0-4.0-0.0-0.5,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31001.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,True,325.0,,,,,,,,,,,{'NS_6': '156'},NS_6,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,42,704819,0.0-5.0-4.0-0.0-0.6,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31001.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,True,328.0,,,,,,,,,,,{'NS_7': '42'},NS_7,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,43,735827,0.0-5.0-4.0-0.0-0.7,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31001.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,True,335.0,,,,,,,,,,,{'NS_8': '9100'},NS_8,9100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,44,785953,0.0-5.0-4.0-0.0-0.8,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31000.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,True,341.0,,,,,,,,,,,{'NS_9': ''},NS_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,45,785955,0.0-5.0-5.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,46,790869,0.0-5.0-6.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,4910.0,,,,,,,,,,,,feedback_Number Series,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,47,790870,0.0-5.0-7.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,48,790875,0.0-5.0-9.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,async_data_save,,Number Series__completed,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,49,790877,0.0-7.0-0.0-0.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,50,791030,0.0-7.0-1.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,51,847342,0.0-7.0-2.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,"[{'page_index': 0, 'viewing_time': 56307}]",56308.0,,,,,,,,,,,,raven_matrix_instructions,,,,,,,,,,,,,,,,,,False,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,52,847346,0.0-7.0-3.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,53,849307,0.0-7.0-4.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,"[{'page_index': 0, 'viewing_time': 1959}]",1960.0,,,,,,,,,,,,raven_matrix_practice_trials_instructions,,,,,,,,,,,,,,,,,,False,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,54,856987,0.0-7.0-5.0-0.0-0.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,7673.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,351.0,A2_3,,,True,0.0,0.0,,,,,1,,,[0],14.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,55,866948,0.0-7.0-5.0-0.0-0.1,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,9955.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,354.0,B3_3,,,True,0.0,1.0,,,,,3,,,[0],14.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,56,895405,0.0-7.0-5.0-0.0-0.2,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,28448.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,357.0,C4_3,,,True,0.0,2.0,,,,,1,,,[0],14.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,57,903640,0.0-7.0-5.0-0.0-0.3,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,8226.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,361.0,D5_3,,,True,0.0,3.0,,,,,7,,,[0],14.0,7.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,58,910081,0.0-7.0-5.0-0.0-0.4,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,6434.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,364.0,E1_3,,,True,0.0,4.0,,,,,4,,,[0],14.0,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,59,925554,0.0-7.0-6.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,"[{'page_index': 0, 'viewing_time': 15463}]",15465.0,,,,,,,,,,,,raven_matrix_test_trials_instructions,,,,,,,,,,,,,,,,,,False,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,60,933585,0.0-7.0-7.0-0.0-0.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,8028.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,369.0,A2_4,,,False,0.0,0.0,,,,,4,,,[0],18.0,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,61,943756,0.0-7.0-7.0-0.0-0.1,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,10165.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,372.0,B3_4,,,False,0.0,1.0,,,,,1,,,[0],18.0,7.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,62,954485,0.0-7.0-7.0-0.0-0.2,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,10721.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,375.0,C4_4,,,False,0.0,2.0,,,,,2,,,[0],18.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,63,959642,0.0-7.0-7.0-0.0-0.3,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,5148.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,379.0,D5_4,,,False,0.0,3.0,,,,,3,,,[0],18.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,64,964444,0.0-7.0-7.0-0.0-0.4,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,4796.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,382.0,E1_4,,,False,0.0,4.0,,,,,1,,,[0],18.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,65,995211,0.0-7.0-7.0-0.0-0.5,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,30760.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,385.0,B1E3,,,False,0.0,5.0,,,,,3,,,[0],18.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,66,1022840,0.0-7.0-7.0-0.0-0.6,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,27619.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,388.0,C2D4,,,False,0.0,6.0,,,,,1,,,[0],18.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,67,1053851,0.0-7.0-7.0-0.0-0.7,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31002.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,True,392.0,C3E5,,,False,0.0,7.0,,,,,7,,,[0],18.0,7.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,68,1079122,0.0-7.0-7.0-0.0-0.8,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,25264.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,395.0,D4E1,,,False,0.0,8.0,,,,,3,,,[0],18.0,4.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,69,1110132,0.0-7.0-7.0-0.0-0.9,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31001.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,True,398.0,A1C3,,,False,0.0,9.0,,,,,3,,,[0],18.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,70,1137008,0.0-7.0-7.0-0.0-0.10,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,26860.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,401.0,A2D4,,,False,0.0,10.0,,,,,4,,,[0],18.0,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,71,1159640,0.0-7.0-7.0-0.0-0.11,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,22600.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,405.0,A3E5,,,False,0.0,11.0,,,,,5,,,[0],18.0,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,72,1170223,0.0-7.0-7.0-0.0-0.12,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,10574.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,408.0,B4C1,,,False,0.0,12.0,,,,,7,,,[0],18.0,7.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,73,1177385,0.0-7.0-7.0-0.0-0.13,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,7154.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,411.0,B5D2,,,False,0.0,13.0,,,,,8,,,[0],18.0,8.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,74,1208392,0.0-7.0-7.0-0.0-0.14,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31001.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,True,414.0,X_18,,,False,0.0,14.0,,,,,3,,,[0],18.0,6.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,75,1239402,0.0-7.0-7.0-0.0-0.15,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31002.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,True,417.0,Y_18,,,False,0.0,15.0,,,,,6,,,[0],18.0,8.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,76,1270413,0.0-7.0-7.0-0.0-0.16,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31002.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,True,420.0,Z_18,,,False,0.0,16.0,,,,,1,,,[0],18.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,77,1285783,0.0-7.0-7.0-0.0-0.17,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,15362.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,423.0,A4D1E2_2,,,False,0.0,17.0,,,,,2,,,[0],18.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,78,1316794,0.0-7.0-7.0-0.0-0.18,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31002.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,True,427.0,A2B3C1,,,False,0.0,18.0,,,,,5,,,[0],18.0,4.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,79,1331224,0.0-7.0-7.0-0.0-0.19,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,14422.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,431.0,A1C4E2,,,False,0.0,19.0,,,,,5,,,[0],18.0,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,80,1346467,0.0-7.0-7.0-0.0-0.20,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,15235.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,435.0,B2D5E1,,,False,0.0,20.0,,,,,5,,,[0],18.0,8.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,81,1377476,0.0-7.0-7.0-0.0-0.21,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,31001.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,True,439.0,A2C1E3,,,False,0.0,21.0,,,,,2,,,[0],18.0,5.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,82,1395100,0.0-7.0-7.0-0.0-0.22,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,17611.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,443.0,A3B5D1,,,False,0.0,22.0,,,,,4,,,[0],18.0,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,83,1419605,0.0-7.0-7.0-0.0-0.23,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,24482.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,446.0,A3B2C4,,,False,0.0,23.0,,,,,8,,,[0],18.0,8.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,84,1431131,0.0-7.0-7.0-0.0-0.24,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,11518.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,450.0,A3B1D5,,,False,0.0,24.0,,,,,2,,,[0],18.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,85,1450540,0.0-7.0-7.0-0.0-0.25,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,19398.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,453.0,A4B2E3,,,False,0.0,25.0,,,,,7,,,[0],18.0,7.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,86,1472457,0.0-7.0-7.0-0.0-0.26,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,21910.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,456.0,A1B4C5,,,False,0.0,26.0,,,,,5,,,[0],18.0,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,87,1501401,0.0-7.0-7.0-0.0-0.27,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,28935.0,,,,,,,,,,,,raven_trial,,,,,,,,,,,,,,,,,,False,459.0,B5D3E2,,,False,0.0,27.0,,,,,1,,,[0],18.0,5.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
