trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_a2,task_graph_literacy,task_shipley_abstraction,task_time_series,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_coherence_forecasting,task_shipley_vocab,task_admc_rc1,task_bayesian_update_easy,task_bayesian_update_hard,task_leapfrog,task_admc_rp,task_impossible_question,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,shipley_abstraction_score,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,moved_sliders,cfs_id,cfs_response,question_order,shipley_vocabulary_score,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,response_choice,id,question_text,answer_1,answer_2,correct_answer,correct
html-keyboard-response,229,1260739,0.0-15.0-7.0-0.0-1.43,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,3707.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,3813.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,,,,,,,,,,,,,,False,0.0,43.0,,,,,A,conflict,text,text,large,small,0.26,0.3,400.0,10.0,104.0,3.0,296.0,7.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,230,1261742,0.0-15.0-7.0-0.0-2.43,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,231,1262045,0.0-15.0-7.0-0.0-0.44,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,232,1264000,0.0-15.0-7.0-0.0-1.44,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,1951.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,3834.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,,,,,,,,,,,,,,False,0.0,44.0,,,,,A,harmony,text,array,large,small,0.05,0.1,400.0,10.0,20.0,1.0,380.0,9.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,233,1265003,0.0-15.0-7.0-0.0-2.44,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,234,1265306,0.0-15.0-7.0-0.0-0.45,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,235,1269109,0.0-15.0-7.0-0.0-1.45,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,3800.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,3851.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,,,,,,,,,,,,,,,,False,0.0,45.0,,,,,A,conflict,text,array,large,small,0.34,0.3,400.0,10.0,136.0,3.0,264.0,7.0,left,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,236,1270115,0.0-15.0-7.0-0.0-2.45,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,237,1270419,0.0-15.0-7.0-0.0-0.46,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,238,1272033,0.0-15.0-7.0-0.0-1.46,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,1610.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,3919.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,,,,,,,,,,,,,,False,0.0,46.0,,,,,A,conflict,array,text,large,small,0.06,0.1,400.0,10.0,24.0,1.0,376.0,9.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,239,1273036,0.0-15.0-7.0-0.0-2.46,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,240,1273339,0.0-15.0-7.0-0.0-0.47,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,241,1278352,0.0-15.0-7.0-0.0-1.47,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,5010.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,3936.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,,,,,,,,,,,,,,False,0.0,47.0,,,,,A,harmony,array,text,large,small,0.24,0.2,400.0,10.0,96.0,2.0,304.0,8.0,right,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,242,1279354,0.0-15.0-7.0-0.0-2.47,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,243,1279360,0.0-15.0-8.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,244,1281828,0.0-15.0-9.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,2466.0,,,,,,,,,,,,feedback_Denominator Neglect_A,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,245,1281829,0.0-15.0-10.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,246,1281833,0.0-15.0-12.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,async_data_save,,Denominator Neglect_A__completed,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,247,1281837,0.0-17.0-0.0-0.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,248,1281989,0.0-17.0-1.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,249,1285516,0.0-17.0-2.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,"[{'page_index': 0, 'viewing_time': 3523}]",3524.0,,,,,,,,,,,,dn_general_instructions,,,,,,,,,,,,,,,,,,,False,4013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,250,1285517,0.0-17.0-3.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,251,1287490,0.0-17.0-4.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,"[{'page_index': 0, 'viewing_time': 1973}]",1973.0,,,,,,,,,,,,dn_pt_trials_instructions,,,,,,,,,,,,,,,,,,,False,4024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,252,1287793,0.0-17.0-5.0-0.0-0.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,253,1291316,0.0-17.0-5.0-0.0-1.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,3518.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,4036.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,,,,,B,conflict,both,both,small,large,0.3,0.2299999999999999,10.0,400.0,3.0,92.0,7.0,308.0,left,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,254,1292322,0.0-17.0-5.0-0.0-2.0,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,255,1292625,0.0-17.0-5.0-0.0-0.1,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,256,1296645,0.0-17.0-5.0-0.0-1.1,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,4020.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,4104.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,,,,,,,,,,,,,,,,True,0.0,1.0,,,,,B,harmony,both,both,large,small,0.25,0.2,400.0,10.0,100.0,2.0,300.0,8.0,left,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,257,1297648,0.0-17.0-5.0-0.0-2.1,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,258,1297951,0.0-17.0-5.0-0.0-0.2,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,259,1300631,0.0-17.0-5.0-0.0-1.2,HOO4ur5obRlBT92ilKG4,223301,5,ymf6SNAy9wIcgHQMBdKqiuIRCq,a7zbZ1mKgUa4zBNih3NNNzSycH,2560.0,1440.0,,2676.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,4176.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowleft,,,,,,,,,,,,,,,,,,,,True,0.0,2.0,,,,,B,harmony,both,both,large,small,0.26,0.2,400.0,10.0,104.0,2.0,296.0,8.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
