view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc2,task_admc_dr,task_time_series,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_leapfrog,task_bayesian_update_easy,task_bayesian_update_hard,task_cognitive_reflection,task_number_series,task_admc_a1,task_raven_matrix,task_impossible_question,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,question_order,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,ns_id,ns_response,list_id,correct_answer,correct,response_choice,id,question_text,answer_1,answer_2
,8572.0,html-button-response,11,36628,0.0-7.0-5.0-0.0-0.1,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,6.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[358.26405702791993, 408.8402780947504, 352.588308507117, 358.50644343422795, 346.1786737374833, 320.72515015473266, 339.4829514949969, 384.9882202018972, 376.2531238312426, 339.05817920672206, 389.59879798069056, 318.13183100722415, 349.6710537102356, 351.1553777258109, 378.40164855230825, 334.8318389290656, 348.65928451339204, 330.6661672719765, 327.8002142367274, 330.801317318251, 330.9511887523875, 298.95722876689854, 333.18055461631286, 322.44253722513923, 356.0169202940646, 282.44698932263196, 284.051779604166, 302.05615548926556, 241.90692780989403, 200.09068495829442, '231.32', '197.93', '160.49', '219.17', '130.13', '156.44']",425.6,True,0.0,1.0,exponential,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9851.0,html-button-response,12,46487,0.0-7.0-5.0-0.0-0.2,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,7.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[145.42414471250004, 154.20284448134063, 160.58820086297519, 138.349713275733, 172.1689349982198, 164.72119119346954, 163.43231504565588, 178.53258164116582, 185.0993791975208, 174.12575480929996, 184.42887489600994, 189.72930426740226, 193.0551638676415, 195.61400777580045, 194.26545193679462, 192.9230397160662, 210.54037187269145, 207.1819364407715, 217.16633871121124, 222.7661623903696, 235.18197771533028, 230.64916962496113, 228.70337514441727, 230.74316913411624, 244.15064964074392, 249.32905383810683, 247.7896240654399, 272.69580166176456, 245.90158664467006, 252.6990779280115, '271.79', '273.82', '315.30', '285.96', '300.13', '309.23']",425.6,True,0.0,2.0,linear,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9747.0,html-button-response,13,56258,0.0-7.0-5.0-0.0-0.3,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,8.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[135.47689404612865, 233.66677012559484, 199.80698346417614, 198.58805304322203, 163.3081566649657, 218.8557405940511, 170.4579764684629, 234.1249549262839, 205.0204049588306, 236.8215647473034, '250.54', '200.96', '272.80', '229.29', '287.98', '249.53']",425.6,True,0.0,3.0,linear,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 1240}]",1245.0,instructions,14,57507,0.0-7.0-6.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_test_trials_instructions,,,,,,,,,,,,,,,,,,False,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10636.0,html-button-response,15,68167,0.0-7.0-7.0-0.0-0.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,10.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[272.9569538199149, 247.13397227544317, 267.562624789382, 253.76947714810143, 261.8754571361516, 265.20883419412786, 253.09776194656354, 242.94694964085903, 239.74708293904112, 255.55340768632055, 243.1966590314541, 254.78450945198222, 239.74846307436258, 232.73868937876978, 223.69959970715908, 219.2027363279688, 202.30608218291866, 204.29862327906818, 207.17483349277927, 207.33014500089917, 201.11955676929162, 189.8270596847722, 182.3714697976318, 182.13032702277087, 183.15483317711931, 166.60261013400768, 178.6744320125173, 175.554194873765, 173.5500618188049, 145.37381303412445, '127.09', '134.18', '100.78', '95.72', '124.06', '101.80']",425.6,False,0.0,0.0,linear,negative,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11153.0,html-button-response,16,79337,0.0-7.0-7.0-0.0-0.1,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,11.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[359.3148520512707, 359.845974691664, 335.3373473588866, 346.4398629669784, 353.6863532247986, 357.4303115140766, 347.7677217077086, 345.3042225113628, 360.2671493497517, 349.1438085667335, 356.6228654903436, 342.4318364198251, 353.6874973416438, 346.69811175055173, 336.13123568598786, 342.06054036725936, 341.42467424598414, 329.2474704849121, 329.7055967738676, 348.7890539594557, 318.3327632818104, 322.23305105634694, 315.71075153761365, 302.216692243578, 314.1291200313785, 297.674296375886, 295.72329743764044, 270.49867253054657, 259.63160730562043, 235.37819298735778, '223.22', '194.89', '208.04', '175.66', '177.69', '170.60']",425.6,False,0.0,1.0,exponential,negative,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11980.0,html-button-response,17,91331,0.0-7.0-7.0-0.0-0.2,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,12.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[158.50277337873982, 167.56202979872285, 154.7732828054974, 185.68317513559762, 195.7703233888741, 181.10841845831146, 215.6542917793015, 213.137188590251, 238.27970238330641, 237.23740237538652, '250.54', '264.71', '246.50', '284.95', '255.60', '277.86']",425.6,False,0.0,2.0,linear,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13740.0,html-button-response,18,105085,0.0-7.0-7.0-0.0-0.3,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,13.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[129.12037801838486, 91.382123322857, 46.834831803259405, 74.96617133328114, 88.7124311434422, 59.127905398351686, 104.1405451544873, 124.07813080074425, 67.91511625184575, 147.8033270815818, '84.59', '133.16', '136.20', '78.52', '71.44', '127.09']",425.6,False,0.0,3.0,exponential,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12919.0,html-button-response,19,118019,0.0-7.0-7.0-0.0-0.4,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,14.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[92.35271485763428, 39.08635316655092, 66.64561375262296, 144.59801445600294, 47.70277489343447, 60.421748554336304, 22.087478640433304, 93.63850825258613, 37.580789192593976, 85.86650326463956, 105.73998694121252, 98.71747701416527, 54.39522843155871, 68.96712012525003, 104.65415308798359, 98.67412193427428, 82.96153247835227, 161.76367965775404, 39.49680601918432, 111.9645706727686, 72.31127572403912, 127.90575068021823, 116.50846764288279, 167.27425483690536, 138.55817209412524, 124.81339434366886, 172.82660376848432, 165.9485545421563, 178.58625299230175, 108.98566584533782, '156.44', '84.59', '127.09', '195.90', '121.02', '166.56']",425.6,False,0.0,4.0,exponential,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9728.0,html-button-response,20,127763,0.0-7.0-7.0-0.0-0.5,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,15.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[218.06897315621498, 270.5433328165022, 199.60065452977958, 213.01560074568073, 251.0257061672928, 237.51212700297293, 245.27638893392424, 253.6925929567747, 187.22171442004364, 196.85701082267917, '210.07', '221.20', '185.78', '217.15', '232.33', '202.98']",425.6,False,0.0,5.0,linear,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8597.0,html-button-response,21,136373,0.0-7.0-7.0-0.0-0.6,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,16.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[151.70145829685103, 156.9349400040518, 152.13337756063558, 149.08316915416577, 165.53499475010457, 179.97365147731728, 151.94318875753405, 160.1574756423281, 164.49413907550016, 172.81328769155556, 187.4459998012609, 184.4944778068301, 185.88773978208607, 204.86893786931392, 197.9833365292819, 186.0668202721264, 196.63268862365356, 220.13436655852536, 211.59549820017673, 217.30439685381043, 230.13509144029672, 234.46576124377344, 243.56599225409045, 231.48026458599645, 243.34644156484924, 244.8895273922351, 257.0989060053011, 266.1468278682588, 250.0628132255864, 263.9676638613559, '287.98', '278.88', '291.02', '291.02', '277.86', '310.24']",425.6,False,0.0,6.0,linear,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9605.0,html-button-response,22,145991,0.0-7.0-7.0-0.0-0.7,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,17.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[379.692391201679, 287.3040262596405, 306.93270453248266, 295.6699080586748, 407.10936491463997, 337.34607004225256, 417.58983600996663, 351.30244218866613, 334.2247796787832, 393.5973999380587, '366.91', '315.30', '372.98', '309.23', '358.82', '303.16']",425.6,False,0.0,7.0,exponential,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752.0,html-button-response,23,153752,0.0-7.0-7.0-0.0-0.8,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,18.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[171.3746234358629, 160.7616171321414, 196.77296973525193, 186.59344065750034, 204.049293154513, 220.51119394721016, 210.6651090832069, 215.86432120372083, 216.37479916781487, 199.2010624828863, '186.79', '198.94', '212.09', '181.74', '189.83', '213.10']",425.6,False,0.0,8.0,linear,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10998.0,html-button-response,24,164775,0.0-7.0-7.0-0.0-0.9,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,19.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[286.8586483376739, 260.00796701741353, 255.65700844080516, 273.1417324287402, 235.45368896067552, 226.9535336014161, 212.9425635829926, 208.41990633891922, 215.48336829639186, 192.6552944803421, '172.63', '159.47', '171.62', '174.65', '185.78', '179.71']",425.6,False,0.0,9.0,linear,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10466.0,html-button-response,25,175258,0.0-7.0-7.0-0.0-0.10,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,20.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[147.13119601360518, 159.47010442659484, 120.58312958168477, 161.90002327991076, 125.7923412930354, 145.52510829458993, 183.83328823715453, 152.60996525463784, 203.31032786137277, 220.1103957762845, 159.67634877132184, 138.4596616129768, 213.93745125485282, 156.32150284697263, 181.71418048941072, 154.22219209334085, 215.5300273827055, 236.46488642740144, 185.23488511316788, 232.54164133092564, 196.84486614820065, 239.36995317945244, 164.1413441249348, 266.3301093112792, 264.9740817537302, 301.5240063713698, 244.52804393203732, 276.09941811614067, 296.2751869701974, 276.6382231237591, '260.66', '235.37', '286.97', '225.25', '194.89', '286.97']",425.6,False,0.0,10.0,linear,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-button-response,26,196276,0.0-7.0-7.0-0.0-0.11,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,True,21.0,"<canvas id=""myChart""></canvas>",,,,,,,"[321.2828303344847, 405.1010221880795, 379.6057337532368, 345.68623469491723, 328.13910018517987, 328.3801376291483, 348.08126687517586, 382.7244982085302, 386.2800230302151, 384.58138442667035, 340.6220467006772, 317.73951658157023, 343.69469990092307, 317.8931989528049, 331.15063419122043, 290.5066257688786, 351.9751954326826, 313.37148511099576, 324.1428705073687, 328.9870686612465, 348.47923789758994, 310.4494417844119, 316.54260103352647, 311.2947552842244, 319.2087918114048, 267.5324783223196, 233.21962796315273, 327.5309944866279, 239.83089920358486, 218.23094181903292]",425.6,False,0.0,11.0,exponential,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15860.0,html-button-response,27,212143,0.0-7.0-7.0-0.0-0.12,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,22.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[242.13276461705084, 307.66776778302983, 264.8254127273876, 256.5904534208389, 244.31099999594858, 319.5234175528588, 279.1331138722632, 238.07312255866032, 199.11445234216254, 175.52267360483944, 274.8722018815563, 197.4379871173924, 249.57126826787615, 266.24582576750305, 229.85145085828916, 193.67086695524245, 190.08593439122888, 245.2901946735721, 152.2801925054206, 220.03060203416217, 174.06688013395288, 216.55349745917863, 219.18941009495185, 187.88183874639103, 134.86415347989896, 145.2884383357335, 146.5004343486789, 187.29620977293118, 187.05352492372506, 142.19602390253806, '132.15', '153.40', '129.12', '163.52', '168.58', '120.01']",425.6,False,0.0,12.0,linear,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9254.0,html-button-response,28,221411,0.0-7.0-7.0-0.0-0.13,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,23.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[366.8876341624692, 355.660912599047, 345.9072222241363, 358.0887999147724, 344.08989255210753, 344.89612970918546, 348.1921707818831, 334.21751710705763, 344.183389926069, 325.35546952218056, '306.20', '318.34', '281.91', '273.82', '282.92', '254.59']",425.6,False,0.0,13.0,exponential,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9180.0,html-button-response,29,230599,0.0-7.0-7.0-0.0-0.14,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,24.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[70.39509748630934, 53.77869235439881, 71.15722464676594, 69.36759480351598, 73.86936907052745, 67.32998215369253, 61.7199116993625, 73.96946686380832, 67.4557877142015, 77.78808018294444, 80.96331299356592, 75.05857315155743, 94.98605409300006, 100.7725385120517, 71.5543965338731, 91.38034300630744, 89.93035867436393, 86.4531953577012, 86.29455230936233, 99.0432824020722, 109.30294206844468, 108.50461078959258, 109.03273519262613, 120.38468210983267, 136.1632759169018, 110.52339763579467, 139.32444517920766, 159.96167880333252, 156.54609684246338, 179.8459424644762, '199.95', '176.68', '213.10', '220.19', '214.12', '231.32']",425.6,False,0.0,14.0,exponential,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13138.0,html-button-response,30,243753,0.0-7.0-7.0-0.0-0.15,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,25.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[77.17144202743333, 74.98223440344209, 79.96516793621115, 72.70108818290248, 73.58744042936833, 79.76522388111934, 83.90777824975152, 87.92900513454579, 99.67934241956777, 123.05046423092784, '146.32', '177.69', '186.79', '214.12', '233.34', '252.57']",425.6,False,0.0,15.0,exponential,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,31,243763,0.0-7.0-8.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4920.0,html-button-response,32,248690,0.0-7.0-9.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,feedback_Time series,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,33,248693,0.0-7.0-10.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,34,248702,0.0-7.0-12.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,async_data_save,,Time series__completed,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,35,248712,0.0-9.0-0.0-0.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,36,248870,0.0-9.0-1.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 3487}, {'page_index': 1, 'viewing_time': 5325}]",8820.0,instructions,37,257703,0.0-9.0-2.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,dn_general_instructions,,,,,,,,,,,,,,,,,,False,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,38,257710,0.0-9.0-3.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 1216}]",1219.0,instructions,39,258935,0.0-9.0-4.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,dn_pt_trials_instructions,,,,,,,,,,,,,,,,,,False,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,40,259244,0.0-9.0-5.0-0.0-0.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9652.0,html-keyboard-response,41,268907,0.0-9.0-5.0-0.0-1.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,31.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,arrowright,,,,,,,True,0.0,0.0,,,,,A,harmony,array,text,small,large,0.2,0.27,10.0,400.0,2.0,108.0,8.0,292.0,right,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,42,269929,0.0-9.0-5.0-0.0-2.0,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,43,270240,0.0-9.0-5.0-0.0-0.1,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
