trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_cognitive_reflection,task_leapfrog,task_admc_dr,task_bayesian_update_easy,task_bayesian_update_hard,task_impossible_question,task_admc_a1,task_raven_matrix,task_number_series,task_time_series,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_rc2,response,question_order,custom_timer_ended_trial,interval_id,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,stimulus,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,admc_id,admc_response,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,response_choice,slider_moved,id,question_text,answer_1,answer_2,correct_answer,correct,slider_start,list_id,ns_id,ns_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
survey-text,891,7704821,0.0-23.0-4.0-0.0-0.5,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,30407.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,{'NS_6': '50'},,False,51116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_6,50.0,,,,,,,,,,,,,,,,,,,,,,
survey-text,892,7735827,0.0-23.0-4.0-0.0-0.6,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,30999.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,{'NS_7': ''},,True,51181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_7,,,,,,,,,,,,,,,,,,,,,,,
survey-text,893,7762325,0.0-23.0-4.0-0.0-0.7,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,26493.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,{'NS_8': '8900'},,False,51246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_8,8900.0,,,,,,,,,,,,,,,,,,,,,,
survey-text,894,7791524,0.0-23.0-4.0-0.0-0.8,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,29194.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,{'NS_9': '1/2'},,False,51306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_9,1.0,,,,,,,,,,,,,,,,,,,,,,
call-function,895,7791525,0.0-23.0-5.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,896,7791526,0.0-23.0-6.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,897,7791530,0.0-23.0-8.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,,,,,,,,,,,,,async_data_save,,Number Series__completed,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,898,7791534,0.0-25.0-0.0-0.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,899,7791689,0.0-25.0-1.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,900,7869629,0.0-25.0-2.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,"[{'page_index': 0, 'viewing_time': 48485}, {'page_index': 1, 'viewing_time': 29452}]",77938.0,,,,,,,,,,,,time_series_general_instructions,,,,,,,,,,,,,,,,,,,,False,51373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,901,7869632,0.0-25.0-3.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,902,7883578,0.0-25.0-4.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,"[{'page_index': 0, 'viewing_time': 13944}]",13944.0,,,,,,,,,,,,time_series_pt_trials_instructions,,,,,,,,,,,,,,,,,,,,False,51536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,903,7904580,0.0-25.0-5.0-0.0-0.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,,True,51566.0,,,,,,,,,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[239.04396448866956, 243.0437214418123, 252.1709117827471, 212.96153921196884, 258.6314786393965, 222.2311605654524, 227.57534861436778, 244.44546553065214, 290.19951835301066, 222.56670478818543, 237.2956361861136, 215.31100683253246, 242.28443074295296, 225.24675008430265, 217.46297398553767, 210.3239727754703, 209.38999640974617, 176.42132273195404, 186.71585773967067, 195.0525675829758, 142.04653517236312, 167.53980069233518, 203.56529766359475, 166.34794668925267, 198.34394519388428, 160.94218744067234, 167.3416427538046, 175.0316597526168, 204.45788714172724, 150.28141721918038, '168.71', '167.70']",399.6,linear,negative,high,datapoints_30,,,,,,,,,,,,,,,,
html-button-response,904,7925004,0.0-25.0-5.0-0.0-0.1,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,20417.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,51612.0,,,,,,,,"<canvas id=""myChart""></canvas>",True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[119.83310220750829, 97.83180082142309, 133.55867180311057, 106.41051748792357, 120.02356797760439, 158.45239109054393, 178.44679170299378, 171.76667832155212, 145.63646573128705, 149.77017646895717, 178.10800446148306, 182.46989850392794, 199.1482890923724, 234.2758052707979, 195.2921573077928, 167.44451735117192, 206.38271355396074, 190.21523514273753, 164.22871090211953, 180.82571000129414, 181.16295579709396, 203.31859179314287, 215.69001409099587, 216.77265737469935, 201.16783745625685, 219.48136518191683, 253.53665469228383, 256.5840560632357, 161.11990137446801, 243.48583341175924, '181.88', '235.55', '225.42', '256.81', '250.74', '306.43']",399.6,linear,positive,high,datapoints_30,,,,,,,,,,,,,,,,
html-button-response,905,7940542,0.0-25.0-5.0-0.0-0.2,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,15534.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,51663.0,,,,,,,,"<canvas id=""myChart""></canvas>",True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[254.66519620033458, 239.81920924948534, 230.65446953571578, 222.5376039545535, 229.28583657911472, 227.22988339143174, 198.7988124013956, 201.51561978085607, 190.77829986558456, 177.2373790541335, '168.71', '160.61', '154.53', '149.47', '147.44', '146.43']",399.6,linear,negative,low,datapoints_10,,,,,,,,,,,,,,,,
html-button-response,906,7960194,0.0-25.0-5.0-0.0-0.3,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,19649.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,51704.0,,,,,,,,"<canvas id=""myChart""></canvas>",True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[337.4065981901539, 343.2213448591086, 315.6500087650789, 327.01861806127414, 332.96978058778035, 323.9474894122656, 327.06522228217324, 334.54191107031687, 330.69431781967364, 325.6245074771348, 326.9556492448934, 336.7476879505507, 330.3686054501123, 315.17183351004473, 328.6519800918558, 319.88786297555714, 320.48131173905904, 314.3304812898458, 304.0803291001382, 309.2081942431738, 316.4513811492203, 311.9121772672658, 304.48409147567685, 294.8209465466597, 283.97185439291326, 262.76350496601253, 259.7976450253037, 256.40615285598346, 231.97815307958905, 225.877595762835, '220.36', '210.23', '205.17', '205.17', '213.27', '209.22']",399.6,exponential,negative,low,datapoints_30,,,,,,,,,,,,,,,,
instructions,907,7969376,0.0-25.0-6.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,"[{'page_index': 0, 'viewing_time': 9178}]",9179.0,,,,,,,,,,,,time_series_test_trials_instructions,,,,,,,,,,,,,,,,,,,,False,51756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,908,7987767,0.0-25.0-7.0-0.0-0.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,18387.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,51778.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[255.66814175134382, 267.7248321390158, 263.1247949914293, 250.3787524073718, 242.55807233894643, 238.80133111045348, 241.3283235073755, 234.16542938796238, 228.37700738531055, 237.78552184433923, 219.54776229155308, 222.54391889262598, 220.13376113699348, 206.59707779851416, 212.27956825746386, 209.1134872629133, 206.33606815780925, 199.22959856606533, 190.60636398556554, 196.11440727141647, 187.84177005603067, 188.7548466661311, 185.8596883649138, 185.8233561089692, 173.12953006834064, 190.21491452131636, 170.6228954012577, 168.92688298476003, 160.12554864540084, 146.19061549331013, '142.38', '133.27', '129.22', '126.18', '124.15', '124.15']",399.6,linear,negative,low,datapoints_30,,,,,,,,,,,,,,,,
html-button-response,909,8008046,0.0-25.0-7.0-0.0-0.1,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,20275.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,51829.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[67.05103256441484, 76.62990612863568, 66.95802608166608, 67.67126707340623, 70.4071483155902, 65.8451686395438, 85.5994877349426, 81.2546312739582, 97.23349605455317, 101.61926561387448, '101.87', '107.95', '116.05', '107.95', '102.89', '109.98']",399.6,exponential,positive,low,datapoints_10,,,,,,,,,,,,,,,,
html-button-response,910,8026952,0.0-25.0-7.0-0.0-0.2,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,18902.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,51884.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[74.82104906816225, 65.00533094056668, 69.69982554667371, 77.64590702096669, 70.56310289782347, 68.87291004465713, 68.0882583199825, 81.93297685836686, 72.88090451656291, 68.73552071630316, 73.5847771020501, 71.43571452656604, 83.23912806993914, 86.68205043080509, 67.70897666571307, 79.14718526052076, 78.98821424217927, 98.59863297275237, 69.58904750314636, 99.28107890814512, 85.51545159574758, 90.68094303305597, 94.20367260479685, 105.59910655196367, 114.16182100026455, 107.18536421305899, 129.40184626541793, 136.08871289316906, 160.15670867160082, 148.39632609457428, '163.65', '193.02', '222.38', '252.76', '289.22', '328.71']",399.6,exponential,positive,low,datapoints_30,,,,,,,,,,,,,,,,
html-button-response,911,8044143,0.0-25.0-7.0-0.0-0.3,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,17188.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,51930.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[107.14372710854249, 109.62954059095568, 53.43128933927491, 41.31543980530412, 55.56102229401171, 48.76586654464107, 60.68743447863736, 68.58243347109169, 67.81674556829896, 129.11099711865785, '134.28', '110.99', '90.74', '118.08', '133.27', '141.37']",399.6,exponential,positive,high,datapoints_10,,,,,,,,,,,,,,,,
html-button-response,912,8065144,0.0-25.0-7.0-0.0-0.4,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,,True,51974.0,,,,,,,,,False,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[64.53971628766428, 61.086476269538935, 96.3917808388109, 86.71541407016207, 119.2939975719517, 112.40278238939035, 63.19250222484731, 22.23291853349619, 60.536946935499174, 94.38566720251583, 131.27028413042572, 70.71946558121358, 110.62854209303136, 85.20818397647781, 85.18075561429445, 76.33356548476252, 80.70000480786014, 82.25790536131504, 74.16313524975509, 98.59948555038616, 73.70752564807809, 74.89071014024161, 89.93010409821207, 91.37220098687729, 135.4919758520337, 131.825040755734, 122.28550546070491, 162.46677963487093, 177.11476136357516, 202.49132312306392, '222.38', '216.31', '234.53', '244.66', '228.46', '250.74']",399.6,exponential,positive,high,datapoints_30,,,,,,,,,,,,,,,,
html-button-response,913,8065622,0.0-25.0-7.0-0.0-0.5,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,475.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52028.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[338.9515915427776, 321.0645009585707, 340.2582516682993, 325.67080539031025, 335.7535253533362, 324.02559042995335, 316.761716347228, 336.26272275475515, 315.0721980915916, 343.72735328319135, 323.14220020115795, 317.0278963662104, 316.68997453015766, 322.058820216326, 319.7657587426151, 317.863731750816, 322.82511974560276, 314.13329435620784, 319.42890221223263, 310.27062970314586, 315.3476123609287, 299.9194653583934, 285.1320398672538, 294.2855674566286, 285.0888257061589, 272.68926496915236, 274.20845817721, 261.86378178211316, 243.7934197973616, 247.5404443175388]",399.6,exponential,negative,low,datapoints_30,,,,,,,,,,,,,,,,
html-button-response,914,8076533,0.0-25.0-7.0-0.0-0.6,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,10909.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52032.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[224.0664078588277, 208.73036179144944, 250.5707930793016, 245.13422052862728, 241.219449958821, 245.86834937695917, 209.03199602762845, 147.29600955860514, 176.38322861513447, 200.09185748185956, '205.17', '222.38', '234.53', '245.67', '238.59', '251.75']",399.6,linear,negative,high,datapoints_10,,,,,,,,,,,,,,,,
html-button-response,915,8085969,0.0-25.0-7.0-0.0-0.7,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,9432.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52063.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[322.0620762557523, 340.9231541863864, 329.93119989980875, 336.18720539232754, 334.96472676532187, 322.55104030298804, 322.30972965466435, 328.3155157763693, 303.0322760600294, 296.31832602654134, '302.38', '297.32', '296.31', '294.28', '292.26', '306.43']",399.6,exponential,negative,low,datapoints_10,,,,,,,,,,,,,,,,
html-button-response,916,8104937,0.0-25.0-7.0-0.0-0.8,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,18966.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52091.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[310.419597435465, 343.11053265161, 357.09160607690325, 338.0080905415732, 327.5685800696865, 292.57120177109755, 330.8062011827201, 372.2569831384181, 356.3076976930734, 357.8525009414798, 265.1999844350244, 360.7213790343528, 354.54667146427335, 338.06526934079983, 328.42498460517936, 297.9467873929182, 344.7254915338287, 316.2194746712399, 364.70683362897535, 340.69785640110183, 287.41196718729867, 260.0306601550538, 283.8666655179447, 285.70320130620644, 277.3690277761615, 281.72071593321374, 321.7050410785284, 255.2472203993804, 259.60799595815223, 255.01292514964936, '259.85', '287.19', '258.84', '286.18', '272.00', '299.35']",399.6,exponential,negative,high,datapoints_30,,,,,,,,,,,,,,,,
html-button-response,917,8124517,0.0-25.0-7.0-0.0-0.9,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,19577.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52137.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[130.93949457428482, 158.85286001813745, 153.80343387531667, 180.2859740729184, 175.4372975909108, 185.0435263242925, 194.33266690494028, 190.79388183601523, 197.9298881112759, 224.13970951916977, '249.72', '263.90', '295.29', '315.55', '330.74', '338.84']",399.6,linear,positive,low,datapoints_10,,,,,,,,,,,,,,,,
html-button-response,918,8143883,0.0-25.0-7.0-0.0-0.10,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,19361.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52191.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[120.80276083132719, 137.28021427440356, 139.34252143123666, 124.56627351746862, 143.96784248202493, 154.5048002342643, 165.09579228040596, 156.94706791014997, 166.55356148740415, 178.09497157119517, 191.24262707659446, 184.27535034422468, 182.39523206127214, 187.68624255314288, 186.11139546376555, 192.36390119086914, 194.0827078521974, 208.56261758311052, 208.21507726377925, 204.1888109165905, 200.7733689256109, 211.42586026685885, 213.9845041051746, 228.89310272122611, 239.2951411289947, 233.58828436066813, 236.62630858254414, 241.07103115769962, 230.4866830220424, 230.60660703046116, '237.57', '249.72', '264.91', '273.02', '270.99', '289.22']",399.6,linear,positive,low,datapoints_30,,,,,,,,,,,,,,,,
html-button-response,919,8156341,0.0-25.0-7.0-0.0-0.11,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,12455.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52243.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[333.67201338350014, 320.70968888823376, 299.2374906493505, 327.31048186962914, 323.72447733974946, 331.6706534278229, 338.43450510518176, 314.339943237823, 373.2197349335089, 327.8261503735382, '361.12', '373.27', '386.44', '384.41', '393.52', '400.61']",399.6,exponential,negative,high,datapoints_10,,,,,,,,,,,,,,,,
html-button-response,920,8166795,0.0-25.0-7.0-0.0-0.12,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,10452.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52277.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[242.41472185956312, 237.8671222435075, 243.58509194444312, 228.39202226373692, 222.1491632309324, 213.8036404269266, 204.9119348467106, 206.36526878095458, 194.1673685555979, 172.6031351280644, '163.65', '158.58', '163.65', '157.57', '152.51', '154.53']",399.6,linear,negative,low,datapoints_10,,,,,,,,,,,,,,,,
html-button-response,921,8184052,0.0-25.0-7.0-0.0-0.13,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,17254.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52307.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[122.27031091941318, 119.04174074693269, 145.77459389934592, 111.78717273070461, 201.53344013491355, 210.3062846335171, 188.24803502348374, 170.04421407813868, 150.02428503673895, 159.79328898794301, 160.78610998858028, 190.91415601764157, 200.0735691842252, 216.62369023035046, 184.9845783974022, 187.63898703719613, 162.12735498995613, 148.2520566017509, 165.24434579758747, 177.30894835551618, 207.45734823092997, 212.48905188897112, 180.12893890898562, 237.53973235331696, 245.1038505040433, 242.8777154153177, 256.1435282496081, 211.81110585888746, 223.4320732027207, 235.23728249731042, '267.95', '254.79', '301.37', '289.22', '337.83', '335.80']",399.6,linear,positive,high,datapoints_30,,,,,,,,,,,,,,,,
html-button-response,922,8201483,0.0-25.0-7.0-0.0-0.14,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,17429.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52354.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[128.48844943176806, 176.87470006880454, 126.16398467027733, 176.96567134487674, 135.56570737492592, 185.1092014553596, 207.92414176374223, 162.76186666165734, 268.0772280734724, 219.02108596376496, '284.16', '278.08', '350.99', '325.68', '381.37', '358.08']",399.6,linear,positive,high,datapoints_10,,,,,,,,,,,,,,,,
html-button-response,923,8219358,0.0-25.0-7.0-0.0-0.15,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,17870.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,0,,False,52401.0,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[279.4586114658356, 288.2422038182716, 247.94919515136746, 233.62772054625128, 255.0638885950107, 289.32860431889327, 233.3925440346998, 260.486381448254, 246.63694812907386, 236.37443786390347, 170.80066882933696, 246.54115675617817, 258.483514088408, 185.26284587775336, 207.3363367134859, 179.1215327650207, 211.45013743724436, 172.78313499748919, 199.16400498583155, 216.05198558162476, 210.3572579567606, 164.2939508020831, 158.97311037381732, 177.56686411202617, 185.8484314727102, 189.86103389922152, 167.8788632207557, 114.08620588156253, 164.02853498500932, 155.79493841850774, '126.18', '162.63', '123.14', '166.69', '130.23', '194.03']",399.6,linear,negative,high,datapoints_30,,,,,,,,,,,,,,,,
call-function,924,8219362,0.0-25.0-8.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,925,8219363,0.0-25.0-9.0,roz2c3opqAFnyNPbzR3h,33ff78,3,w60cS6neqxIeGWakQSBs9CadYz,AD01kZQlWrNONRZ9tDPN6aeo5v,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
