trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_a2,task_impossible_question,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_rc1,task_leapfrog,task_admc_rp,task_time_series,task_bayesian_update_easy,task_bayesian_update_hard,task_shipley_abstraction,task_graph_literacy,task_coherence_forecasting,task_shipley_vocab,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,response_choice,response_slider,pt_trial,block,trial,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,moved_sliders,y_axis_values,chart_height,func,direction,noise_condition,datapoints,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,shipley_abstraction_score,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q13,cfs_id,cfs_response,question_order,shipley_vocabulary_score
html-keyboard-response,335,814857,0.0-13.0-5.0-6.0-0.4,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,313.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,90.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,336,815870,0.0-13.0-5.0-6.0-1.4,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,337,816117,0.0-13.0-5.0-6.0-0.5,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,247.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,338,817125,0.0-13.0-5.0-6.0-1.5,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,339,817392,0.0-13.0-5.0-6.0-0.6,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,268.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,340,818400,0.0-13.0-5.0-6.0-1.6,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,341,818706,0.0-13.0-5.0-6.0-0.7,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,305.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,342,819712,0.0-13.0-5.0-6.0-1.7,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,343,819811,0.0-13.0-5.0-6.0-0.8,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,98.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,3.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,90.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,344,820823,0.0-13.0-5.0-6.0-1.8,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,345,820892,0.0-13.0-5.0-6.0-0.9,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,69.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,346,821908,0.0-13.0-5.0-6.0-1.9,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,347,822068,0.0-13.0-5.0-6.0-0.10,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,159.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,348,823074,0.0-13.0-5.0-6.0-1.10,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,349,823955,0.0-13.0-5.0-6.0-0.11,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,881.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,3.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,90.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,350,824962,0.0-13.0-5.0-6.0-1.11,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,351,825014,0.0-13.0-5.0-6.0-0.12,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,51.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,110.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,352,826025,0.0-13.0-5.0-6.0-1.12,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,353,826237,0.0-13.0-5.0-6.0-0.13,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,212.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,110.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,354,827245,0.0-13.0-5.0-6.0-1.13,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,355,827684,0.0-13.0-5.0-6.0-0.14,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,439.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,110.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,356,828698,0.0-13.0-5.0-6.0-1.14,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,357,828880,0.0-13.0-5.0-6.0-0.15,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,182.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,110.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,358,829892,0.0-13.0-5.0-6.0-1.15,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,359,830451,0.0-13.0-5.0-6.0-0.16,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,558.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,110.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,360,831462,0.0-13.0-5.0-6.0-1.16,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,361,831664,0.0-13.0-5.0-6.0-0.17,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,201.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,,True,3.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,110.0,120.0,110.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,362,832665,0.0-13.0-5.0-6.0-1.17,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>110</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,363,832987,0.0-13.0-5.0-6.0-0.18,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,321.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,110.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,364,833994,0.0-13.0-5.0-6.0-1.18,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,365,834182,0.0-13.0-5.0-6.0-0.19,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,186.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,,True,3.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,130.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,366,835198,0.0-13.0-5.0-6.0-1.19,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,367,845750,0.0-13.0-6.0-0.0,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,10553.0,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,,,,,,,,,,,,,,,,False,443.0,,,{'prediction': '3'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,368,886249,0.0-13.0-7.0,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,"[{'page_index': 0, 'viewing_time': 40497}]",40497.0,,,,,,,,,,,,leapfrog_test_trials_instructions,,,,,,,,,,,,,,,,,,,False,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,369,887005,0.0-13.0-8.0-0.0-0.0,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,754.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,10.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,370,888010,0.0-13.0-8.0-0.0-1.0,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>10</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,371,888139,0.0-13.0-8.0-0.0-0.1,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,128.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,False,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,20.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,372,889154,0.0-13.0-8.0-0.0-1.1,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,373,889279,0.0-13.0-8.0-0.0-0.2,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,124.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,False,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,30.0,20.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,374,890292,0.0-13.0-8.0-0.0-1.2,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,375,890486,0.0-13.0-8.0-0.0-0.3,lky9gKMGZreLqNRfLQb0,223301,3,uV6VvoCcmnGk1eOfQxVBU2SQAP,aplDYmQSWhLfx3HKsOsslG9Iwu,,,,194.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,False,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,30.0,20.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
