trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_leapfrog,task_impossible_question,task_shipley_vocab,task_coherence_forecasting,task_graph_literacy,task_time_series,task_shipley_abstraction,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_a2,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_rc1,task_admc_rp,custom_timer_ended_trial,interval_id,stimulus,response,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,response_choice,response_slider,slider_moved,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,question_order,shipley_vocabulary_score,moved_sliders,cfs_id,cfs_response,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,y_axis_values,chart_height,func,direction,noise_condition,datapoints,shipley_abstraction_score,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,slider_start,admc_id,admc_response,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
call-function,22,203613,0.0-11.0-1.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,23,203613,0.0-11.0-2.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,24,503480,0.0-11.0-3.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,299864.0,,,,,,,,,,,,gl_main_trial,,,,,,,,,,,,,,,,,,,False,13.0,,"{'Q1': '35', 'Q2': '15', 'Q3': '25', 'Q4': '25', 'Q5': '20', 'Q6': '3', 'Q7': '25', 'Q8': '40', 'Q9': '20', 'Q10': '3', 'Q11': '2', 'Q12': '2', 'Q13': '50'}",,,,,,,,,,,,,,,,,,,,,,,,,35.0,15.0,25.0,25.0,20.0,3.0,25.0,40.0,20.0,3.0,2.0,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,25,503519,0.0-11.0-4.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,26,505420,0.0-11.0-5.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,1900.0,,,,,,,,,,,,feedback_Graph Literacy,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,27,505421,0.0-11.0-6.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,28,505422,0.0-11.0-8.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,,,,,,,,,,,,,async_data_save,,Graph Literacy__completed,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,29,505423,0.0-13.0-0.0-0.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,30,505575,0.0-13.0-1.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,31,534380,0.0-13.0-2.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,"[{'page_index': 0, 'viewing_time': 18382}, {'page_index': 1, 'viewing_time': 10422}]",28804.0,,,,,,,,,,,,time_series_general_instructions,,,,,,,,,,,,,,,,,,,False,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,32,534383,0.0-13.0-3.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,33,546680,0.0-13.0-4.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,"[{'page_index': 0, 'viewing_time': 12298}]",12298.0,,,,,,,,,,,,time_series_pt_trials_instructions,,,,,,,,,,,,,,,,,,,False,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,34,559769,0.0-13.0-5.0-0.0-0.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,13087.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,18.0,"<canvas id=""myChart""></canvas>",0,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[390.8543351135534, 378.1076944969426, 382.3051058725203, 375.0026002376607, 387.5538944241033, 377.733444049401, 360.4455566607397, 368.83828955798407, 366.55865353777443, 359.47826488977944, '355.48', '356.50', '359.53', '351.44', '362.56', '373.68']",457.6,exponential,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,35,576472,0.0-13.0-5.0-0.0-0.1,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,16700.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,19.0,"<canvas id=""myChart""></canvas>",0,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[371.8540356348217, 384.3018899063466, 374.4164421407993, 375.8845847473076, 381.47077520925745, 376.95365497748145, 373.2998130173525, 371.6427863234957, 365.9433048976215, 356.42190351505633, '354.47', '353.46', '348.41', '343.35', '350.43', '358.52']",457.6,exponential,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,36,594378,0.0-13.0-5.0-0.0-0.2,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,17905.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,20.0,"<canvas id=""myChart""></canvas>",0,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[286.09761234975196, 297.0494899867723, 244.46939349591625, 263.0158531274865, 264.1895947599761, 280.544666994963, 183.6073490051284, 248.49153499403175, 230.1270537617268, 182.33603432365035, '175.52', '202.82', '256.40', '197.76', '194.73', '215.96']",457.6,linear,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,37,604398,0.0-13.0-5.0-0.0-0.3,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,10017.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,21.0,"<canvas id=""myChart""></canvas>",0,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[296.2094511670526, 323.37105743075483, 281.8650502493134, 272.43785022628083, 283.2445794445323, 260.0913477282511, 259.68243709057055, 326.72949775876714, 244.45682292308408, 276.32860549528965, 238.5103643012643, 221.0717103484197, 234.73588727248477, 263.12612815099595, 245.82402965602273, 230.99344092551627, 241.6844939775957, 237.23778159534055, 209.90626872863695, 245.8084951509364, 195.5373593608163, 207.21169402464875, 234.4638069825192, 186.8799545788493, 188.9253681219375, 196.24930875902714, 204.94198528972615, 169.41132027404697, 191.48477510085658, 199.13962357262392, '195.74', '191.69', '186.64', '155.30', '232.14', '187.65']",457.6,linear,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,38,609842,0.0-13.0-6.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,"[{'page_index': 0, 'viewing_time': 5442}]",5443.0,,,,,,,,,,,,time_series_test_trials_instructions,,,,,,,,,,,,,,,,,,,False,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,39,624392,0.0-13.0-7.0-0.0-0.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,14548.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,23.0,"<canvas id=""myChart""></canvas>",0,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[389.92662874230444, 368.653749731758, 370.3769855686055, 376.1720944777954, 390.6382846028697, 390.1041511458314, 360.46441253941583, 377.0285735032045, 384.9701784765456, 380.2604828402843, 371.11298615043415, 362.8579310739086, 374.7293234586307, 380.4264236231186, 372.6894330255621, 372.82128578073514, 364.3706527920289, 367.6053912692039, 353.4710776683373, 373.9790550928304, 354.60499319181326, 351.5196346164544, 330.29853639065095, 350.3002364758069, 329.7563668111851, 323.46493291524433, 315.9729140774671, 319.1252510146305, 293.43510359197353, 263.3132324802411, '256.40', '256.40', '235.17', '235.17', '246.29', '243.26']",457.6,exponential,negative,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,40,643066,0.0-13.0-7.0-0.0-0.1,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,18671.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,24.0,"<canvas id=""myChart""></canvas>",0,False,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[390.2040719694058, 321.99032603439156, 395.9038025961493, 378.1084652152763, 361.964483778089, 357.7392187302831, 426.6283054338347, 395.71988799940266, 373.47636396096595, 358.2214221407409, 397.11172349471946, 372.0062624966496, 339.4865951659973, 369.07124980063924, 375.98248678562237, 401.77115878839646, 353.92788288807395, 409.4754524326637, 367.5769224012285, 325.75573995893114, 365.3513586779803, 350.1433115410644, 347.3498632381554, 313.56992732696494, 354.682066074608, 276.35682763178977, 319.0824371780849, 304.08806528624785, 325.1669746404366, 241.54423256190327, '287.74', '311.00', '311.00', '246.29', '303.92', '256.40']",457.6,exponential,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,41,658137,0.0-13.0-7.0-0.0-0.2,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,15069.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,25.0,"<canvas id=""myChart""></canvas>",0,False,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[80.7563858323717, 73.39391892393631, 67.6276814725707, 81.22783547290257, 79.27872230873253, 79.17065404982002, 74.56731579162717, 80.10276504553899, 90.66428214506011, 86.51659885043102, 78.94954980776052, 99.90348035155873, 91.80190344150456, 98.69990465165435, 92.53337759380398, 91.9552368445921, 100.6690227973701, 81.03282722501099, 93.9622681917171, 99.01498814387067, 104.17958589124488, 100.69955517872954, 116.57018078019279, 122.3958419718341, 123.74325750191326, 142.00322329149256, 153.06602255651575, 154.90171508320438, 165.49261147595962, 184.91799073471054, '195.74', '198.77', '208.88', '199.78', '216.97', '207.87']",457.6,exponential,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,42,667342,0.0-13.0-7.0-0.0-0.3,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,9203.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,26.0,"<canvas id=""myChart""></canvas>",0,False,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[154.69247238124132, 152.39260472621842, 160.1171868642435, 182.086190954865, 162.7634121575016, 159.3211027515243, 184.90099201072263, 176.5923122947192, 191.83532613899618, 218.08023190763643, 196.0438179388208, 199.65005982840017, 216.13238447908287, 207.20143554065535, 205.74915100087657, 227.00662152513564, 225.68534932823388, 234.19001618415626, 235.95990674229088, 255.59570054247564, 245.1933484571974, 247.98482871917312, 253.66313926618596, 257.90108322651105, 259.97650056021234, 256.9060056647355, 270.2063777768761, 258.22188157483913, 270.9987646128723, 292.7898139894901, '303.92', '318.08', '308.98', '317.06', '332.23', '317.06']",457.6,linear,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,43,677236,0.0-13.0-7.0-0.0-0.4,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,9892.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,27.0,"<canvas id=""myChart""></canvas>",0,False,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[288.3538661115183, 302.6155831273542, 303.4504958505219, 268.7399474528942, 253.85121981220718, 260.6355641237155, 212.71934206791775, 189.24470847121052, 186.45869217830247, 211.44436272652675, '233.15', '245.28', '244.27', '249.32', '252.36', '296.84']",457.6,linear,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,44,687492,0.0-13.0-7.0-0.0-0.5,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,10253.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,28.0,"<canvas id=""myChart""></canvas>",0,False,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[190.48082753649152, 114.70316723626661, 174.4172124543507, 159.95981497890267, 233.4463106038007, 155.42923387328253, 183.95214603994373, 165.85084643809148, 172.31511238591776, 210.2129071976539, 237.87685463859304, 185.79939828863513, 214.36058991019866, 269.86673996235885, 206.0901111867852, 236.03681465315307, 244.18141226346094, 204.9637658469341, 206.3231107879252, 270.7838488958983, 224.30337129967498, 250.60897822080133, 288.64840074080337, 271.36195990742397, 244.92028347194423, 274.0226300078141, 299.5998034674026, 235.45989041912566, 241.52588842083452, 340.9061483424472, '284.71', '331.22', '325.15', '304.93', '297.85', '327.17']",457.6,linear,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,45,696384,0.0-13.0-7.0-0.0-0.6,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,8890.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,29.0,"<canvas id=""myChart""></canvas>",0,False,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[178.9514349778483, 228.87940079137846, 170.24309157868583, 193.07815868079197, 199.23833871890284, 237.97743122906792, 190.86471730507404, 185.34423067090515, 254.49182800364588, 226.98254565791382, '221.01', '227.08', '277.63', '233.15', '286.73', '278.64']",457.6,linear,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,46,706838,0.0-13.0-7.0-0.0-0.7,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,10453.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,30.0,"<canvas id=""myChart""></canvas>",0,False,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[74.71638168537469, 82.00024446921766, 91.91652655323236, 75.93696374661819, 70.83707653305427, 104.01059216838885, 94.41099040299858, 111.69071972084353, 101.76983270388212, 94.60628396846771, '96.66', '114.85', '109.80', '124.97', '130.02', '132.04']",457.6,exponential,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,47,716400,0.0-13.0-7.0-0.0-0.8,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,9559.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,31.0,"<canvas id=""myChart""></canvas>",0,False,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[384.4970637778822, 373.14507590987535, 384.93301445049923, 401.9128991794008, 376.4645933823161, 388.0149933644718, 369.6078140073772, 367.9555864068611, 355.32297675718695, 342.73607360481657, '338.30', '352.45', '345.37', '362.56', '354.47', '352.45']",457.6,exponential,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,48,724414,0.0-13.0-7.0-0.0-0.9,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,8013.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,32.0,"<canvas id=""myChart""></canvas>",0,False,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[156.11319723321532, 172.3045193027256, 188.29501816233181, 188.3971613196708, 194.2641553902565, 217.5114808589192, 217.3295770070921, 227.92147974499989, 235.37768452755148, 241.89259233086702, '250.34', '248.31', '251.35', '257.41', '269.55', '299.88']",457.6,linear,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,49,733605,0.0-13.0-7.0-0.0-0.10,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,9189.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,33.0,"<canvas id=""myChart""></canvas>",0,False,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[330.10145519176285, 367.7608812529569, 370.83141699584314, 392.66721694381226, 364.0600568670472, 386.60980026959356, 371.2532173174596, 373.2522187572659, 385.38502355621534, 315.26941357775115, '317.06', '377.73', '387.84', '385.82', '365.59', '320.10']",457.6,exponential,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,50,743574,0.0-13.0-7.0-0.0-0.11,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,9967.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,34.0,"<canvas id=""myChart""></canvas>",0,False,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[315.09525787015934, 297.56986050145025, 291.3757219397852, 291.84584058124244, 293.6660541334313, 288.1084526998402, 277.5713046640933, 265.66925547525113, 264.24788562004517, 253.15207798359833, 248.39392679667034, 254.93849264030052, 249.91973439219322, 249.34491683307803, 241.96249146094044, 258.564957255172, 227.9086656588143, 230.33735439921696, 223.68186403143028, 220.04131420741442, 230.55097365348936, 206.9037410957189, 211.37548576793367, 205.0583844994329, 201.44156954415726, 181.85979600066716, 183.4300784148052, 182.30153791661164, 174.38650674128363, 172.35229953957685, '181.58', '190.68', '201.81', '203.83', '191.69', '179.56']",457.6,linear,negative,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,51,753207,0.0-13.0-7.0-0.0-0.12,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,9631.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,35.0,"<canvas id=""myChart""></canvas>",0,False,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[57.39276348062204, 104.63580297962547, 119.5095853943073, 78.25919117046193, 106.7142161290384, 43.163925832891124, 108.9870048286674, 67.91798040961763, 70.28229706633842, 82.96847790658695, 71.7967988029397, 117.95849848177129, 131.352395356549, 60.97692539249697, 95.986503808386, 72.97823786245894, 75.05135275412282, 51.37951705826061, 121.67652089775146, 128.75314607874077, 36.805582764038405, 97.31254175033978, 102.83118270936984, 64.05554632487822, 116.45802836636143, 110.53914647256946, 169.99859460983, 122.79616402187303, 205.43253702258363, 186.30509423662426, '197.76', '163.39', '224.05', '142.15', '228.09', '198.77']",457.6,exponential,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,52,768868,0.0-13.0-7.0-0.0-0.13,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,15659.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,36.0,"<canvas id=""myChart""></canvas>",0,False,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[278.577090808446, 284.04003194618434, 288.7346697806292, 271.8891836545668, 257.4974278858204, 250.40002851204687, 230.53474507594706, 213.95901060266502, 220.17528415104854, 201.15398320499946, '200.79', '207.87', '179.56', '190.68', '215.96', '200.79']",457.6,linear,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,53,778853,0.0-13.0-7.0-0.0-0.14,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,9983.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,37.0,"<canvas id=""myChart""></canvas>",0,False,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[27.757227391581857, 101.00101587990163, 76.36492422036012, 129.6512440832465, 15.6847870849499, 39.2361605993068, 123.19878045833599, 79.45884296110583, 131.77222688085095, 119.36799904201524, '123.95', '138.11', '164.40', '141.14', '159.34', '154.29']",457.6,exponential,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,54,791292,0.0-13.0-7.0-0.0-0.15,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,12438.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,False,38.0,"<canvas id=""myChart""></canvas>",0,False,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[336.7591513093339, 290.6376546366386, 278.0421212619965, 355.7309357491915, 232.59156564369982, 302.6691608646119, 279.76060122622414, 217.82562375521283, 273.62797959075243, 238.82182114955054, 228.28345657236858, 279.3001321900937, 232.8274969064236, 200.3014992037233, 258.04605473852376, 233.3421649076818, 231.51819130732125, 209.8080539532682, 226.39873707455502, 233.5417533239612, 178.62947195550834, 213.80642601546882, 180.04693619384665, 201.5431400059744, 191.0529334356081, 176.35572050389774, 213.2198604080529, 169.77791978056473, 163.35839878158058, 181.0676282133373, '197.76', '199.78', '232.14', '218.99', '212.93', '265.50']",457.6,linear,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,55,791294,0.0-13.0-8.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,56,793168,0.0-13.0-9.0,gGaL9V5DuAw39Y6Pxdwu,223301,5,GFajfPHQkQhq53gi8i0m38oHV2,raSfotQccMLv1rvC3cWINQmfO4,,,,1873.0,,,,,,,,,,,,feedback_Time series,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
