trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_time_series,task_impossible_question,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_rc2,task_number_series,task_leapfrog,task_admc_dr,task_bayesian_update_easy,task_bayesian_update_hard,task_raven_matrix,task_cognitive_reflection,task_admc_a1,custom_timer_ended_trial,interval_id,stimulus,response,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,response_choice,response_slider,slider_moved,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,slider_start,admc_id,admc_response,ns_id,ns_response,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,question_order,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,list_id,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7
survey-html-form,40,400056,0.0-9.0-4.0-0.0-0.0,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,9317.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,32.0,,"{'GK_85': '1', 'GK_85_slider': '80'}",,,False,0.0,0.0,,,,,1.0,80.0,True,GK_85,Most psychiatric therapies are based on Freud.,True,False,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,41,402737,0.0-9.0-4.0-0.0-1.0,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,2679.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,33.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 1/30 questions completed. 0% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,42,414720,0.0-9.0-4.0-0.0-0.1,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,11981.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,34.0,,"{'IQ_9': '1', 'IQ_9_slider': '83'}",,,False,0.0,1.0,,,,,1.0,83.0,True,IQ_9,What is the speed of a Blargan Horse?,Faster than a Cheetah,Slower than a Snail,3.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,43,416570,0.0-9.0-4.0-0.0-1.1,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1849.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,35.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 2/30 questions completed. 0% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,44,424769,0.0-9.0-4.0-0.0-0.2,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,8198.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,36.0,,"{'GK_31': '2', 'GK_31_slider': '98'}",,,False,0.0,2.0,,,,,2.0,98.0,True,GK_31,"Stretchiness, or the ability of an object or material to resume its normal shape after being stretched or compressed is?",Electricity,Elasticity,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,45,426653,0.0-9.0-4.0-0.0-1.2,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1883.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,37.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 3/30 questions completed. 33% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,46,436669,0.0-9.0-4.0-0.0-0.3,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,10016.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,38.0,,"{'GK_35': '2', 'GK_35_slider': '100'}",,,False,0.0,3.0,,,,,2.0,100.0,True,GK_35,Global warming is a humanitarian initiative to slow down freezing in the North Pole.,True,False,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,47,438019,0.0-9.0-4.0-0.0-1.3,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1349.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,39.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 4/30 questions completed. 50% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,48,443418,0.0-9.0-4.0-0.0-0.4,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,5399.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,40.0,,"{'GK_27': '1', 'GK_27_slider': '99'}",,,False,0.0,4.0,,,,,1.0,99.0,True,GK_27,Budapest is the capital of which county?,Hungary,Austria,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,49,444735,0.0-9.0-4.0-0.0-1.4,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1316.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,41.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 5/30 questions completed. 60% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,50,451872,0.0-9.0-4.0-0.0-0.5,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,7136.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,42.0,,"{'IQ_8': '2', 'IQ_8_slider': '81'}",,,False,0.0,5.0,,,,,2.0,81.0,True,IQ_8,What is the nutritional value of a Golgrest Fruit?,High in Protein,Low in Carbohydrates,3.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,51,453286,0.0-9.0-4.0-0.0-1.5,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1412.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,43.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 6/30 questions completed. 50% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,52,461086,0.0-9.0-4.0-0.0-0.6,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,7799.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,44.0,,{'GK_71': '3'},,,False,0.0,6.0,,,,,3.0,,False,GK_71,Ocean acidification is caused by:,Chemical spills in the ocean,Absorption of carbon dioxide by the ocean,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,53,462352,0.0-9.0-4.0-0.0-1.6,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1265.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,45.0,<p>Progress: 7/30 questions completed. 50% correct.</p>,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,54,476602,0.0-9.0-4.0-0.0-0.7,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,14249.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,46.0,,"{'GK_76': '1', 'GK_76_slider': '78'}",,,False,0.0,7.0,,,,,1.0,78.0,True,GK_76,Which two sports both have 11 members of each team playing on the field (under normal circumstances)?,Field hockey and American Football,Ice hockey & Soccer,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,55,478602,0.0-9.0-4.0-0.0-1.7,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1998.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,47.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 8/30 questions completed. 57% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,56,491902,0.0-9.0-4.0-0.0-0.8,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,13300.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,48.0,,"{'GK_28': '1', 'GK_28_slider': '89'}",,,False,0.0,8.0,,,,,1.0,89.0,True,GK_28,Greenhouse effect refers to:,Gases in the atmosphere that trap heat,Impact to the Earth's ozone layer,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,57,493168,0.0-9.0-4.0-0.0-1.8,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1264.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,49.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 9/30 questions completed. 63% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,58,503618,0.0-9.0-4.0-0.0-0.9,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,10449.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,50.0,,{'IQ_12': '3'},,,False,0.0,9.0,,,,,3.0,,False,IQ_12,How does Binoxelation Impact Theory explain the growth of crystals?,Through thermodynamics,Through quantum mechanics,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,59,504968,0.0-9.0-4.0-0.0-1.9,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1348.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,51.0,<p>Progress: 10/30 questions completed. 63% correct.</p>,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,60,511734,0.0-9.0-4.0-0.0-0.10,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,6766.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,52.0,,"{'GK_7': '1', 'GK_7_slider': '100'}",,,False,0.0,10.0,,,,,1.0,100.0,True,GK_7,How many points is a touchdown in American Football?,6,8,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,61,512885,0.0-9.0-4.0-0.0-1.10,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1150.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,53.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 11/30 questions completed. 67% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,62,527852,0.0-9.0-4.0-0.0-0.11,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,14967.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,54.0,,"{'GK_25': '2', 'GK_25_slider': '80'}",,,False,0.0,11.0,,,,,2.0,80.0,True,GK_25,Given: Some hair is red. No red is green. Logical conclusion: Anything green cannot be hair.,True,False,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,63,529136,0.0-9.0-4.0-0.0-1.11,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1282.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,55.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 12/30 questions completed. 70% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,64,542719,0.0-9.0-4.0-0.0-0.12,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,13583.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,56.0,,"{'GK_91': '1', 'GK_91_slider': '80'}",,,False,0.0,12.0,,,,,1.0,80.0,True,GK_91,"A ball made of solid steel will not float on water. However, when steel is used to make a boat it floats because the steel is made less dense.",True,False,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,65,544201,0.0-9.0-4.0-0.0-1.12,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1480.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,57.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 13/30 questions completed. 64% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,66,551585,0.0-9.0-4.0-0.0-0.13,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,7384.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,58.0,,{'IQ_10': '3'},,,False,0.0,13.0,,,,,3.0,,False,IQ_10,What is the cure for Zolbrod's syndrome?,Immunotherapy,Radiation Therapy,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,67,552817,0.0-9.0-4.0-0.0-1.13,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1232.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,59.0,<p>Progress: 14/30 questions completed. 64% correct.</p>,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,68,559784,0.0-9.0-4.0-0.0-0.14,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,6966.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,60.0,,"{'GK_48': '1', 'GK_48_slider': '76'}",,,False,0.0,14.0,,,,,1.0,76.0,True,GK_48,All radioactivity is man-made.,True,False,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,69,562269,0.0-9.0-4.0-0.0-1.14,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,2484.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,61.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 15/30 questions completed. 58% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,70,583271,0.0-9.0-4.0-0.0-0.15,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,21002.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,True,62.0,,"{'GK_38': '1', 'GK_38_slider': '80'}",,,False,0.0,15.0,,,,,1.0,80.0,True,GK_38,Phnom penh is the capital of which country?,Vietnam,Cambodia,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,71,584834,0.0-9.0-4.0-0.0-1.15,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1560.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,63.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 16/30 questions completed. 54% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,72,600220,0.0-9.0-4.0-0.0-0.16,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,15386.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,64.0,,"{'GK_77': '1', 'GK_77_slider': '79'}",,,False,0.0,16.0,,,,,1.0,79.0,True,GK_77,Which happened earlier in history?,Genghis Khan leads the Mongol army,Oxford University is founded in England,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,73,602100,0.0-9.0-4.0-0.0-1.16,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1878.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,65.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 17/30 questions completed. 50% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,74,621903,0.0-9.0-4.0-0.0-0.17,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,19802.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,66.0,,"{'GK_94': '1', 'GK_94_slider': '78'}",,,False,0.0,17.0,,,,,1.0,78.0,True,GK_94,"If A is neccessary for B to occur and C is sufficient for B to occur, then it follows that if C has occured, it implies that A has also occured.",True,False,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,75,623183,0.0-9.0-4.0-0.0-1.17,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1279.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,67.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 18/30 questions completed. 53% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,76,629466,0.0-9.0-4.0-0.0-0.18,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,6283.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,68.0,,"{'GK_49': '1', 'GK_49_slider': '80'}",,,False,0.0,18.0,,,,,1.0,80.0,True,GK_49,What is the length of an Olympic swimming pool?,80 meters,50 meters,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,77,630699,0.0-9.0-4.0-0.0-1.18,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1233.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,69.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 19/30 questions completed. 50% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,78,638101,0.0-9.0-4.0-0.0-0.19,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,7401.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,70.0,,"{'GK_17': '1', 'GK_17_slider': '100'}",,,False,0.0,19.0,,,,,1.0,100.0,True,GK_17,Which happened earlier in history?,Abraham Lincoln became President of USA,George Bush became President of USA,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,79,639517,0.0-9.0-4.0-0.0-1.19,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1413.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,71.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 20/30 questions completed. 53% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,80,646249,0.0-9.0-4.0-0.0-0.20,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,6732.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,72.0,,"{'GK_11': '2', 'GK_11_slider': '100'}",,,False,0.0,20.0,,,,,2.0,100.0,True,GK_11,The world population is approximately:,7 million,7 billion,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,81,647800,0.0-9.0-4.0-0.0-1.20,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,1550.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,73.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 21/30 questions completed. 56% correct.</p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,82,654850,0.0-9.0-4.0-0.0-0.21,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,7049.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,74.0,,"{'GK_89': '2', 'GK_89_slider': '85'}",,,False,0.0,21.0,,,,,2.0,85.0,True,GK_89,Humans have evolved from monkeys.,True,False,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
