view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,response,question_order,custom_timer_ended_trial,interval_id,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,stimulus,experiment_parameters,task_impossible_question,task_cognitive_reflection,task_leapfrog,task_admc_rc2,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_number_series,task_admc_a1,task_admc_dr,task_bayesian_update_easy,task_bayesian_update_hard,task_raven_matrix,task_time_series,response_choice,response_slider,slider_moved,pt_trial,block,trial,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,slider_start,admc_id,admc_response,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,ns_id,ns_response,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,list_id,y_axis_values,chart_height,func,direction,noise_condition,datapoints
,9129.0,survey-html-form,48,158565,0.0-5.0-4.0-0.0-0.20,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial,,,,{'IQ_8': '3'},,False,43.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,False,False,0.0,20.0,IQ_8,What is the nutritional value of a Golgrest Fruit?,High in Protein,Low in Carbohydrates,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1030.0,html-button-response,49,159598,0.0-5.0-4.0-0.0-1.20,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,0,,False,44.0,,,,,,,,<p>Progress: 21/30 questions completed. 85% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3298.0,survey-html-form,50,162899,0.0-5.0-4.0-0.0-0.21,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial,,,,"{'GK_11': '2', 'GK_11_slider': '100'}",,False,45.0,,,,,,,,,,,,,,,,,,,,,,,2.0,100.0,True,False,0.0,21.0,GK_11,The world population is approximately:,7 million,7 billion,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,721.0,html-button-response,51,163620,0.0-5.0-4.0-0.0-1.21,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,0,,False,46.0,,,,,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 22/30 questions completed. 86% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7072.0,survey-html-form,52,170694,0.0-5.0-4.0-0.0-0.22,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial,,,,{'GK_91': '3'},,False,47.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,False,False,0.0,22.0,GK_91,"A ball made of solid steel will not float on water. However, when steel is used to make a boat it floats because the steel is made less dense.",True,False,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,859.0,html-button-response,53,171555,0.0-5.0-4.0-0.0-1.22,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,0,,False,48.0,,,,,,,,<p>Progress: 23/30 questions completed. 86% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4835.0,survey-html-form,54,176391,0.0-5.0-4.0-0.0-0.23,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial,,,,"{'IQ_10': '1', 'IQ_10_slider': '81'}",,False,49.0,,,,,,,,,,,,,,,,,,,,,,,1.0,81.0,True,False,0.0,23.0,IQ_10,What is the cure for Zolbrod's syndrome?,Immunotherapy,Radiation Therapy,3.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,723.0,html-button-response,55,177115,0.0-5.0-4.0-0.0-1.23,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,0,,False,50.0,,,,,,,,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 24/30 questions completed. 80% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2971.0,survey-html-form,56,180087,0.0-5.0-4.0-0.0-0.24,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial,,,,{'GK_48': '3'},,False,51.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,False,False,0.0,24.0,GK_48,All radioactivity is man-made.,True,False,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,798.0,html-button-response,57,180887,0.0-5.0-4.0-0.0-1.24,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,0,,False,52.0,,,,,,,,<p>Progress: 25/30 questions completed. 80% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11751.0,survey-html-form,58,192641,0.0-5.0-4.0-0.0-0.25,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial,,,,"{'GK_43': '1', 'GK_43_slider': '61'}",,False,53.0,,,,,,,,,,,,,,,,,,,,,,,1.0,61.0,True,False,0.0,25.0,GK_43,Which happened earlier in history?,Alexander Graham Bell patents the telephone,Charles Darwin publishes 'The Origin of Species',2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,647.0,html-button-response,59,193291,0.0-5.0-4.0-0.0-1.25,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,0,,False,54.0,,,,,,,,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 26/30 questions completed. 75% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5605.0,survey-html-form,60,198897,0.0-5.0-4.0-0.0-0.26,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial,,,,"{'GK_89': '2', 'GK_89_slider': '70'}",,False,55.0,,,,,,,,,,,,,,,,,,,,,,,2.0,70.0,True,False,0.0,26.0,GK_89,Humans have evolved from monkeys.,True,False,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,675.0,html-button-response,61,199573,0.0-5.0-4.0-0.0-1.26,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,0,,False,56.0,,,,,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 27/30 questions completed. 76% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4188.0,survey-html-form,62,203763,0.0-5.0-4.0-0.0-0.27,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial,,,,{'IQ_9': '3'},,False,57.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,False,False,0.0,27.0,IQ_9,What is the speed of a Blargan Horse?,Faster than a Cheetah,Slower than a Snail,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,772.0,html-button-response,63,204538,0.0-5.0-4.0-0.0-1.27,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,0,,False,58.0,,,,,,,,<p>Progress: 28/30 questions completed. 76% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3299.0,survey-html-form,64,207839,0.0-5.0-4.0-0.0-0.28,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial,,,,{'GK_28': '3'},,False,59.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,False,False,0.0,28.0,GK_28,Greenhouse effect refers to:,Gases in the atmosphere that trap heat,Impact to the Earth's ozone layer,1.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,995.0,html-button-response,65,208836,0.0-5.0-4.0-0.0-1.28,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,0,,False,60.0,,,,,,,,<p>Progress: 29/30 questions completed. 76% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3883.0,survey-html-form,66,212720,0.0-5.0-4.0-0.0-0.29,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial,,,,"{'GK_20': '2', 'GK_20_slider': '72'}",,False,61.0,,,,,,,,,,,,,,,,,,,,,,,2.0,72.0,True,False,0.0,29.0,GK_20,Moderate earthquakes (5.0 - 5.9 on the Richter Scale) happen approximately twice a day.,True,False,1.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,757.0,html-button-response,67,213478,0.0-5.0-4.0-0.0-1.29,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,0,,False,62.0,,,,,,,,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 30/30 questions completed. 72% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,68,213479,0.0-5.0-5.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1168.0,html-button-response,69,214649,0.0-5.0-6.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,feedback_Impossible Question,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,70,214651,0.0-5.0-7.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,71,214653,0.0-5.0-9.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,async_data_save,,Impossible Question__completed,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,72,214655,0.0-7.0-0.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,73,214657,0.0-9.0-0.0-0.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,74,214809,0.0-9.0-1.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 55240}, {'page_index': 1, 'viewing_time': 16332}]",71573.0,instructions,75,286382,0.0-9.0-2.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_instructions,,,,,,False,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,76,286387,0.0-9.0-3.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 5472}]",5473.0,instructions,77,291860,0.0-9.0-4.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_practice_trials_instructions,,,,,,False,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,78,293365,0.0-9.0-5.0-0.0-0.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,,,,,,,,,,,,,,,,,True,0.0,0.0,,,,,,,,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,79,294382,0.0-9.0-5.0-0.0-1.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: red;"">X<br><br>TOO SLOW</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377.0,html-keyboard-response,80,294761,0.0-9.0-5.0-0.0-0.1,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_pt_trial,,,,arrowright,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,,,,,,,,,,,,,,,,,True,0.0,1.0,,,,,,,,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,81,295769,0.0-9.0-5.0-0.0-1.1,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,345.0,html-keyboard-response,82,296115,0.0-9.0-5.0-0.0-0.2,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_pt_trial,,,,arrowright,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,,,,,,,,,,,,,,,,,True,0.0,2.0,,,,,,,,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,83,297119,0.0-9.0-5.0-0.0-1.2,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,356.0,html-keyboard-response,84,297480,0.0-9.0-5.0-0.0-0.3,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_pt_trial,,,,arrowright,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,,,,,,,,,,,,,,,,,True,0.0,3.0,,,,,,,,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,85,298488,0.0-9.0-5.0-0.0-1.3,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285.0,html-keyboard-response,86,298775,0.0-9.0-5.0-0.0-0.4,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_pt_trial,,,,arrowright,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,,,,,,,,,,,,,,,,,True,0.0,4.0,,,,,,,,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,87,299782,0.0-9.0-5.0-0.0-1.4,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,382.0,html-keyboard-response,88,300166,0.0-9.0-5.0-0.0-0.5,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_pt_trial,,,,arrowright,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,,,,,,,,,,,,,,,,,True,0.0,5.0,,,,,,,,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,89,301172,0.0-9.0-5.0-0.0-1.5,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,307.0,html-keyboard-response,90,301480,0.0-9.0-5.0-0.0-0.6,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_pt_trial,,,,arrowright,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,,,,,,,,,,,,,,,,,True,0.0,6.0,,,,,,,,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,91,302486,0.0-9.0-5.0-0.0-1.6,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
