"subject_id","Format","qorder","Frame","item","form","wave","1","2","3","4","5","resolution","0.05","0.25","0.5","0.75","0.95","total_score","sscore_standardized"
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","G1588",3,1,8,4.5,5,4,3.8,3.8,3.99,0.525,0.6,0.05,0,5.165,1.31815454043014
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","G1920",3,1,87,650,525,320,250,472874941,23643742.7,118218572.75,236437208,354655965.75,449230956.45,1182186445.65,0.657405015773754
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","M3028",3,1,15,20,18,25,35,1931,95.8,477.75,956.5,1429.5,1801.2,4760.75,0.426693066199287
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","M3701",3,1,2,0.5,0.75,0.9,1,1.47,0.5035,0.2425,0.36,0.4275,0.4465,1.98,-0.088694530490804
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","M5839",3,1,2,5,8,10,15,17,0.75,3,4.5,5.25,1.9,15.4,-0.455217066457897
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","G1190",2,1,3.3,4.2,36,3.7,3.8,3.837,0.02685,0.27225,16.0815,0.10275,0.0351500000000003,16.5185,5
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","G1799",2,1,1000,1500,1200,1350,1400,1358,17.9,106.5,79,6,2.1,211.5,-0.498635347278284
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","G2268",2,1,35000,145000,190000,206000,216000,269735,11736.75,31183.75,39867.5,47801.25,51048.25,181637.5,-0.466276714684271
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","G2346",2,1,120,103,105,110,114,114.2,5.51,2.8,4.6,3.15,0.190000000000003,16.25,-0.29669396925848
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","G794",2,1,1000,30,50,70,100,55,897.75,6.25,2.5,3.75,2.25,912.5,5
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","G938",2,1,4,5,10,15,20,15948,797.2,3985.75,7969,11949.75,15131.6,39833.3,0.414440318316661
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","M5680",2,1,5,3,1,2,4,3.2,1.71,0.05,1.1,0.9,0.04,3.8,-0.510421357180291
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","M811",2,1,10,6,3,5,4,118,5.4,28,57.5,84.75,108.3,283.95,0.514894715914541
"ZqCXnO7iF8XSvdvJkduw","List","descending","Negative","M8907",2,1,130,67,101,103,105,120856,6036.3,30197.25,60377.5,90564.75,114713.45,301889.25,0.547842287957069
"OFOJqAyL0oGKygcRx1WA","List","ascending","Negative","G1472",3,1,4.2,4.5,4.7,5,5.3,4.3,0.00499999999999998,0.15,0.2,0.175,0.05,0.58,-1.13228951130142
"OFOJqAyL0oGKygcRx1WA","List","ascending","Negative","M3028",3,1,10,15,20,25,30,1931,96.05,479,955.5,1429.5,1805.95,4766,0.428895316224249
"OFOJqAyL0oGKygcRx1WA","List","ascending","Negative","M3701",3,1,0.8,0.9,1,1.1,1.2,1.47,0.0335,0.1425,0.235,0.2775,0.2565,0.945,-0.440377304105745
"OFOJqAyL0oGKygcRx1WA","List","ascending","Negative","G1190",2,1,3.672,3.7,3.72,3.751,3.788,3.837,0.00825,0.03425,0.0585,0.0645000000000002,0.0465500000000004,0.212050000000001,-0.448116317242304
"OFOJqAyL0oGKygcRx1WA","List","ascending","Negative","G2346",2,1,109,110.5,111,112.5,114,114.2,0.26,0.925000000000001,1.6,1.275,0.190000000000003,4.25000000000001,-0.477618853343809
"OFOJqAyL0oGKygcRx1WA","List","ascending","Negative","G938",2,1,15808,15825,15850,15875,15900,15948,7,30.75,49,54.75,45.6,187.1,-1.30257388258514
"OFOJqAyL0oGKygcRx1WA","List","ascending","Negative","M811",2,1,11,15,19,24,27,118,5.35,25.75,49.5,70.5,86.45,237.55,0.154194884842636
"OFOJqAyL0oGKygcRx1WA","List","ascending","Negative","M8907",2,1,119000,123000,127000,131000,135000,120856,92.8,1608,3072,2536,707.200000000001,8016,-1.28034363472038
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","G1472",3,1,5.3,5.2,5.15,5,4.8,4.3,0.95,0.675,0.425,0.175,0.025,2.25,-0.49543869551016
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","G1588",3,1,3.2,3.35,3.4,3.6,3.9,3.8,0.03,0.1125,0.2,0.15,0.00500000000000001,0.4975,-0.412775911895501
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","G1920",3,1,2.5e+08,2.9e+08,3.25e+08,3.75e+08,4.25e+08,472874941,11143747.05,45718735.25,73937470.5,73406205.75,45481193.95,249687352.5,-0.973082130979024
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","M3028",3,1,250,325,375,400,475,1931,84.05,401.5,778,1148.25,1383.2,3795,0.0215839306551543
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","M3701",3,1,0.4,0.55,0.6,0.72,0.9,1.47,0.0535,0.23,0.435,0.5625,0.5415,1.8225,-0.142211474301773
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","M5839",3,1,2,4,8,12,19,17,0.75,3.25,4.5,3.75,0.1,12.35,-0.511090340243859
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","C1084",1,1,5,8,11,14,16,12,0.35,1,0.5,0.5,0.2,2.55,-0.502223160071748
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","G1189",1,1,14000,14250,14700,15000,15400,14968.77,48.4385,179.6925,134.385,7.80749999999989,21.5615,391.885,-0.635316904462957
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","G1210",1,1,96.5,96.9,97.2,97.5,98,96.615,0.00574999999999974,0.213750000000008,0.292500000000004,0.221250000000001,0.0692500000000003,0.802500000000013,-0.526566945130087
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","G1294",1,1,8000,8500,8750,9100,9350,18535,526.75,2508.75,4892.5,7076.25,8725.75,23730,-0.757189730058146
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","G1461",1,1,419.5,419.6,419.62,419.67,419.7,419.84,0.0169999999999987,0.0599999999999881,0.109999999999985,0.127499999999969,0.132999999999987,0.447499999999928,-0.359534245106016
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","G181",1,1,25,40,50,75,100,192,8.35,38,71,87.75,87.4,292.5,-0.170564338277857
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","G1948",1,1,2e+06,2100000,2200000,2400000,2900000,2104825,5241.25,1206.25,47587.5,73793.75,39758.75,167587.5,-0.594778406932136
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","G410",1,1,8000,9850,11000,19000,28000,35719,1385.95,6467.25,12359.5,12539.25,7333.05,40085,-0.0715497554834424
"4biKYGYA4rYxXVn5Gu4Y","List","ascending","Positive","M1571",1,1,3.5e+08,3.65e+08,3.75e+08,4.05e+08,4.15e+08,411719409.546,3085970.4773,11679852.3865,18359704.773,5039557.1595,164029.5227,38329114.319,-0.784831532830624
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","G1472",3,1,5,5.3,5.5,5.6,5.7,4.3,0.665,0.75,0.6,0.325,0.0700000000000001,2.41,-0.434423048488242
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","G1588",3,1,3,3.3,3.7,3.9,4,3.8,0.04,0.125,0.0499999999999998,0.025,0.01,0.25,-0.504560654680845
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","G1920",3,1,3.1e+08,3.25e+08,3.75e+08,3.95e+08,4e+08,472874941,8143747.05,36968735.25,48937470.5,58406205.75,69231193.95,221687352.5,-1.02204050578544
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","M3028",3,1,15,1200,1500,1700,2000,1931,95.8,182.75,215.5,173.25,3.45,670.75,-1.28896457229463
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","M3701",3,1,1.1,1.2,1.3,1.4,1.5,1.47,0.0185,0.0675,0.085,0.0525,0.0015,0.225,-0.685026190098747
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","M5839",3,1,6,8,9,17,21,17,0.55,2.25,4,0,0.2,7,-0.609097558196285
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","G1190",2,1,3.7,3.72,3.75,3.83,4,3.837,0.00685,0.02925,0.0435000000000001,0.00525000000000009,0.00815,0.0930000000000002,-0.579643247146078
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","G1799",2,1,1250,1300,1450,1740,2000,1358,5.4,14.5,46,95.5,32.1,193.5,-0.509060971870672
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","G2268",2,1,2e+05,210000,225000,235500,240000,269735,3486.75,14933.75,22367.5,25676.25,28248.25,94712.5,-0.740250464080576
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","G2346",2,1,110,113,116,118,120,114.2,0.21,0.300000000000001,0.899999999999999,0.949999999999999,0.29,2.65,-0.501742171221853
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","G794",2,1,30,70,76,110,115,55,1.25,11.25,10.5,13.75,3,39.75,-0.417126741436254
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","G938",2,1,416,419,421,423,425,15948,776.6,3882.25,7763.5,11643.75,14746.85,38812.95,0.370250574031203
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","M5680",2,1,4,4.4,4.6,4.8,5,3.2,0.76,0.9,0.7,0.4,0.0900000000000001,2.85,-0.520697069856911
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","M811",2,1,95,120,140,155,175,118,1.15,1.5,11,9.25,2.85,25.75,-1.49227546474852
"PPB9Fc8l6V64A873XdYj","Separate","descending","Negative","M8907",2,1,95000,96000,106000,107500,110000,120856,1292.8,6214,7428,10017,10313.2,35265,-1.11082756543868
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G1472",3,1,5.3,5.35,5.4,5.45,5.5,4.3,0.95,0.7875,0.55,0.2875,0.0600000000000001,2.635,-0.348619794863671
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G1588",3,1,3.75,3.8,3.85,3.9,4,3.8,0.00249999999999999,0,0.0250000000000001,0.025,0.01,0.0625000000000002,-0.574094550730348
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G1920",3,1,3.25e+08,3.45e+08,3.5e+08,3.8e+08,4e+08,472874941,7393747.05,31968735.25,61437470.5,69656205.75,69231193.95,239687352.5,-0.990567264838457
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","M3028",3,1,55,56,57,58,60,1931,93.8,468.75,937,1404.75,1777.45,4681.75,0.393554446776055
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","M3701",3,1,1.225,1.25,1.275,1.3,1.325,1.47,0.01225,0.055,0.0975,0.1275,0.13775,0.43,-0.615369215614629
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","M5839",3,1,5,8,10,13,15,17,0.6,2.25,3.5,3,1.9,11.25,-0.531241357019124
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","C1084",1,1,12,13,15,20,25,12,0,0.75,1.5,2,0.650000000000001,4.9,-0.464282858242301
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G1189",1,1,15000,15100,15200,15250,15300,14968.77,29.6684999999996,98.4224999999997,115.615,70.3074999999999,16.5615,330.574999999999,-0.673114075602708
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G1210",1,1,94.5,95,96.5,96.75,97,96.615,0.10575,0.403749999999999,0.0574999999999974,0.0337500000000013,0.0192500000000003,0.619999999999997,-0.538288250455054
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G1294",1,1,6000,6500,6600,6700,6750,18535,626.75,3008.75,5967.5,8876.25,11195.75,29675,-0.303065575422645
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G1461",1,1,420.25,420.5,421,421.5,422,419.84,0.389500000000024,0.495000000000019,0.580000000000013,0.415000000000006,0.108000000000001,1.98750000000006,-0.323567441890351
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G181",1,1,160,165,180,190,200,192,1.6,6.75,6,1.5,0.4,16.25,-1.67710321936018
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G1948",1,1,2100000,2300000,2500000,2800000,3e+06,2104825,241.25,146381.25,197587.5,173793.75,44758.75,562762.5,-0.429487701999769
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G410",1,1,155100,155150,155250,155500,155750,35719,113411.95,89573.25,59765.5,29945.25,6001.55000000001,298697.5,5
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","M1571",1,1,3.65e+08,3.68e+08,3.7e+08,3.73e+08,3.75e+08,411719409.546,2335970.4773,10929852.3865,20859704.773,29039557.1595,34883439.0687,98048523.865,-0.699605625422614
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","G1472",3,1,5.3,5.2,5.1,5,4.9,4.3,0.95,0.675,0.4,0.175,0.0300000000000001,2.23,-0.503065651387899
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","G1588",3,1,2,3,3.5,4,4.5,3.8,0.09,0.2,0.15,0.05,0.035,0.525,-0.402577607141573
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","G1920",3,1,3e+08,3.5e+08,3.75e+08,4e+08,4.25e+08,472874941,8643747.05,30718735.25,48937470.5,54656205.75,45481193.95,188437352.5,-1.08017857586805
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","M3028",3,1,100,200,300,400,500,1931,91.55,432.75,815.5,1148.25,1359.45,3847.5,0.0436064309047706
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","M5839",3,1,5,8,10,12,15,17,0.6,2.25,3.5,3.75,1.9,12,-0.517502027399625
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","C1084",1,1,8,10,12,14,16,12,0.2,0.5,0,0.5,0.2,1.4,-0.520789690754244
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","G1189",1,1,15000,15250,15500,15750,16000,14968.77,29.6684999999996,210.9225,265.615,195.3075,51.5615,753.074999999999,-0.412645884336285
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","G1210",1,1,90,92,95,98,100,96.615,0.33075,1.15375,0.807499999999997,0.346250000000001,0.16925,2.8075,-0.397793152381822
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","G1294",1,1,6000,6500,7000,7500,8000,18535,626.75,3008.75,5767.5,8276.25,10008.25,27687.5,-0.45488588784284
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","G1461",1,1,419.8,419.85,419.87,419.89,419.91,419.84,0.00199999999999818,0.00750000000003581,0.0150000000000148,0.0125000000000028,0.0035000000000025,0.0405000000000541,-0.369039757384438
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","G181",1,1,50,55,60,65,70,192,7.1,34.25,66,95.25,115.9,318.5,-0.0287724435877563
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","G1948",1,1,2e+06,2500000,3e+06,3500000,4e+06,2104825,5241.25,296381.25,447587.5,348793.75,94758.7500000001,1192762.5,-0.165976234656462
"AQSUVEjENQjuxeAIaUnO","Separate","ascending","Positive","M1571",1,1,3.7e+08,3.8e+08,3.9e+08,4e+08,4.1e+08,411719409.546,2085970.4773,7929852.3865,10859704.773,8789557.1595,1633439.0687,31298523.865,-0.79486492826456
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","G1472",3,1,9,27,76,32,54,4.3,4.465,17.025,35.85,6.925,2.485,66.75,5
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","G1588",3,1,6,32,6,731,82,3.8,2.09,21.15,1.1,181.8,3.91,210.05,5
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","G1920",3,1,5002,5439651,8651,321,81,472874941,23643496.95,116858822.5,236433145,354655965,449231117,1180822546.45,0.655020219765476
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","M3028",3,1,57,54,903,52,5,1931,93.7,469.25,514,1409.25,1829.7,4315.9,0.240089080750871
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","M3701",3,1,54,3,51,52,1,1.47,49.9035,1.1475,24.765,12.6325,0.4465,88.895,5
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","C1084",1,1,99,77,8,65,1,12,82.65,48.75,2,13.25,10.45,157.1,1.99295711556273
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","G1210",1,1,99,18,57,51,23,96.615,2.26575,19.65375,19.8075,34.21125,69.93425,145.8725,5
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","G1294",1,1,5212,13,2,81,5,18535,666.15,4630.5,9266.5,13840.5,17603.5,46007.15,0.944507816020618
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","G1461",1,1,1,86,543,5,8,419.84,20.942,83.46,61.58,311.13,391.248,868.36,5
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","G181",1,1,99,8,53,541,1,192,4.65,46,69.5,87.25,181.45,388.85,0.354883702237189
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","G1948",1,1,6,7,545,52,1,2104825,105240.95,526204.5,1052140,1578579.75,1999582.8,5261748,1.53596716169852
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","G410",1,1,211,76,52,81,3,35719,1775.4,8910.75,17833.5,26728.5,33930.2,89178.35,0.954203564266599
"6RaLQ2xZ082ceHJn0zSE","Separate","ascending","Positive","M1571",1,1,69,6,57,5,52,411719409.546,20585967.0273,102929850.8865,205859676.273,308789553.4095,391133389.6687,1029298437.265,0.629386397380489
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","G1472",3,1,4.7,4.8,5,5.2,5.5,4.3,0.38,0.375,0.35,0.225,0.0600000000000001,1.39,-0.823397798252967
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","G1588",3,1,3.2,3.3,3.4,3.6,4,3.8,0.03,0.125,0.2,0.15,0.01,0.515,-0.406286081597547
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","G1920",3,1,2.8e+08,2.9e+08,3e+08,3.1e+08,3.2e+08,472874941,9643747.05,45718735.25,86437470.5,122156205.75,145231193.95,409187352.5,-0.694194245921065
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","M3028",3,1,10,12,15,17,20,1931,96.05,479.75,958,1435.5,1815.45,4784.75,0.436760494884826
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","M3701",3,1,1.15,1.18,1.2,1.22,1.25,1.47,0.016,0.0725,0.135,0.1875,0.209,0.62,-0.550809092922031
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","M5839",3,1,2,3,4,5,6,17,0.75,3.5,6.5,9,10.45,30.2,-0.184094295299786
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","G1190",2,1,3.775,3.78,3.785,3.79,3.795,3.837,0.00310000000000001,0.0142500000000001,0.026,0.0352500000000001,0.0399000000000002,0.1185,-0.551470742210788
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","G1799",2,1,1400,1425,1450,1500,1550,1358,39.9,50.25,46,35.5,9.60000000000001,181.25,-0.516156188607158
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","G2268",2,1,180000,185000,190000,2e+05,210000,269735,4486.75,21183.75,39867.5,52301.25,56748.25,174587.5,-0.488497191339363
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","G2346",2,1,110,111,113,115,119,114.2,0.21,0.800000000000001,0.600000000000001,0.199999999999999,0.24,2.05,-0.51078841542612
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","G794",2,1,65,70,75,85,95,55,9.5,11.25,10,7.5,2,40.25,-0.4081666495019
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","G938",2,1,15910,15950,15975,16000,16100,15948,1.9,1.5,13.5,13,7.60000000000001,37.5,-1.30905282191489
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","M5680",2,1,5,5.5,6.5,7,8,3.2,1.71,1.725,1.65,0.95,0.24,6.275,-0.483650421522779
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","M811",2,1,100,102,105,115,125,118,0.9,4,6.5,2.25,0.35,14,-1.58361647800487
"OdlRGXwUub5lMuQb97e9","Separate","ascending","Negative","M8907",2,1,150000,197000,197700,198000,2e+05,120856,27686.8,57108,38422,19286,3957.2,146460,-0.419083306061149
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","G1472",3,1,1,3,6,7,8,4.3,0.165,0.325,0.85,0.675,0.185,2.2,-0.514506085204509
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","G1588",3,1,3,3.4,3.5,3.9,4.5,3.8,0.04,0.1,0.15,0.025,0.035,0.35,-0.46747591012111
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","G1920",3,1,4.5e+08,6.5e+08,7.5e+08,9.5e+08,1e+09,472874941,1143747.05,132843794.25,138562529.5,119281264.75,26356252.95,418187588.5,-0.678457212798416
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","M3028",3,1,150,250,300,350,1000,1931,89.05,420.25,815.5,1185.75,884.45,3395,-0.146206547437161
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","M3701",3,1,0.6,0.8,1,1.2,1.5,1.47,0.0435,0.1675,0.235,0.2025,0.0015,0.65,-0.540615389338989
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","M5839",3,1,200,400,600,700,750,17,173.85,287.25,291.5,170.75,36.65,960,5
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","C1084",1,1,10,13,15,18,20,12,0.1,0.75,1.5,1.5,0.4,4.25,-0.474776984280233
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","G1189",1,1,13000,15000,15500,15750,16000,14968.77,98.4385,23.4224999999997,265.615,195.3075,51.5615,634.344999999999,-0.485842069777853
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","G1210",1,1,65,90,95,100,105,96.615,1.58075,1.65375,0.807499999999997,0.846250000000001,0.419250000000001,5.3075,-0.237227326012413
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","G1294",1,1,2000,6000,8000,10000,12000,18535,826.75,3133.75,5267.5,6401.25,6208.25,21837.5,-0.901753222513602
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","G1461",1,1,413,416,418,420,422,419.84,0.341999999999999,0.959999999999994,0.919999999999987,0.0400000000000063,0.108000000000001,2.36999999999999,-0.314634128753995
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","G181",1,1,150,175,200,250,300,192,2.1,4.25,4,14.5,5.4,30.25,-1.60075373760397
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","G1948",1,1,1750000,2e+06,3e+06,4e+06,4500000,2104825,17741.25,26206.25,447587.5,473793.75,119758.75,1085087.5,-0.211013690602796
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","G410",1,1,5000,10000,18000,20000,35000,35719,1535.95,6429.75,8859.5,11789.25,683.05,29297.5,-0.296943091583007
"FnnnEkhMJyXP5RfgcMhG","Separate","ascending","Positive","M1571",1,1,3.6e+08,3.7e+08,3.9e+08,4e+08,4.1e+08,411719409.546,2585970.4773,10429852.3865,10859704.773,8789557.1595,1633439.0687,34298523.865,-0.7905836112829
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","G1472",3,1,4,4.5,5,5.3,5.5,4.3,0.015,0.15,0.35,0.25,0.0600000000000001,0.825,-1.03885930179911
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","G1588",3,1,4,3.8,3.7,3.6,3.5,3.8,0.19,0,0.0499999999999998,0.15,0.285,0.675,-0.346950490301971
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","G1920",3,1,4.25e+08,4e+08,3.75e+08,3.5e+08,3.25e+08,472874941,2393747.05,18218735.25,48937470.5,92156205.75,140481193.95,302187352.5,-0.881285178216999
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","M3028",3,1,300,310,315,320,325,1931,81.55,405.25,808,1208.25,1525.7,4028.75,0.119636491290351
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","M3701",3,1,1.4,1.25,1.15,1.1,1,1.47,0.0035,0.055,0.16,0.2775,0.4465,0.9425,-0.441226779404332
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","M5839",3,1,18,15,13,10,8,17,0.95,0.5,2,5.25,8.55,17.25,-0.421326720063133
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","C1084",1,1,7,10,13,15,17,12,0.25,0.5,0.5,0.75,0.25,2.25,-0.507066602858486
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","G1189",1,1,18000,17000,16000,15000,14000,14968.77,2879.6685,1523.4225,515.615,7.80749999999989,920.3315,5846.845,2.72762644377535
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","G1210",1,1,99,98,97,96,95,96.615,2.26575,1.03875,0.192500000000003,0.461249999999996,1.53425,5.4925,-0.225345454861076
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","G1294",1,1,5000,6000,6400,6600,6800,18535,676.75,3133.75,6067.5,8951.25,11148.25,29977.5,-0.279958332903345
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","G1461",1,1,419,419.65,419.74,419.76,419.77,419.84,0.0419999999999988,0.0474999999999994,0.0499999999999829,0.0599999999999881,0.0664999999999935,0.265999999999963,-0.363773189770718
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","G181",1,1,45,50,60,80,100,192,7.35,35.5,66,84,87.4,280.25,-0.237370134814539
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","G1948",1,1,4e+06,3250000,2750000,2300000,2e+06,2104825,1800416.25,858881.25,322587.5,48793.75,99583.75,3130262.5,0.644426095466804
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","G410",1,1,1e+05,125000,150000,157000,160000,35719,61066.95,66960.75,57140.5,30320.25,6214.05000000001,221702.5,3.72315469124312
"CDyTVdi8siMGfaUT8Ksf","List","descending","Negative","M1571",1,1,3.25e+08,3.5e+08,3.75e+08,3.9e+08,4.2e+08,411719409.546,4335970.4773,15429852.3865,18359704.773,16289557.1595,414029.5227,54829114.319,-0.761284289431491
"h17Cxfp7nZAh7AH24kxM","List","descending","Negative","G1472",3,1,4.5,4.75,5,5.5,6.5,4.3,0.19,0.3375,0.35,0.3,0.11,1.2875,-0.862485947126383
"h17Cxfp7nZAh7AH24kxM","List","descending","Negative","G1588",3,1,2,3,4,5,6,3.8,0.09,0.2,0.1,0.3,0.11,0.8,-0.300594559602302
"h17Cxfp7nZAh7AH24kxM","List","descending","Negative","G1920",3,1,2.5e+08,2.75e+08,3e+08,3.5e+08,4e+08,472874941,11143747.05,49468735.25,86437470.5,92156205.75,69231193.95,308437352.5,-0.870356969554854
"h17Cxfp7nZAh7AH24kxM","List","descending","Negative","M3028",3,1,1500,2000,2500,2750,3000,1931,21.55,51.75,284.5,204.75,53.45,616,-1.31193089398352
"h17Cxfp7nZAh7AH24kxM","List","descending","Negative","M3701",3,1,0.6,0.75,1,1.25,1.5,1.47,0.0435,0.18,0.235,0.165,0.0015,0.625,-0.549110142324857
